(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
100-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),24,0.7093 ( 265 0.9999 0.9489 0.7145 0.4858 ) ,5.81 min
100-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),19,0.7215 ( 247 1.0000 0.9570 0.7189 0.5084 ) ,2.98 min
100-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),18,0.7107 ( 254 1.0000 0.9476 0.7123 0.4755 ) ,5.82 min
100-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),14,0.7117 ( 248 0.9997 0.9459 0.7132 0.4989 ) ,5.87 min
100-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),13,0.7082 ( 264 1.0000 0.9414 0.7184 0.4968 ) ,2.93 min
100-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),33,0.7145 ( 263 1.0000 0.9522 0.7121 0.4929 ) ,5.87 min
100-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),23,0.7181 ( 248 1.0000 0.9525 0.7181 0.4960 ) ,5.90 min
100-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),35,0.7269 ( 221 0.9993 0.9609 0.7147 0.4941 ) ,3.12 min
100-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),23,0.7144 ( 242 0.9995 0.9479 0.7183 0.4770 ) ,5.97 min
100-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),15,0.7135 ( 263 0.9989 0.9509 0.7098 0.4918 ) ,5.79 min
100-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),23,0.7141 ( 261 0.9995 0.9497 0.7150 0.5023 ) ,3.03 min
100-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),17,0.7110 ( 269 0.9991 0.9525 0.7172 0.4912 ) ,5.90 min
100-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),10,0.7063 ( 261 1.0000 0.9404 0.7219 0.4772 ) ,5.93 min
100-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),9,0.7064 ( 272 0.9991 0.9401 0.7133 0.4998 ) ,2.89 min
100-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),12,0.7082 ( 250 1.0000 0.9373 0.7115 0.4847 ) ,5.87 min
100-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),30,0.7233 ( 239 0.9998 0.9601 0.7163 0.4983 ) ,6.07 min
100-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),30,0.7245 ( 227 1.0000 0.9655 0.7101 0.4766 ) ,2.98 min
100-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),24,0.7158 ( 268 0.9994 0.9530 0.7148 0.5059 ) ,5.91 min
100-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),15,0.7143 ( 252 0.9995 0.9535 0.7153 0.4935 ) ,6.07 min
100-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),18,0.7143 ( 257 0.9997 0.9470 0.7184 0.4929 ) ,3.01 min
100-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),16,0.7136 ( 255 1.0000 0.9510 0.7122 0.4874 ) ,5.84 min
100-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),1,0.6849 ( 274 1.0000 0.9133 0.7072 0.4503 ) ,5.64 min
100-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),15,0.7081 ( 249 0.9992 0.9440 0.7066 0.4819 ) ,2.95 min
100-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),10,0.7131 ( 254 1.0000 0.9477 0.7137 0.4812 ) ,5.73 min
100-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),27,0.7228 ( 239 0.9991 0.9578 0.7165 0.5070 ) ,5.92 min
100-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),29,0.7294 ( 228 0.9997 0.9596 0.7162 0.5249 ) ,3.09 min
100-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),22,0.7215 ( 250 1.0000 0.9566 0.7122 0.5112 ) ,5.94 min
100-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),18,0.7190 ( 259 0.9999 0.9540 0.7219 0.5075 ) ,6.07 min
100-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),17,0.7093 ( 260 0.9995 0.9481 0.7161 0.4838 ) ,2.95 min
100-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),21,0.7158 ( 261 1.0000 0.9602 0.7069 0.4727 ) ,6.14 min
100-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),16,0.7061 ( 249 1.0000 0.9385 0.7120 0.4791 ) ,5.77 min
100-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),9,0.7074 ( 265 1.0000 0.9502 0.7220 0.4545 ) ,2.96 min
100-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),10,0.7074 ( 259 1.0000 0.9409 0.7147 0.4852 ) ,5.83 min
100-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),24,0.7138 ( 250 0.9956 0.9531 0.7151 0.4772 ) ,5.95 min
100-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),27,0.7239 ( 240 0.9955 0.9588 0.7178 0.5051 ) ,3.08 min
100-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),15,0.7082 ( 284 0.9955 0.9451 0.7200 0.5083 ) ,5.83 min
100-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),16,0.7124 ( 270 0.9923 0.9496 0.7278 0.4980 ) ,5.96 min
100-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),18,0.7156 ( 257 0.9965 0.9545 0.7228 0.4805 ) ,2.94 min
100-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),15,0.7076 ( 276 0.9951 0.9474 0.7131 0.4888 ) ,5.91 min
100-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),12,0.7080 ( 279 0.9990 0.9541 0.7169 0.4698 ) ,5.87 min
100-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),9,0.7043 ( 294 0.9977 0.9552 0.7060 0.4714 ) ,2.97 min
100-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),11,0.7046 ( 266 0.9983 0.9438 0.7114 0.4745 ) ,5.78 min
100-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),21,0.7082 ( 276 0.9955 0.9438 0.7122 0.5190 ) ,5.86 min
100-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),27,0.7248 ( 254 0.9927 0.9622 0.7164 0.5084 ) ,3.05 min
100-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),27,0.7159 ( 269 0.9925 0.9492 0.7309 0.5185 ) ,5.96 min
100-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),12,0.7068 ( 284 0.9979 0.9496 0.7207 0.4770 ) ,5.94 min
100-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),17,0.7132 ( 260 0.9978 0.9537 0.7114 0.4940 ) ,3.05 min
100-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),21,0.7099 ( 255 0.9948 0.9481 0.7040 0.4838 ) ,6.07 min
100-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),9,0.7037 ( 271 0.9988 0.9389 0.7133 0.4962 ) ,5.83 min
100-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),11,0.6990 ( 276 0.9955 0.9346 0.7110 0.4834 ) ,2.89 min
100-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),11,0.7099 ( 270 0.9982 0.9491 0.7124 0.4855 ) ,5.81 min
100-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),18,0.7103 ( 288 0.9932 0.9521 0.7208 0.4935 ) ,5.88 min
100-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),28,0.7201 ( 266 0.9958 0.9610 0.7206 0.5097 ) ,2.92 min
100-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),22,0.7185 ( 264 0.9972 0.9559 0.7077 0.5066 ) ,5.91 min
100-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),18,0.7089 ( 257 0.9948 0.9453 0.7103 0.4929 ) ,5.94 min
100-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),16,0.7117 ( 257 0.9963 0.9484 0.6968 0.5094 ) ,3.02 min
100-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),16,0.7169 ( 254 0.9977 0.9539 0.7169 0.4944 ) ,6.05 min
100-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),12,0.7096 ( 264 0.9983 0.9471 0.7090 0.4944 ) ,5.82 min
100-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),9,0.7034 ( 294 0.9979 0.9413 0.7199 0.4951 ) ,2.89 min
100-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),9,0.7006 ( 269 0.9968 0.9383 0.7096 0.4610 ) ,5.77 min
300-100-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),50,0.7542 ( 179 0.9993 0.9729 0.7369 0.5554 ) ,22.20 min
300-100-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),88,0.7555 ( 186 1.0000 0.9740 0.7335 0.5652 ) ,11.03 min
300-100-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),47,0.7454 ( 211 1.0000 0.9762 0.7147 0.5445 ) ,22.43 min
300-100-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),41,0.7380 ( 223 1.0000 0.9640 0.7212 0.5430 ) ,22.03 min
300-100-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),35,0.7468 ( 206 1.0000 0.9755 0.7237 0.5383 ) ,11.04 min
300-100-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),29,0.7279 ( 244 0.9997 0.9652 0.7231 0.4900 ) ,22.07 min
300-100-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),20,0.7233 ( 254 1.0000 0.9646 0.7135 0.5017 ) ,22.25 min
300-100-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),19,0.7207 ( 231 1.0000 0.9585 0.7266 0.4740 ) ,10.84 min
300-100-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),17,0.7258 ( 261 1.0000 0.9633 0.7221 0.5313 ) ,21.30 min
300-100-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),57,0.7510 ( 195 0.9998 0.9744 0.7328 0.5553 ) ,22.13 min
300-100-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),65,0.7611 ( 171 0.9997 0.9745 0.7293 0.5778 ) ,11.10 min
300-100-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),58,0.7468 ( 200 1.0000 0.9718 0.7225 0.5393 ) ,22.14 min
300-100-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),28,0.7370 ( 230 0.9994 0.9670 0.7179 0.5368 ) ,22.44 min
300-100-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),36,0.7421 ( 206 1.0000 0.9705 0.7273 0.5364 ) ,10.95 min
300-100-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),32,0.7334 ( 217 0.9995 0.9623 0.7172 0.5304 ) ,21.72 min
300-100-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),33,0.7253 ( 248 1.0000 0.9619 0.7169 0.5108 ) ,21.68 min
300-100-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),18,0.7217 ( 243 0.9997 0.9578 0.7143 0.4951 ) ,10.93 min
300-100-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),16,0.7208 ( 253 0.9997 0.9666 0.7104 0.4745 ) ,21.70 min
300-100-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),57,0.7531 ( 187 0.9997 0.9703 0.7372 0.5658 ) ,22.25 min
300-100-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),57,0.7495 ( 191 0.9997 0.9704 0.7315 0.5489 ) ,11.46 min
300-100-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),50,0.7457 ( 207 0.9994 0.9709 0.7211 0.5413 ) ,21.81 min
300-100-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),30,0.7343 ( 220 1.0000 0.9651 0.7136 0.5295 ) ,21.86 min
300-100-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),27,0.7314 ( 239 0.9997 0.9676 0.7193 0.5132 ) ,10.72 min
300-100-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),33,0.7245 ( 232 1.0000 0.9609 0.7087 0.4982 ) ,21.83 min
300-100-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),16,0.7232 ( 236 0.9987 0.9574 0.7090 0.4951 ) ,21.51 min
300-100-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),22,0.7225 ( 232 0.9995 0.9589 0.7095 0.4870 ) ,10.78 min
300-100-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),19,0.7265 ( 234 0.9997 0.9556 0.7298 0.5107 ) ,21.79 min
300-100-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),50,0.7509 ( 198 0.9972 0.9756 0.7203 0.5535 ) ,21.95 min
300-100-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),64,0.7564 ( 194 0.9955 0.9758 0.7336 0.5796 ) ,11.16 min
300-100-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),38,0.7327 ( 227 0.9972 0.9669 0.7104 0.5156 ) ,21.96 min
300-100-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),32,0.7364 ( 218 0.9988 0.9669 0.7242 0.5243 ) ,22.57 min
300-100-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),36,0.7469 ( 223 0.9982 0.9752 0.7399 0.5466 ) ,11.16 min
300-100-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),29,0.7323 ( 210 0.9990 0.9557 0.7263 0.5224 ) ,22.16 min
300-100-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),18,0.7224 ( 256 0.9983 0.9597 0.7013 0.5182 ) ,21.15 min
300-100-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),15,0.7232 ( 243 0.9994 0.9559 0.7157 0.5023 ) ,10.75 min
300-100-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),18,0.7271 ( 231 0.9991 0.9648 0.7154 0.4852 ) ,22.11 min
300-100-9e-05-0.005-0.005-10,(torneo uniforme elitismo),62,0.7477 ( 200 0.9961 0.9700 0.7287 0.5559 ) ,22.01 min
300-100-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),51,0.7564 ( 195 0.9985 0.9709 0.7305 0.5960 ) ,11.03 min
300-100-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),42,0.7331 ( 234 0.9977 0.9676 0.7162 0.5263 ) ,22.28 min
300-100-9e-05-0.005-0.005-20,(torneo uniforme elitismo),26,0.7287 ( 237 0.9989 0.9672 0.7179 0.4973 ) ,21.64 min
300-100-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),38,0.7440 ( 206 0.9976 0.9693 0.7193 0.5461 ) ,11.15 min
300-100-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),24,0.7223 ( 245 0.9983 0.9574 0.7113 0.5061 ) ,21.97 min
300-100-9e-05-0.005-0.005-50,(torneo uniforme elitismo),13,0.7204 ( 261 0.9986 0.9538 0.7115 0.5191 ) ,21.45 min
300-100-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),18,0.7262 ( 232 0.9994 0.9606 0.7165 0.4998 ) ,10.70 min
300-100-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),16,0.7238 ( 255 0.9991 0.9601 0.7202 0.5192 ) ,21.65 min
300-100-9e-05-0.005-0.05-10,(torneo uniforme elitismo),48,0.7442 ( 211 0.9989 0.9661 0.7148 0.5659 ) ,22.43 min
300-100-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),51,0.7478 ( 200 0.9975 0.9705 0.7256 0.5617 ) ,11.11 min
300-100-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),36,0.7332 ( 232 0.9983 0.9652 0.7210 0.5319 ) ,22.22 min
300-100-9e-05-0.005-0.05-20,(torneo uniforme elitismo),29,0.7318 ( 235 0.9986 0.9627 0.7156 0.5351 ) ,22.19 min
300-100-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),34,0.7342 ( 230 0.9975 0.9716 0.7129 0.5211 ) ,11.11 min
300-100-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),30,0.7299 ( 245 0.9975 0.9640 0.7188 0.5250 ) ,21.74 min
300-100-9e-05-0.005-0.05-50,(torneo uniforme elitismo),17,0.7250 ( 240 0.9989 0.9591 0.7218 0.5031 ) ,21.74 min
300-100-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),14,0.7161 ( 256 0.9991 0.9551 0.7109 0.4858 ) ,10.69 min
300-100-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),17,0.7209 ( 253 0.9987 0.9594 0.7074 0.5060 ) ,21.58 min
300-100-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),44,0.7292 ( 252 0.9772 0.9657 0.7246 0.5280 ) ,22.50 min
300-100-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),42,0.7243 ( 247 0.9823 0.9576 0.7170 0.5317 ) ,11.19 min
300-100-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),34,0.7227 ( 277 0.9848 0.9622 0.7201 0.5303 ) ,22.45 min
300-100-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),16,0.7176 ( 274 0.9946 0.9614 0.7173 0.5001 ) ,22.83 min
300-100-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),27,0.7290 ( 254 0.9912 0.9566 0.7212 0.5511 ) ,10.76 min
300-100-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),17,0.7133 ( 281 0.9931 0.9533 0.7204 0.5147 ) ,22.33 min
300-100-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),14,0.7050 ( 290 0.9903 0.9454 0.7181 0.5021 ) ,21.80 min
300-100-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),10,0.7059 ( 276 0.9948 0.9493 0.7003 0.4972 ) ,11.27 min
300-100-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),18,0.7179 ( 284 0.9903 0.9549 0.7290 0.5178 ) ,22.46 min
300-100-9e-05-0.05-0.005-10,(torneo uniforme elitismo),34,0.7297 ( 245 0.9904 0.9575 0.7228 0.5733 ) ,22.47 min
300-100-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),40,0.7289 ( 258 0.9837 0.9647 0.7142 0.5442 ) ,11.26 min
300-100-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),30,0.7229 ( 267 0.9875 0.9567 0.7189 0.5456 ) ,22.38 min
300-100-9e-05-0.05-0.005-20,(torneo uniforme elitismo),18,0.7139 ( 261 0.9913 0.9500 0.7170 0.5066 ) ,21.66 min
300-100-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),30,0.7215 ( 273 0.9849 0.9626 0.7249 0.5290 ) ,11.51 min
300-100-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),25,0.7211 ( 274 0.9873 0.9640 0.7088 0.5218 ) ,22.75 min
300-100-9e-05-0.05-0.005-50,(torneo uniforme elitismo),11,0.7093 ( 270 0.9961 0.9496 0.7064 0.4945 ) ,22.11 min
300-100-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),15,0.7147 ( 258 0.9911 0.9573 0.7212 0.4795 ) ,11.00 min
300-100-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),11,0.7076 ( 272 0.9921 0.9525 0.7098 0.4790 ) ,21.56 min
300-100-9e-05-0.05-0.05-10,(torneo uniforme elitismo),39,0.7263 ( 252 0.9852 0.9584 0.7314 0.5334 ) ,22.38 min
300-100-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),36,0.7250 ( 245 0.9902 0.9539 0.7196 0.5333 ) ,11.22 min
300-100-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),16,0.7124 ( 256 0.9954 0.9462 0.7146 0.4958 ) ,22.40 min
300-100-9e-05-0.05-0.05-20,(torneo uniforme elitismo),14,0.7128 ( 268 0.9949 0.9521 0.7084 0.5017 ) ,22.01 min
300-100-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),27,0.7268 ( 245 0.9903 0.9596 0.7240 0.5303 ) ,11.50 min
300-100-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),15,0.7128 ( 258 0.9976 0.9459 0.7233 0.5019 ) ,22.11 min
300-100-9e-05-0.05-0.05-50,(torneo uniforme elitismo),9,0.7144 ( 254 0.9963 0.9443 0.7268 0.4941 ) ,21.81 min
300-100-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),18,0.7211 ( 261 0.9920 0.9590 0.7083 0.5155 ) ,10.84 min
300-100-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),10,0.7134 ( 249 0.9977 0.9441 0.7147 0.4952 ) ,21.71 min
300-50-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),48,0.7444 ( 207 0.9996 0.9716 0.7228 0.5356 ) ,11.47 min
300-50-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),50,0.7539 ( 172 1.0000 0.9675 0.7252 0.5632 ) ,5.74 min
300-50-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),44,0.7358 ( 233 0.9995 0.9688 0.7247 0.5232 ) ,11.01 min
300-50-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),43,0.7409 ( 203 0.9991 0.9644 0.7242 0.5359 ) ,11.06 min
300-50-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),35,0.7405 ( 219 0.9997 0.9715 0.7152 0.5359 ) ,5.60 min
300-50-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),31,0.7287 ( 241 0.9997 0.9723 0.7080 0.4942 ) ,11.21 min
300-50-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),18,0.7265 ( 231 1.0000 0.9574 0.7180 0.5148 ) ,11.32 min
300-50-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),17,0.7290 ( 233 0.9996 0.9629 0.7212 0.4946 ) ,5.46 min
300-50-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),19,0.7253 ( 236 1.0000 0.9599 0.7210 0.4936 ) ,10.95 min
300-50-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),50,0.7498 ( 186 0.9997 0.9723 0.7286 0.5497 ) ,11.30 min
300-50-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),50,0.7548 ( 169 1.0000 0.9703 0.7333 0.5583 ) ,5.76 min
300-50-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),43,0.7392 ( 219 1.0000 0.9762 0.7147 0.5265 ) ,11.13 min
300-50-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),28,0.7319 ( 219 1.0000 0.9679 0.7179 0.4973 ) ,11.07 min
300-50-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),32,0.7320 ( 213 1.0000 0.9582 0.7167 0.5236 ) ,5.52 min
300-50-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),31,0.7380 ( 208 1.0000 0.9670 0.7116 0.5194 ) ,11.04 min
300-50-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),18,0.7240 ( 249 0.9998 0.9592 0.7115 0.5140 ) ,10.93 min
300-50-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),22,0.7341 ( 222 1.0000 0.9664 0.7196 0.5179 ) ,5.58 min
300-50-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),18,0.7288 ( 233 1.0000 0.9654 0.7200 0.4906 ) ,11.46 min
300-50-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),50,0.7495 ( 176 0.9997 0.9656 0.7241 0.5546 ) ,11.10 min
300-50-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),50,0.7541 ( 187 1.0000 0.9711 0.7287 0.5793 ) ,5.57 min
300-50-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),40,0.7345 ( 226 1.0000 0.9662 0.7089 0.5318 ) ,11.07 min
300-50-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),35,0.7420 ( 196 1.0000 0.9651 0.7247 0.5304 ) ,10.92 min
300-50-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),31,0.7385 ( 219 0.9992 0.9676 0.7231 0.5406 ) ,5.57 min
300-50-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),31,0.7349 ( 228 1.0000 0.9651 0.7179 0.5337 ) ,11.00 min
300-50-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),17,0.7200 ( 246 0.9995 0.9574 0.7060 0.4936 ) ,10.77 min
300-50-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),20,0.7277 ( 238 1.0000 0.9630 0.7187 0.5110 ) ,5.53 min
300-50-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),22,0.7243 ( 243 1.0000 0.9579 0.7170 0.5059 ) ,10.97 min
300-50-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),47,0.7428 ( 215 0.9968 0.9782 0.7226 0.5159 ) ,11.08 min
300-50-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),50,0.7520 ( 174 0.9980 0.9692 0.7311 0.5610 ) ,5.84 min
300-50-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),39,0.7372 ( 213 0.9990 0.9686 0.7222 0.5141 ) ,11.26 min
300-50-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),38,0.7310 ( 238 0.9984 0.9695 0.7185 0.5016 ) ,11.22 min
300-50-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),23,0.7241 ( 248 0.9987 0.9618 0.7131 0.5071 ) ,5.50 min
300-50-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),27,0.7322 ( 215 0.9987 0.9665 0.7105 0.5002 ) ,11.27 min
300-50-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),17,0.7187 ( 264 0.9989 0.9610 0.7164 0.5021 ) ,10.98 min
300-50-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),19,0.7253 ( 235 0.9993 0.9620 0.7149 0.4981 ) ,5.59 min
300-50-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),16,0.7213 ( 255 0.9996 0.9660 0.7093 0.4792 ) ,10.92 min
300-50-9e-05-0.005-0.005-10,(torneo uniforme elitismo),38,0.7302 ( 232 0.9976 0.9650 0.7243 0.5094 ) ,10.94 min
300-50-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),50,0.7518 ( 185 0.9967 0.9725 0.7279 0.5551 ) ,5.64 min
300-50-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),39,0.7317 ( 232 0.9980 0.9660 0.7178 0.5203 ) ,11.38 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme elitismo),30,0.7292 ( 247 0.9984 0.9718 0.7162 0.4952 ) ,11.04 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),36,0.7452 ( 207 0.9984 0.9718 0.7175 0.5471 ) ,5.72 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),30,0.7381 ( 211 0.9979 0.9679 0.7144 0.5285 ) ,11.15 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme elitismo),17,0.7109 ( 287 0.9974 0.9522 0.7129 0.5129 ) ,10.92 min
