Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6829,286,1.0000,0.9133,0.7128,0.4775,0.6568,0.0116,21.21 seg
2,0.6897,278,0.9993,0.9235,0.7116,0.4752,0.6674,0.0081,23.18 seg
3,0.6905,282,0.9988,0.9200,0.7064,0.5026,0.6731,0.0078,22.40 seg
4,0.6905,282,0.9988,0.9200,0.7064,0.5026,0.6755,0.0079,21.96 seg
5,0.6924,287,0.9979,0.9290,0.7179,0.4824,0.6788,0.0067,21.79 seg
6,0.6947,274,0.9982,0.9271,0.7169,0.4864,0.6809,0.0071,21.62 seg
7,0.6970,281,0.9975,0.9306,0.7128,0.5020,0.6851,0.0060,24.19 seg
8,0.7012,282,0.9962,0.9375,0.7179,0.5041,0.6863,0.0064,21.27 seg
9,0.7012,282,0.9962,0.9375,0.7179,0.5041,0.6889,0.0059,21.16 seg
10,0.7029,276,0.9941,0.9379,0.7186,0.5061,0.6901,0.0061,21.77 seg
11,0.7047,277,0.9950,0.9422,0.7152,0.5057,0.6938,0.0053,21.37 seg
12,0.7073,268,0.9935,0.9386,0.7141,0.5247,0.6978,0.0037,23.96 seg
13,0.7084,278,0.9913,0.9448,0.7123,0.5264,0.6994,0.0038,21.42 seg
14,0.7087,278,0.9904,0.9474,0.7152,0.5175,0.7008,0.0036,21.50 seg
15,0.7104,285,0.9892,0.9530,0.7160,0.5185,0.7051,0.0023,21.25 seg
16,0.7099,297,0.9873,0.9564,0.7126,0.5241,0.7033,0.0024,21.34 seg
17,0.7086,306,0.9848,0.9573,0.7121,0.5271,0.7043,0.0022,21.31 seg
18,0.7071,312,0.9840,0.9590,0.7124,0.5198,0.7028,0.0020,24.10 seg
19,0.7083,312,0.9838,0.9612,0.7171,0.5165,0.7047,0.0015,21.53 seg
20,0.7073,318,0.9825,0.9614,0.7140,0.5211,0.7046,0.0014,21.36 seg
21,0.7044,329,0.9803,0.9608,0.7142,0.5209,0.7023,0.0010,21.51 seg
22,0.7039,339,0.9764,0.9645,0.7140,0.5217,0.7022,0.0009,21.75 seg
23,0.7012,345,0.9747,0.9623,0.7148,0.5211,0.7002,0.0006,21.45 seg
24,0.6992,351,0.9738,0.9611,0.7162,0.5205,0.6989,0.0003,20.79 seg
25,0.6949,367,0.9713,0.9601,0.7158,0.5202,0.6947,0.0002,24.89 seg
26,0.6933,372,0.9705,0.9595,0.7158,0.5201,0.6933,0.0001,21.29 seg
27,0.6905,379,0.9687,0.9577,0.7158,0.5196,0.6905,0.0001,21.67 seg
28,0.6881,388,0.9675,0.9569,0.7158,0.5201,0.6881,0.0001,20.65 seg
29,0.6853,396,0.9656,0.9556,0.7158,0.5193,0.6853,0.0000,20.82 seg
30,0.6843,398,0.9650,0.9546,0.7158,0.5194,0.6843,0.0001,20.59 seg
31,0.6822,404,0.9629,0.9532,0.7158,0.5205,0.6822,0.0002,20.98 seg
32,0.6788,413,0.9607,0.9512,0.7158,0.5201,0.6788,0.0001,21.37 seg
