Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6843,270,1.0000,0.9112,0.7111,0.4660,0.6584,0.0104,10.72 seg
2,0.6858,249,1.0000,0.9103,0.7068,0.4518,0.6657,0.0081,11.02 seg
3,0.6877,269,1.0000,0.9145,0.7086,0.4764,0.6687,0.0082,13.24 seg
4,0.6949,260,1.0000,0.9181,0.7047,0.5008,0.6706,0.0084,10.96 seg
5,0.6944,265,1.0000,0.9234,0.7168,0.4769,0.6735,0.0080,11.28 seg
6,0.7002,256,1.0000,0.9229,0.7175,0.5046,0.6752,0.0080,10.91 seg
7,0.6966,245,1.0000,0.9121,0.7146,0.5060,0.6774,0.0076,11.08 seg
8,0.7013,232,1.0000,0.9198,0.7094,0.4945,0.6794,0.0079,10.96 seg
9,0.7017,242,1.0000,0.9191,0.7133,0.5110,0.6818,0.0076,11.09 seg
10,0.7016,235,1.0000,0.9173,0.7215,0.5020,0.6836,0.0076,11.22 seg
11,0.7048,212,1.0000,0.9186,0.7186,0.4871,0.6859,0.0076,11.00 seg
12,0.7097,238,1.0000,0.9305,0.7136,0.5165,0.6883,0.0072,14.05 seg
13,0.7107,221,1.0000,0.9280,0.7146,0.5077,0.6902,0.0075,11.13 seg
14,0.7125,218,1.0000,0.9334,0.7033,0.5033,0.6924,0.0074,11.29 seg
15,0.7132,218,1.0000,0.9265,0.7190,0.5229,0.6945,0.0071,10.94 seg
16,0.7139,222,1.0000,0.9302,0.7166,0.5209,0.6973,0.0067,11.38 seg
17,0.7171,210,1.0000,0.9293,0.7220,0.5251,0.6992,0.0065,11.01 seg
18,0.7165,217,1.0000,0.9302,0.7208,0.5282,0.7008,0.0061,11.37 seg
19,0.7153,211,1.0000,0.9317,0.7167,0.5090,0.7022,0.0062,10.89 seg
20,0.7184,213,0.9998,0.9343,0.7255,0.5170,0.7038,0.0061,10.98 seg
21,0.7193,205,0.9996,0.9320,0.7207,0.5237,0.7046,0.0064,11.04 seg
22,0.7218,215,0.9998,0.9358,0.7198,0.5416,0.7071,0.0063,14.57 seg
23,0.7229,190,0.9998,0.9333,0.7129,0.5269,0.7089,0.0062,11.20 seg
24,0.7296,191,0.9998,0.9429,0.7193,0.5331,0.7109,0.0061,10.78 seg
25,0.7259,181,0.9998,0.9294,0.7239,0.5410,0.7118,0.0063,10.90 seg
26,0.7286,190,0.9998,0.9397,0.7266,0.5318,0.7139,0.0057,10.95 seg
27,0.7288,182,1.0000,0.9358,0.7267,0.5363,0.7155,0.0057,10.85 seg
28,0.7308,180,0.9998,0.9341,0.7214,0.5565,0.7174,0.0053,10.97 seg
29,0.7319,181,0.9998,0.9378,0.7205,0.5520,0.7190,0.0053,11.16 seg
30,0.7339,182,1.0000,0.9405,0.7161,0.5596,0.7201,0.0055,10.95 seg
31,0.7347,180,0.9996,0.9403,0.7233,0.5587,0.7219,0.0055,10.88 seg
32,0.7360,179,0.9996,0.9456,0.7198,0.5492,0.7244,0.0046,10.95 seg
33,0.7392,175,0.9998,0.9462,0.7173,0.5638,0.7256,0.0053,11.36 seg
34,0.7416,179,0.9998,0.9526,0.7191,0.5608,0.7270,0.0047,10.92 seg
35,0.7396,168,0.9998,0.9416,0.7300,0.5646,0.7283,0.0048,15.22 seg
36,0.7417,177,1.0000,0.9494,0.7180,0.5706,0.7297,0.0048,11.09 seg
37,0.7422,169,0.9998,0.9477,0.7230,0.5659,0.7310,0.0047,10.67 seg
38,0.7418,174,0.9998,0.9469,0.7206,0.5747,0.7321,0.0046,11.41 seg
39,0.7437,171,0.9998,0.9498,0.7207,0.5721,0.7335,0.0043,10.97 seg
40,0.7457,168,0.9998,0.9539,0.7235,0.5649,0.7344,0.0045,10.70 seg
41,0.7450,167,1.0000,0.9490,0.7238,0.5765,0.7358,0.0042,10.61 seg
42,0.7456,169,0.9998,0.9510,0.7233,0.5758,0.7366,0.0041,10.93 seg
43,0.7470,161,0.9998,0.9510,0.7272,0.5717,0.7380,0.0039,11.21 seg
44,0.7487,161,0.9998,0.9546,0.7253,0.5712,0.7392,0.0040,11.01 seg
45,0.7496,161,0.9998,0.9553,0.7245,0.5747,0.7411,0.0035,11.16 seg
46,0.7512,163,0.9998,0.9604,0.7259,0.5688,0.7420,0.0037,10.95 seg
47,0.7499,152,0.9998,0.9526,0.7263,0.5729,0.7431,0.0035,10.65 seg
48,0.7530,156,0.9998,0.9597,0.7247,0.5742,0.7444,0.0036,10.90 seg
49,0.7562,160,0.9998,0.9676,0.7202,0.5754,0.7457,0.0033,11.13 seg
50,0.7533,161,0.9998,0.9605,0.7249,0.5798,0.7468,0.0032,11.12 seg
