Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6902,268,1.0000,0.9257,0.7124,0.4377,0.6604,0.0104,22.50 seg
2,0.6902,268,1.0000,0.9257,0.7124,0.4377,0.6646,0.0089,21.14 seg
3,0.6902,268,1.0000,0.9257,0.7124,0.4377,0.6672,0.0079,21.10 seg
4,0.6905,275,1.0000,0.9233,0.7107,0.4596,0.6687,0.0075,21.19 seg
5,0.6917,269,1.0000,0.9244,0.7101,0.4552,0.6708,0.0068,20.75 seg
6,0.6917,269,1.0000,0.9244,0.7101,0.4552,0.6717,0.0076,23.58 seg
7,0.6917,269,1.0000,0.9244,0.7101,0.4552,0.6737,0.0069,21.00 seg
8,0.6921,270,1.0000,0.9233,0.7120,0.4621,0.6743,0.0066,19.93 seg
9,0.6921,270,1.0000,0.9233,0.7120,0.4621,0.6761,0.0062,20.94 seg
10,0.6930,270,1.0000,0.9273,0.7125,0.4531,0.6772,0.0061,21.48 seg
11,0.6969,265,1.0000,0.9304,0.7042,0.4663,0.6784,0.0063,23.84 seg
12,0.6969,265,1.0000,0.9304,0.7042,0.4663,0.6795,0.0063,20.96 seg
13,0.6969,265,1.0000,0.9304,0.7042,0.4663,0.6804,0.0058,21.20 seg
14,0.6972,264,1.0000,0.9300,0.7051,0.4678,0.6815,0.0059,21.03 seg
15,0.6984,260,1.0000,0.9328,0.7062,0.4596,0.6823,0.0061,21.57 seg
16,0.7008,275,1.0000,0.9313,0.7182,0.4934,0.6834,0.0058,21.20 seg
17,0.7008,275,1.0000,0.9313,0.7182,0.4934,0.6839,0.0059,23.19 seg
18,0.7009,259,1.0000,0.9363,0.7049,0.4629,0.6853,0.0054,20.62 seg
19,0.7009,259,1.0000,0.9363,0.7049,0.4629,0.6858,0.0057,21.37 seg
20,0.7021,260,1.0000,0.9382,0.7051,0.4649,0.6868,0.0055,21.51 seg
21,0.7021,260,1.0000,0.9382,0.7051,0.4649,0.6874,0.0054,21.51 seg
22,0.7050,264,1.0000,0.9354,0.7206,0.4902,0.6885,0.0054,21.25 seg
23,0.7050,264,1.0000,0.9354,0.7206,0.4902,0.6893,0.0051,21.49 seg
24,0.7050,264,1.0000,0.9354,0.7206,0.4902,0.6899,0.0054,25.05 seg
25,0.7050,264,1.0000,0.9354,0.7206,0.4902,0.6909,0.0049,20.97 seg
26,0.7050,264,1.0000,0.9354,0.7206,0.4902,0.6919,0.0048,20.55 seg
27,0.7050,264,1.0000,0.9354,0.7206,0.4902,0.6926,0.0049,20.70 seg
28,0.7050,264,1.0000,0.9354,0.7206,0.4902,0.6932,0.0045,20.60 seg
29,0.7049,263,1.0000,0.9348,0.7202,0.4900,0.6940,0.0040,21.06 seg
30,0.7049,263,1.0000,0.9348,0.7202,0.4900,0.6943,0.0043,21.16 seg
31,0.7049,263,1.0000,0.9348,0.7202,0.4900,0.6947,0.0043,21.35 seg
32,0.7078,258,1.0000,0.9377,0.7207,0.4918,0.6953,0.0040,26.59 seg
33,0.7078,258,1.0000,0.9377,0.7207,0.4918,0.6955,0.0038,21.08 seg
34,0.7078,258,1.0000,0.9377,0.7207,0.4918,0.6962,0.0038,20.77 seg
35,0.7078,258,1.0000,0.9377,0.7207,0.4918,0.6970,0.0036,20.91 seg
36,0.7078,258,1.0000,0.9377,0.7207,0.4918,0.6972,0.0036,21.16 seg
37,0.7096,253,1.0000,0.9441,0.7158,0.4769,0.6975,0.0038,22.66 seg
38,0.7096,253,1.0000,0.9441,0.7158,0.4769,0.6981,0.0037,20.75 seg
39,0.7096,253,1.0000,0.9441,0.7158,0.4769,0.6984,0.0041,20.19 seg
40,0.7096,253,1.0000,0.9441,0.7158,0.4769,0.6996,0.0035,20.25 seg
41,0.7096,253,1.0000,0.9441,0.7158,0.4769,0.7000,0.0037,25.97 seg
42,0.7096,253,1.0000,0.9441,0.7158,0.4769,0.7008,0.0036,20.89 seg
43,0.7096,253,1.0000,0.9441,0.7158,0.4769,0.7017,0.0031,21.08 seg
44,0.7096,253,1.0000,0.9441,0.7158,0.4769,0.7025,0.0032,20.96 seg
45,0.7096,253,1.0000,0.9441,0.7158,0.4769,0.7031,0.0030,21.12 seg
46,0.7107,254,1.0000,0.9453,0.7161,0.4804,0.7042,0.0026,21.68 seg
47,0.7121,242,1.0000,0.9426,0.7253,0.4774,0.7049,0.0023,20.99 seg
48,0.7122,242,1.0000,0.9427,0.7253,0.4774,0.7057,0.0023,20.42 seg
49,0.7130,236,1.0000,0.9396,0.7289,0.4829,0.7062,0.0024,20.98 seg
50,0.7132,242,1.0000,0.9422,0.7246,0.4863,0.7067,0.0025,21.40 seg
