Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6864,265,1.0000,0.9177,0.7059,0.4441,0.6602,0.0107,20.67 seg
2,0.6864,265,1.0000,0.9177,0.7059,0.4441,0.6599,0.0111,21.40 seg
3,0.6867,270,1.0000,0.9112,0.7114,0.4731,0.6604,0.0107,21.68 seg
4,0.6867,270,1.0000,0.9112,0.7114,0.4731,0.6598,0.0115,24.35 seg
5,0.6867,270,1.0000,0.9112,0.7114,0.4731,0.6590,0.0108,22.27 seg
6,0.6867,270,1.0000,0.9112,0.7114,0.4731,0.6594,0.0110,21.68 seg
7,0.6867,270,1.0000,0.9112,0.7114,0.4731,0.6594,0.0107,22.38 seg
8,0.6867,270,1.0000,0.9112,0.7114,0.4731,0.6596,0.0110,22.46 seg
9,0.6867,270,1.0000,0.9112,0.7114,0.4731,0.6593,0.0112,25.21 seg
10,0.6867,270,1.0000,0.9112,0.7114,0.4731,0.6595,0.0111,22.25 seg
11,0.6867,270,1.0000,0.9112,0.7114,0.4731,0.6592,0.0113,22.61 seg
12,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6599,0.0111,21.91 seg
13,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6598,0.0105,22.32 seg
14,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6611,0.0106,22.19 seg
15,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6613,0.0105,25.46 seg
16,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6602,0.0114,21.91 seg
17,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6599,0.0106,22.11 seg
18,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6602,0.0107,21.94 seg
19,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6592,0.0108,22.14 seg
20,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6594,0.0098,22.61 seg
21,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6594,0.0107,22.43 seg
22,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6596,0.0104,25.69 seg
23,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6594,0.0107,21.87 seg
24,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6600,0.0106,22.27 seg
25,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6605,0.0111,22.90 seg
26,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6607,0.0105,22.02 seg
27,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6600,0.0110,22.16 seg
28,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6606,0.0107,22.42 seg
29,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6609,0.0112,22.20 seg
30,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6609,0.0110,27.26 seg
31,0.6881,273,1.0000,0.9151,0.7023,0.4788,0.6614,0.0108,22.77 seg
32,0.6901,274,1.0000,0.9169,0.7160,0.4780,0.6613,0.0115,22.92 seg
33,0.6901,274,1.0000,0.9169,0.7160,0.4780,0.6609,0.0110,22.56 seg
34,0.6901,274,1.0000,0.9169,0.7160,0.4780,0.6604,0.0111,22.85 seg
35,0.6901,274,1.0000,0.9169,0.7160,0.4780,0.6610,0.0109,22.78 seg
36,0.6901,274,1.0000,0.9169,0.7160,0.4780,0.6610,0.0104,22.04 seg
37,0.6901,274,1.0000,0.9169,0.7160,0.4780,0.6609,0.0104,22.14 seg
38,0.6901,274,1.0000,0.9169,0.7160,0.4780,0.6613,0.0102,26.97 seg
39,0.6901,274,1.0000,0.9169,0.7160,0.4780,0.6614,0.0107,22.73 seg
40,0.6909,239,1.0000,0.9107,0.7094,0.4616,0.6608,0.0116,22.02 seg
41,0.6909,239,1.0000,0.9107,0.7094,0.4616,0.6607,0.0111,21.73 seg
42,0.6909,239,1.0000,0.9107,0.7094,0.4616,0.6608,0.0109,22.10 seg
43,0.6909,239,1.0000,0.9107,0.7094,0.4616,0.6609,0.0110,22.24 seg
44,0.6909,239,1.0000,0.9107,0.7094,0.4616,0.6607,0.0110,22.28 seg
45,0.6909,239,1.0000,0.9107,0.7094,0.4616,0.6615,0.0110,22.34 seg
46,0.6909,239,1.0000,0.9107,0.7094,0.4616,0.6617,0.0113,21.99 seg
47,0.6909,239,1.0000,0.9107,0.7094,0.4616,0.6617,0.0104,22.17 seg
48,0.6909,239,1.0000,0.9107,0.7094,0.4616,0.6616,0.0107,27.88 seg
49,0.6914,259,1.0000,0.9142,0.7121,0.4782,0.6620,0.0112,22.20 seg
50,0.6914,259,1.0000,0.9142,0.7121,0.4782,0.6621,0.0100,22.17 seg
