Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6866,286,1.0000,0.9140,0.7032,0.4903,0.6588,0.0116,12.09 seg
2,0.6906,273,1.0000,0.9159,0.7155,0.4837,0.6591,0.0111,11.04 seg
3,0.6855,264,1.0000,0.9090,0.7046,0.4696,0.6598,0.0107,10.59 seg
4,0.6855,300,1.0000,0.9166,0.7018,0.4937,0.6602,0.0109,10.46 seg
5,0.6828,299,1.0000,0.9111,0.7070,0.4911,0.6602,0.0110,10.22 seg
6,0.6862,280,1.0000,0.9165,0.7035,0.4700,0.6600,0.0112,10.94 seg
7,0.6811,268,1.0000,0.9045,0.7077,0.4606,0.6593,0.0118,10.95 seg
8,0.6824,298,1.0000,0.9169,0.7064,0.4659,0.6607,0.0114,10.90 seg
9,0.6836,274,1.0000,0.9043,0.7082,0.4861,0.6601,0.0113,10.88 seg
10,0.6828,273,1.0000,0.9094,0.7111,0.4584,0.6589,0.0117,13.36 seg
11,0.6876,282,1.0000,0.9173,0.7096,0.4751,0.6603,0.0116,10.67 seg
12,0.6847,280,1.0000,0.9122,0.7214,0.4634,0.6597,0.0120,10.81 seg
13,0.6866,285,1.0000,0.9235,0.7068,0.4519,0.6605,0.0116,10.70 seg
14,0.6859,281,1.0000,0.9067,0.7161,0.4971,0.6605,0.0116,10.80 seg
15,0.6866,251,1.0000,0.9031,0.7161,0.4731,0.6611,0.0113,10.93 seg
16,0.6856,251,1.0000,0.9023,0.7165,0.4683,0.6605,0.0119,10.49 seg
17,0.6848,277,1.0000,0.9121,0.7085,0.4692,0.6610,0.0118,10.79 seg
18,0.6860,261,1.0000,0.9068,0.7066,0.4753,0.6609,0.0112,10.46 seg
19,0.6864,269,1.0000,0.9129,0.7082,0.4662,0.6617,0.0110,10.57 seg
20,0.6884,258,1.0000,0.9153,0.7053,0.4571,0.6620,0.0107,10.64 seg
21,0.6909,259,1.0000,0.9192,0.7084,0.4584,0.6619,0.0106,13.97 seg
22,0.6845,279,1.0000,0.9109,0.7139,0.4708,0.6610,0.0108,10.96 seg
23,0.6846,280,1.0000,0.9131,0.7123,0.4658,0.6607,0.0112,11.08 seg
24,0.6838,291,1.0000,0.9118,0.7236,0.4729,0.6609,0.0107,10.82 seg
25,0.6859,291,1.0000,0.9154,0.7264,0.4722,0.6609,0.0107,10.94 seg
26,0.6825,286,1.0000,0.9158,0.7034,0.4560,0.6607,0.0103,10.91 seg
27,0.6865,286,1.0000,0.9236,0.7031,0.4545,0.6607,0.0097,11.00 seg
28,0.6900,276,1.0000,0.9201,0.7082,0.4735,0.6612,0.0100,11.20 seg
29,0.6848,284,1.0000,0.9116,0.7236,0.4709,0.6607,0.0104,10.77 seg
30,0.6858,280,1.0000,0.9153,0.7139,0.4645,0.6607,0.0105,10.82 seg
31,0.6854,268,1.0000,0.9072,0.7065,0.4801,0.6612,0.0104,10.91 seg
32,0.6854,274,1.0000,0.9054,0.7027,0.4977,0.6619,0.0096,10.79 seg
33,0.6847,283,1.0000,0.9151,0.7153,0.4613,0.6612,0.0097,10.82 seg
34,0.6844,276,1.0000,0.9122,0.7154,0.4598,0.6613,0.0098,10.53 seg
35,0.6873,274,1.0000,0.9151,0.7106,0.4694,0.6617,0.0096,11.02 seg
36,0.6872,253,1.0000,0.9068,0.7137,0.4676,0.6620,0.0097,14.68 seg
37,0.6872,283,1.0000,0.9160,0.7102,0.4784,0.6623,0.0095,10.76 seg
38,0.6884,283,1.0000,0.9172,0.7119,0.4801,0.6620,0.0097,10.70 seg
39,0.6884,283,1.0000,0.9172,0.7119,0.4801,0.6621,0.0103,10.66 seg
40,0.6844,273,1.0000,0.9126,0.7098,0.4580,0.6623,0.0097,11.27 seg
41,0.6845,266,1.0000,0.9056,0.7061,0.4772,0.6613,0.0105,10.72 seg
42,0.6854,273,1.0000,0.9062,0.7207,0.4812,0.6607,0.0104,10.88 seg
43,0.6865,271,1.0000,0.9121,0.7111,0.4703,0.6613,0.0103,10.98 seg
44,0.6816,274,1.0000,0.9110,0.7127,0.4447,0.6620,0.0097,10.65 seg
45,0.6833,268,1.0000,0.9044,0.7069,0.4755,0.6623,0.0099,11.15 seg
46,0.6869,270,1.0000,0.9088,0.7078,0.4861,0.6621,0.0099,10.95 seg
47,0.6825,279,1.0000,0.9103,0.7123,0.4608,0.6617,0.0100,11.03 seg
48,0.6842,258,1.0000,0.9013,0.7096,0.4774,0.6623,0.0100,10.63 seg
49,0.6878,271,1.0000,0.9161,0.7037,0.4695,0.6621,0.0102,10.76 seg
50,0.6834,273,1.0000,0.9059,0.7049,0.4793,0.6621,0.0099,11.01 seg
