Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6893,276,1.0000,0.9253,0.7099,0.4444,0.6603,0.0105,10.45 seg
2,0.6828,273,1.0000,0.8993,0.7138,0.4896,0.6598,0.0106,11.01 seg
3,0.6844,279,1.0000,0.9105,0.7090,0.4707,0.6597,0.0110,10.86 seg
4,0.6868,250,1.0000,0.9097,0.7035,0.4530,0.6606,0.0102,12.92 seg
5,0.6880,245,1.0000,0.9106,0.7068,0.4491,0.6608,0.0099,10.64 seg
6,0.6908,266,1.0000,0.9168,0.7097,0.4719,0.6611,0.0101,10.83 seg
7,0.6905,277,1.0000,0.9130,0.7097,0.4991,0.6603,0.0106,11.02 seg
8,0.6864,283,1.0000,0.9103,0.7105,0.4893,0.6594,0.0103,10.72 seg
9,0.6830,276,1.0000,0.9063,0.7125,0.4703,0.6598,0.0103,10.86 seg
10,0.6875,267,0.9997,0.9138,0.7089,0.4633,0.6592,0.0111,10.37 seg
11,0.6821,281,1.0000,0.9040,0.7108,0.4807,0.6591,0.0106,10.86 seg
12,0.6840,287,1.0000,0.9100,0.7082,0.4815,0.6591,0.0107,10.93 seg
13,0.6819,284,1.0000,0.9088,0.7070,0.4684,0.6595,0.0107,10.75 seg
14,0.6796,277,1.0000,0.9002,0.7040,0.4773,0.6596,0.0102,13.87 seg
15,0.6834,288,1.0000,0.9062,0.7121,0.4905,0.6594,0.0109,10.69 seg
16,0.6828,268,1.0000,0.9052,0.7160,0.4597,0.6593,0.0102,10.77 seg
17,0.6831,278,1.0000,0.9137,0.7080,0.4492,0.6583,0.0103,10.78 seg
18,0.6825,288,1.0000,0.9081,0.7104,0.4781,0.6583,0.0110,10.38 seg
19,0.6828,293,1.0000,0.9124,0.7060,0.4748,0.6576,0.0112,10.94 seg
20,0.6834,279,1.0000,0.9127,0.7091,0.4564,0.6588,0.0114,10.50 seg
21,0.6820,252,1.0000,0.8990,0.7085,0.4602,0.6581,0.0111,10.56 seg
22,0.6813,283,1.0000,0.9109,0.7161,0.4494,0.6581,0.0119,10.70 seg
23,0.6789,273,1.0000,0.9061,0.6958,0.4505,0.6584,0.0113,10.73 seg
24,0.6843,287,1.0000,0.9128,0.7080,0.4734,0.6582,0.0117,10.92 seg
25,0.6824,283,1.0000,0.9046,0.7018,0.4895,0.6589,0.0114,10.85 seg
26,0.6817,274,1.0000,0.9094,0.7047,0.4526,0.6578,0.0114,13.99 seg
27,0.6786,292,1.0000,0.9082,0.7032,0.4625,0.6582,0.0105,10.91 seg
28,0.6850,281,1.0000,0.9094,0.7098,0.4808,0.6581,0.0113,10.88 seg
29,0.6829,277,1.0000,0.9064,0.7078,0.4739,0.6577,0.0124,10.40 seg
30,0.6813,298,1.0000,0.9149,0.7144,0.4566,0.6583,0.0107,10.21 seg
31,0.6814,274,1.0000,0.9033,0.7032,0.4744,0.6584,0.0108,10.54 seg
32,0.6873,279,1.0000,0.9147,0.7018,0.4799,0.6592,0.0111,11.08 seg
33,0.6862,264,1.0000,0.9143,0.7020,0.4531,0.6598,0.0107,10.81 seg
34,0.6812,283,1.0000,0.9116,0.6927,0.4620,0.6593,0.0108,10.69 seg
35,0.6834,286,1.0000,0.9080,0.7158,0.4783,0.6595,0.0109,10.55 seg
36,0.6831,278,1.0000,0.9167,0.7069,0.4392,0.6599,0.0108,10.72 seg
37,0.6811,259,1.0000,0.9032,0.7001,0.4534,0.6607,0.0104,10.74 seg
38,0.6836,275,1.0000,0.9036,0.7155,0.4807,0.6602,0.0103,10.67 seg
39,0.6828,295,0.9991,0.9096,0.7133,0.4833,0.6599,0.0109,10.20 seg
40,0.6823,271,1.0000,0.9061,0.7158,0.4572,0.6602,0.0105,10.75 seg
41,0.6854,283,0.9991,0.9122,0.7132,0.4748,0.6600,0.0108,10.60 seg
42,0.6822,286,1.0000,0.9096,0.7083,0.4699,0.6599,0.0109,15.64 seg
43,0.6826,285,1.0000,0.9117,0.7090,0.4630,0.6601,0.0105,10.95 seg
44,0.6847,266,1.0000,0.9160,0.7122,0.4327,0.6607,0.0105,10.92 seg
45,0.6827,291,1.0000,0.9137,0.7111,0.4627,0.6602,0.0108,10.51 seg
46,0.6829,286,0.9998,0.9113,0.7142,0.4642,0.6607,0.0112,10.70 seg
47,0.6834,288,1.0000,0.9174,0.7098,0.4506,0.6601,0.0111,11.10 seg
48,0.6816,278,1.0000,0.9061,0.7158,0.4624,0.6597,0.0108,10.83 seg
49,0.6880,288,1.0000,0.9170,0.7104,0.4825,0.6602,0.0108,10.85 seg
50,0.6848,285,1.0000,0.9099,0.7151,0.4798,0.6608,0.0103,10.83 seg
