Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6856,284,1.0000,0.9190,0.7111,0.4694,0.6569,0.0117,21.07 seg
2,0.6882,267,1.0000,0.9174,0.7124,0.4674,0.6681,0.0077,21.28 seg
3,0.6882,267,1.0000,0.9174,0.7124,0.4674,0.6738,0.0067,20.69 seg
4,0.6951,263,1.0000,0.9233,0.7251,0.4770,0.6778,0.0068,23.54 seg
5,0.6951,263,1.0000,0.9233,0.7251,0.4770,0.6814,0.0067,20.67 seg
6,0.6971,261,1.0000,0.9258,0.7207,0.4811,0.6857,0.0065,21.24 seg
7,0.6987,257,1.0000,0.9259,0.7205,0.4862,0.6884,0.0063,21.45 seg
8,0.6996,264,1.0000,0.9294,0.7188,0.4906,0.6908,0.0065,21.54 seg
9,0.7018,261,1.0000,0.9333,0.7200,0.4856,0.6917,0.0068,23.38 seg
10,0.7033,257,1.0000,0.9331,0.7218,0.4896,0.6954,0.0059,20.45 seg
11,0.7043,260,1.0000,0.9354,0.7238,0.4904,0.6998,0.0021,20.55 seg
12,0.7059,260,1.0000,0.9372,0.7243,0.4944,0.7020,0.0012,20.64 seg
13,0.7078,258,1.0000,0.9411,0.7199,0.4926,0.7035,0.0013,21.12 seg
14,0.7096,254,1.0000,0.9419,0.7211,0.4957,0.7049,0.0013,23.45 seg
15,0.7097,253,1.0000,0.9410,0.7236,0.4962,0.7064,0.0014,20.21 seg
16,0.7107,253,1.0000,0.9426,0.7233,0.4972,0.7080,0.0013,20.51 seg
17,0.7115,253,1.0000,0.9442,0.7256,0.4952,0.7095,0.0008,20.16 seg
18,0.7131,250,1.0000,0.9452,0.7241,0.4985,0.7105,0.0006,20.83 seg
19,0.7138,249,1.0000,0.9465,0.7241,0.4978,0.7112,0.0008,20.85 seg
20,0.7142,250,1.0000,0.9479,0.7238,0.4968,0.7127,0.0008,24.31 seg
21,0.7145,250,1.0000,0.9485,0.7241,0.4960,0.7136,0.0003,21.05 seg
22,0.7149,250,1.0000,0.9481,0.7223,0.5018,0.7140,0.0003,21.03 seg
23,0.7153,250,1.0000,0.9488,0.7223,0.5018,0.7144,0.0003,20.59 seg
24,0.7153,250,1.0000,0.9488,0.7223,0.5018,0.7149,0.0001,20.78 seg
25,0.7154,249,1.0000,0.9489,0.7236,0.4999,0.7151,0.0001,20.83 seg
26,0.7156,250,1.0000,0.9495,0.7228,0.5008,0.7153,0.0001,20.87 seg
27,0.7157,249,1.0000,0.9496,0.7241,0.4988,0.7154,0.0001,24.89 seg
28,0.7153,249,1.0000,0.9491,0.7252,0.4970,0.7149,0.0001,20.74 seg
29,0.7153,249,1.0000,0.9491,0.7252,0.4970,0.7151,0.0001,21.15 seg
30,0.7153,249,1.0000,0.9491,0.7252,0.4970,0.7153,0.0001,20.31 seg
31,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,20.71 seg
32,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,20.33 seg
33,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,20.60 seg
34,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,20.84 seg
35,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,25.88 seg
36,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,21.50 seg
37,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,21.17 seg
38,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,20.85 seg
39,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,20.99 seg
40,0.7153,249,1.0000,0.9491,0.7253,0.4971,0.7153,0.0000,21.06 seg
41,0.7153,250,0.9997,0.9494,0.7256,0.4972,0.7153,0.0000,20.30 seg
42,0.7153,250,0.9997,0.9494,0.7256,0.4972,0.7153,0.0000,20.63 seg
43,0.7153,250,0.9997,0.9494,0.7256,0.4972,0.7153,0.0000,20.75 seg
44,0.7153,250,0.9997,0.9494,0.7256,0.4972,0.7153,0.0000,25.90 seg
45,0.7148,253,0.9995,0.9497,0.7256,0.4971,0.7148,0.0000,20.23 seg
46,0.7150,253,0.9995,0.9502,0.7257,0.4970,0.7148,0.0000,20.54 seg
47,0.7150,253,0.9995,0.9502,0.7257,0.4970,0.7150,0.0000,20.97 seg
48,0.7150,253,0.9995,0.9502,0.7257,0.4970,0.7150,0.0000,20.35 seg
49,0.7150,253,0.9995,0.9502,0.7257,0.4970,0.7150,0.0000,20.83 seg
50,0.7150,253,0.9995,0.9502,0.7257,0.4970,0.7150,0.0000,20.46 seg
