Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6812,272,1.0000,0.9098,0.7174,0.4556,0.6567,0.0115,11.22 seg
2,0.6851,270,1.0000,0.9093,0.7038,0.4893,0.6617,0.0085,10.96 seg
3,0.6837,270,1.0000,0.9062,0.7048,0.4909,0.6643,0.0078,13.00 seg
4,0.6855,267,1.0000,0.9184,0.6993,0.4578,0.6659,0.0076,11.11 seg
5,0.6845,257,1.0000,0.9064,0.7167,0.4686,0.6678,0.0076,11.21 seg
6,0.6865,263,1.0000,0.9111,0.7043,0.4815,0.6685,0.0071,11.27 seg
7,0.6856,253,1.0000,0.9077,0.7049,0.4730,0.6698,0.0073,10.99 seg
8,0.6876,293,1.0000,0.9247,0.7056,0.4819,0.6710,0.0065,11.08 seg
9,0.6895,271,1.0000,0.9157,0.7134,0.4904,0.6715,0.0068,10.91 seg
10,0.6900,271,1.0000,0.9172,0.7129,0.4888,0.6722,0.0067,10.66 seg
11,0.6915,280,1.0000,0.9242,0.7135,0.4855,0.6738,0.0068,10.94 seg
12,0.6905,270,1.0000,0.9196,0.7202,0.4769,0.6744,0.0067,13.60 seg
13,0.6907,272,1.0000,0.9184,0.7191,0.4859,0.6749,0.0064,10.86 seg
14,0.6921,274,1.0000,0.9215,0.7194,0.4870,0.6755,0.0063,11.23 seg
15,0.6920,237,1.0000,0.9121,0.7031,0.4774,0.6761,0.0060,11.18 seg
16,0.6949,275,1.0000,0.9250,0.7194,0.4940,0.6769,0.0067,11.26 seg
17,0.6939,247,1.0000,0.9175,0.7107,0.4801,0.6774,0.0065,10.89 seg
18,0.6939,247,1.0000,0.9175,0.7107,0.4801,0.6780,0.0063,11.23 seg
19,0.6920,249,1.0000,0.9173,0.7052,0.4746,0.6787,0.0061,11.35 seg
20,0.6940,255,1.0000,0.9225,0.7136,0.4721,0.6795,0.0063,11.06 seg
21,0.6934,254,1.0000,0.9153,0.7249,0.4855,0.6803,0.0060,10.71 seg
22,0.6963,241,1.0000,0.9201,0.7102,0.4783,0.6809,0.0061,11.31 seg
23,0.7007,238,1.0000,0.9256,0.7078,0.4844,0.6811,0.0063,14.88 seg
24,0.6954,239,1.0000,0.9184,0.7088,0.4763,0.6816,0.0057,10.95 seg
25,0.6963,234,1.0000,0.9158,0.7041,0.4878,0.6818,0.0062,10.90 seg
26,0.6980,243,1.0000,0.9195,0.7085,0.4956,0.6827,0.0061,10.99 seg
27,0.6987,243,1.0000,0.9219,0.7174,0.4856,0.6840,0.0059,11.00 seg
28,0.7000,243,1.0000,0.9218,0.7099,0.4998,0.6843,0.0058,11.02 seg
29,0.7004,241,0.9997,0.9220,0.7172,0.4938,0.6846,0.0061,11.25 seg
30,0.7005,249,1.0000,0.9277,0.7116,0.4892,0.6862,0.0059,11.41 seg
31,0.7010,241,0.9997,0.9234,0.7170,0.4934,0.6867,0.0059,11.03 seg
32,0.7022,257,1.0000,0.9253,0.7104,0.5216,0.6879,0.0060,10.89 seg
33,0.7024,236,1.0000,0.9253,0.7147,0.4891,0.6882,0.0060,11.05 seg
34,0.7019,225,1.0000,0.9192,0.7021,0.5007,0.6888,0.0058,11.07 seg
35,0.7038,250,1.0000,0.9332,0.7155,0.4899,0.6896,0.0059,10.89 seg
36,0.7042,251,0.9997,0.9281,0.7178,0.5111,0.6908,0.0053,11.08 seg
37,0.7053,241,1.0000,0.9297,0.7192,0.4968,0.6911,0.0055,15.39 seg
38,0.7062,247,1.0000,0.9344,0.7162,0.4965,0.6917,0.0055,11.25 seg
39,0.7095,231,1.0000,0.9334,0.7112,0.5024,0.6923,0.0056,11.28 seg
40,0.7053,240,1.0000,0.9240,0.7151,0.5187,0.6931,0.0055,11.02 seg
41,0.7088,227,1.0000,0.9319,0.7120,0.4971,0.6936,0.0056,11.25 seg
42,0.7095,241,1.0000,0.9382,0.7152,0.4962,0.6947,0.0051,11.19 seg
43,0.7099,236,1.0000,0.9367,0.7227,0.4924,0.6952,0.0056,11.29 seg
44,0.7089,227,1.0000,0.9272,0.7205,0.5091,0.6961,0.0054,11.19 seg
45,0.7092,236,1.0000,0.9311,0.7171,0.5123,0.6968,0.0053,10.98 seg
46,0.7093,239,1.0000,0.9298,0.7181,0.5214,0.6975,0.0051,11.17 seg
47,0.7088,248,1.0000,0.9349,0.7139,0.5148,0.6980,0.0051,10.69 seg
48,0.7111,224,1.0000,0.9273,0.7183,0.5206,0.6982,0.0049,11.09 seg
49,0.7130,224,1.0000,0.9325,0.7175,0.5149,0.6989,0.0051,11.41 seg
50,0.7132,224,1.0000,0.9327,0.7180,0.5149,0.6990,0.0049,11.08 seg
