Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6885,258,1.0000,0.9109,0.7163,0.4730,0.6589,0.0109,21.65 seg
2,0.6888,265,1.0000,0.9141,0.7127,0.4755,0.6667,0.0069,21.42 seg
3,0.6888,265,1.0000,0.9141,0.7127,0.4755,0.6715,0.0057,23.93 seg
4,0.6888,265,1.0000,0.9141,0.7127,0.4755,0.6748,0.0049,22.42 seg
5,0.6892,260,1.0000,0.9124,0.7161,0.4750,0.6776,0.0041,22.11 seg
6,0.6904,276,1.0000,0.9227,0.7062,0.4743,0.6797,0.0037,21.88 seg
7,0.6904,276,1.0000,0.9227,0.7062,0.4743,0.6814,0.0036,21.88 seg
8,0.6925,264,1.0000,0.9223,0.7118,0.4690,0.6828,0.0034,24.26 seg
9,0.6982,246,1.0000,0.9238,0.7174,0.4724,0.6844,0.0034,21.87 seg
10,0.6982,246,1.0000,0.9238,0.7174,0.4724,0.6857,0.0031,22.23 seg
11,0.6982,246,1.0000,0.9238,0.7174,0.4724,0.6869,0.0029,21.70 seg
12,0.6982,246,1.0000,0.9238,0.7174,0.4724,0.6882,0.0027,21.70 seg
13,0.6982,246,1.0000,0.9238,0.7174,0.4724,0.6895,0.0026,24.31 seg
14,0.6987,253,1.0000,0.9230,0.7167,0.4888,0.6909,0.0025,21.27 seg
15,0.7000,252,1.0000,0.9251,0.7127,0.4913,0.6922,0.0026,21.98 seg
16,0.7007,236,1.0000,0.9216,0.7257,0.4772,0.6933,0.0026,22.51 seg
17,0.7007,236,1.0000,0.9216,0.7257,0.4772,0.6946,0.0025,21.89 seg
18,0.7037,248,1.0000,0.9325,0.7201,0.4778,0.6961,0.0023,24.89 seg
19,0.7040,252,1.0000,0.9335,0.7142,0.4862,0.6973,0.0021,21.80 seg
20,0.7056,241,1.0000,0.9332,0.7249,0.4749,0.6983,0.0020,21.74 seg
21,0.7056,241,1.0000,0.9332,0.7249,0.4749,0.6993,0.0019,21.70 seg
22,0.7058,243,1.0000,0.9314,0.7250,0.4859,0.7002,0.0018,21.45 seg
23,0.7063,233,1.0000,0.9307,0.7224,0.4795,0.7011,0.0017,21.83 seg
24,0.7071,236,1.0000,0.9340,0.7220,0.4770,0.7019,0.0017,24.86 seg
25,0.7074,229,1.0000,0.9297,0.7247,0.4829,0.7026,0.0017,21.59 seg
26,0.7095,247,1.0000,0.9378,0.7267,0.4910,0.7033,0.0017,22.01 seg
27,0.7095,256,1.0000,0.9426,0.7160,0.4940,0.7040,0.0017,22.07 seg
28,0.7095,256,1.0000,0.9426,0.7160,0.4940,0.7047,0.0017,21.90 seg
29,0.7097,240,1.0000,0.9333,0.7268,0.4991,0.7053,0.0015,21.62 seg
30,0.7107,234,1.0000,0.9382,0.7248,0.4806,0.7058,0.0015,24.83 seg
31,0.7107,234,1.0000,0.9382,0.7248,0.4806,0.7064,0.0014,21.65 seg
32,0.7109,235,0.9997,0.9391,0.7253,0.4802,0.7069,0.0013,21.67 seg
33,0.7118,258,0.9997,0.9465,0.7169,0.4971,0.7074,0.0013,22.11 seg
34,0.7118,258,0.9997,0.9465,0.7169,0.4971,0.7080,0.0011,21.78 seg
35,0.7118,258,0.9997,0.9465,0.7169,0.4971,0.7084,0.0011,21.66 seg
36,0.7118,258,0.9997,0.9465,0.7169,0.4971,0.7088,0.0010,24.42 seg
37,0.7118,258,0.9997,0.9465,0.7169,0.4971,0.7091,0.0009,21.39 seg
38,0.7118,234,0.9997,0.9396,0.7251,0.4831,0.7093,0.0009,21.11 seg
39,0.7124,257,0.9997,0.9471,0.7170,0.4973,0.7098,0.0009,21.77 seg
40,0.7135,231,0.9997,0.9420,0.7263,0.4808,0.7102,0.0009,22.21 seg
41,0.7135,231,0.9997,0.9420,0.7263,0.4808,0.7107,0.0007,21.63 seg
42,0.7135,231,0.9997,0.9420,0.7263,0.4808,0.7111,0.0007,21.88 seg
43,0.7138,237,0.9997,0.9423,0.7236,0.4916,0.7115,0.0007,24.30 seg
44,0.7147,232,0.9997,0.9444,0.7255,0.4818,0.7120,0.0006,21.23 seg
45,0.7148,237,0.9997,0.9463,0.7255,0.4827,0.7124,0.0007,21.60 seg
46,0.7157,233,0.9997,0.9460,0.7226,0.4860,0.7128,0.0007,21.35 seg
47,0.7159,235,0.9997,0.9466,0.7258,0.4855,0.7133,0.0007,21.79 seg
48,0.7162,235,0.9997,0.9479,0.7248,0.4837,0.7138,0.0007,21.79 seg
49,0.7172,233,0.9997,0.9487,0.7241,0.4848,0.7143,0.0008,25.20 seg
50,0.7174,234,0.9997,0.9493,0.7244,0.4849,0.7149,0.0009,21.51 seg
