Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6832,282,1.0000,0.9172,0.7028,0.4531,0.6593,0.0114,21.00 seg
2,0.6855,259,1.0000,0.9082,0.7070,0.4666,0.6658,0.0078,24.09 seg
3,0.6861,287,1.0000,0.9118,0.7100,0.4944,0.6699,0.0063,22.25 seg
4,0.6866,279,1.0000,0.9094,0.7187,0.4897,0.6723,0.0057,21.50 seg
5,0.6872,274,1.0000,0.9146,0.7154,0.4696,0.6746,0.0051,21.35 seg
6,0.6899,269,1.0000,0.9125,0.7068,0.4943,0.6764,0.0045,24.78 seg
7,0.6900,273,1.0000,0.9134,0.7123,0.4934,0.6783,0.0041,21.99 seg
8,0.6915,276,1.0000,0.9202,0.7154,0.4807,0.6798,0.0041,21.88 seg
9,0.6915,276,1.0000,0.9202,0.7154,0.4807,0.6810,0.0038,21.64 seg
10,0.6915,276,1.0000,0.9202,0.7154,0.4807,0.6823,0.0035,21.65 seg
11,0.6928,274,1.0000,0.9196,0.7256,0.4818,0.6834,0.0033,23.71 seg
12,0.6948,270,1.0000,0.9197,0.7104,0.4991,0.6845,0.0032,21.41 seg
13,0.6983,271,1.0000,0.9252,0.7170,0.4995,0.6855,0.0033,21.57 seg
14,0.6983,271,1.0000,0.9252,0.7170,0.4995,0.6864,0.0034,21.27 seg
15,0.6983,271,1.0000,0.9252,0.7170,0.4995,0.6874,0.0033,21.36 seg
16,0.6983,271,1.0000,0.9252,0.7170,0.4995,0.6882,0.0033,22.04 seg
17,0.6985,266,1.0000,0.9282,0.7122,0.4858,0.6891,0.0031,23.77 seg
18,0.6995,254,1.0000,0.9255,0.7163,0.4832,0.6899,0.0031,21.80 seg
19,0.7024,273,1.0000,0.9342,0.7156,0.4977,0.6911,0.0029,21.61 seg
20,0.7024,273,1.0000,0.9342,0.7156,0.4977,0.6921,0.0029,21.88 seg
21,0.7024,273,1.0000,0.9342,0.7156,0.4977,0.6929,0.0029,21.62 seg
22,0.7024,273,1.0000,0.9342,0.7156,0.4977,0.6939,0.0028,24.78 seg
23,0.7031,258,1.0000,0.9343,0.7175,0.4792,0.6949,0.0027,21.43 seg
24,0.7040,252,1.0000,0.9241,0.7227,0.5108,0.6958,0.0026,21.87 seg
25,0.7040,252,1.0000,0.9241,0.7227,0.5108,0.6968,0.0026,21.96 seg
26,0.7040,252,1.0000,0.9241,0.7227,0.5108,0.6976,0.0023,22.19 seg
27,0.7053,243,1.0000,0.9284,0.7282,0.4876,0.6984,0.0022,21.51 seg
28,0.7053,243,1.0000,0.9284,0.7282,0.4876,0.6990,0.0021,23.84 seg
29,0.7053,243,1.0000,0.9284,0.7282,0.4876,0.6997,0.0019,21.62 seg
30,0.7053,243,1.0000,0.9284,0.7282,0.4876,0.7003,0.0018,21.60 seg
31,0.7067,249,1.0000,0.9328,0.7268,0.4902,0.7009,0.0017,22.16 seg
32,0.7067,249,1.0000,0.9328,0.7268,0.4902,0.7015,0.0015,21.40 seg
33,0.7068,253,1.0000,0.9328,0.7242,0.4979,0.7020,0.0015,21.84 seg
34,0.7079,253,1.0000,0.9366,0.7243,0.4913,0.7025,0.0014,24.89 seg
35,0.7080,254,1.0000,0.9307,0.7247,0.5144,0.7029,0.0014,21.24 seg
36,0.7081,254,1.0000,0.9307,0.7247,0.5154,0.7034,0.0014,21.13 seg
37,0.7082,255,1.0000,0.9372,0.7255,0.4933,0.7039,0.0014,21.34 seg
38,0.7082,255,1.0000,0.9372,0.7255,0.4933,0.7044,0.0014,21.00 seg
39,0.7092,250,1.0000,0.9373,0.7232,0.4942,0.7049,0.0013,21.20 seg
40,0.7093,243,1.0000,0.9343,0.7284,0.4923,0.7055,0.0013,24.21 seg
41,0.7093,243,1.0000,0.9343,0.7284,0.4923,0.7060,0.0012,21.61 seg
42,0.7096,252,1.0000,0.9331,0.7253,0.5132,0.7065,0.0011,21.80 seg
43,0.7096,252,1.0000,0.9331,0.7253,0.5132,0.7069,0.0010,21.19 seg
44,0.7104,249,1.0000,0.9396,0.7237,0.4920,0.7073,0.0009,21.85 seg
45,0.7113,250,1.0000,0.9382,0.7293,0.5011,0.7078,0.0009,21.75 seg
46,0.7113,250,1.0000,0.9382,0.7293,0.5011,0.7082,0.0007,24.49 seg
47,0.7113,250,1.0000,0.9382,0.7293,0.5011,0.7085,0.0007,21.01 seg
48,0.7115,243,1.0000,0.9387,0.7288,0.4905,0.7088,0.0006,21.85 seg
49,0.7115,243,1.0000,0.9387,0.7288,0.4905,0.7091,0.0006,21.80 seg
50,0.7118,244,1.0000,0.9404,0.7237,0.4915,0.7095,0.0006,21.02 seg
