Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6818,278,1.0000,0.9139,0.7126,0.4484,0.6590,0.0103,24.12 seg
2,0.6824,286,1.0000,0.9058,0.7163,0.4910,0.6590,0.0108,21.91 seg
3,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6596,0.0109,22.48 seg
4,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6590,0.0104,23.04 seg
5,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6586,0.0105,22.45 seg
6,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6583,0.0107,25.18 seg
7,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6577,0.0117,22.78 seg
8,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6587,0.0113,23.02 seg
9,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6589,0.0111,22.52 seg
10,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6584,0.0112,22.42 seg
11,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6594,0.0108,22.80 seg
12,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6590,0.0105,26.26 seg
13,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6597,0.0102,23.16 seg
14,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6603,0.0106,23.62 seg
15,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6590,0.0105,23.59 seg
16,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6604,0.0098,23.35 seg
17,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6609,0.0103,22.81 seg
18,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6597,0.0108,27.67 seg
19,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6597,0.0102,23.49 seg
20,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6593,0.0101,22.55 seg
21,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6585,0.0108,22.81 seg
22,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6579,0.0107,23.09 seg
23,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6587,0.0111,23.19 seg
24,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6584,0.0108,23.33 seg
25,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6586,0.0109,26.80 seg
26,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6592,0.0105,22.69 seg
27,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6588,0.0106,22.92 seg
28,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6594,0.0105,23.28 seg
29,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6584,0.0108,23.40 seg
30,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6590,0.0107,22.87 seg
31,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6593,0.0107,22.79 seg
32,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6591,0.0111,23.10 seg
33,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6588,0.0112,27.88 seg
34,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6593,0.0111,22.52 seg
35,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6597,0.0109,23.20 seg
36,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6601,0.0105,22.98 seg
37,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6603,0.0102,23.28 seg
38,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6604,0.0099,23.25 seg
39,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6604,0.0108,22.74 seg
40,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6605,0.0105,22.55 seg
41,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6609,0.0102,22.71 seg
42,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6608,0.0104,28.12 seg
43,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6607,0.0101,22.81 seg
44,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6614,0.0099,22.81 seg
45,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6596,0.0107,22.74 seg
46,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6605,0.0107,22.83 seg
47,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6609,0.0104,22.54 seg
48,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6617,0.0104,23.00 seg
49,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6618,0.0100,22.88 seg
50,0.6939,272,1.0000,0.9239,0.7240,0.4765,0.6611,0.0108,22.95 seg
