Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6879,283,1.0000,0.9202,0.7123,0.4662,0.6593,0.0105,10.70 seg
2,0.6827,268,1.0000,0.9099,0.7042,0.4532,0.6596,0.0101,11.31 seg
3,0.6856,285,1.0000,0.9171,0.7008,0.4723,0.6586,0.0114,11.21 seg
4,0.6838,281,1.0000,0.9133,0.7066,0.4649,0.6592,0.0113,11.08 seg
5,0.6878,281,1.0000,0.9121,0.7124,0.4917,0.6593,0.0114,13.16 seg
6,0.6825,284,1.0000,0.9091,0.7018,0.4786,0.6590,0.0109,11.39 seg
7,0.6867,286,1.0000,0.9147,0.7083,0.4847,0.6592,0.0115,11.60 seg
8,0.6865,279,1.0000,0.9151,0.7058,0.4743,0.6587,0.0110,11.52 seg
9,0.6810,269,1.0000,0.9005,0.7140,0.4716,0.6589,0.0108,11.09 seg
10,0.6841,264,1.0000,0.9055,0.7121,0.4683,0.6592,0.0108,11.49 seg
11,0.6841,276,1.0000,0.9078,0.7108,0.4772,0.6598,0.0116,11.46 seg
12,0.6884,254,1.0000,0.9106,0.7058,0.4680,0.6591,0.0117,11.35 seg
13,0.6836,289,1.0000,0.9152,0.7089,0.4661,0.6593,0.0104,11.39 seg
14,0.6874,284,1.0000,0.9173,0.7195,0.4697,0.6597,0.0098,11.18 seg
15,0.6892,270,1.0000,0.9157,0.7170,0.4700,0.6591,0.0108,14.73 seg
16,0.6826,270,1.0000,0.9023,0.7093,0.4801,0.6591,0.0104,11.37 seg
17,0.6810,282,1.0000,0.9012,0.7170,0.4852,0.6590,0.0107,11.33 seg
18,0.6841,281,1.0000,0.9121,0.7233,0.4600,0.6586,0.0106,11.16 seg
19,0.6849,262,1.0000,0.9115,0.7077,0.4513,0.6602,0.0108,11.57 seg
20,0.6828,292,1.0000,0.9143,0.7120,0.4660,0.6601,0.0105,11.41 seg
21,0.6871,284,1.0000,0.9212,0.7078,0.4610,0.6599,0.0111,11.37 seg
22,0.6915,289,1.0000,0.9296,0.7027,0.4704,0.6597,0.0106,11.47 seg
23,0.6908,272,1.0000,0.9211,0.7065,0.4700,0.6596,0.0110,10.69 seg
24,0.6856,287,1.0000,0.9221,0.7116,0.4500,0.6591,0.0110,11.56 seg
25,0.6825,282,1.0000,0.9109,0.7095,0.4646,0.6585,0.0108,11.58 seg
26,0.6835,280,1.0000,0.9052,0.7173,0.4839,0.6586,0.0108,10.93 seg
27,0.6857,276,1.0000,0.9134,0.7119,0.4669,0.6592,0.0109,14.91 seg
28,0.6848,277,1.0000,0.9133,0.7114,0.4630,0.6591,0.0107,11.66 seg
29,0.6821,269,1.0000,0.9066,0.7108,0.4588,0.6590,0.0107,11.22 seg
30,0.6835,296,1.0000,0.9215,0.7054,0.4547,0.6585,0.0114,11.43 seg
31,0.6818,267,1.0000,0.9074,0.6931,0.4628,0.6588,0.0105,11.21 seg
32,0.6865,274,1.0000,0.9129,0.7203,0.4655,0.6588,0.0111,11.41 seg
33,0.6830,289,1.0000,0.9108,0.7061,0.4801,0.6585,0.0103,11.26 seg
34,0.6816,292,1.0000,0.9108,0.7144,0.4694,0.6584,0.0103,11.19 seg
35,0.6850,264,1.0000,0.9087,0.7061,0.4660,0.6588,0.0110,11.29 seg
36,0.6783,291,0.9992,0.9077,0.7007,0.4674,0.6591,0.0103,11.01 seg
37,0.6833,290,1.0000,0.9094,0.7163,0.4816,0.6590,0.0111,12.07 seg
38,0.6829,287,1.0000,0.9094,0.7024,0.4842,0.6590,0.0108,11.43 seg
39,0.6871,284,1.0000,0.9193,0.7094,0.4677,0.6584,0.0107,11.26 seg
40,0.6839,292,1.0000,0.9154,0.7058,0.4736,0.6588,0.0113,11.30 seg
41,0.6859,282,0.9997,0.9154,0.7052,0.4738,0.6596,0.0106,11.05 seg
42,0.6825,269,0.9997,0.9050,0.7177,0.4629,0.6594,0.0101,10.98 seg
43,0.6825,294,1.0000,0.9131,0.6966,0.4815,0.6585,0.0109,15.83 seg
44,0.6807,293,1.0000,0.9118,0.7142,0.4613,0.6580,0.0117,11.23 seg
45,0.6856,276,1.0000,0.9205,0.6998,0.4483,0.6583,0.0105,11.26 seg
46,0.6827,276,0.9997,0.9129,0.7085,0.4510,0.6585,0.0103,11.32 seg
47,0.6851,269,1.0000,0.9045,0.7066,0.4888,0.6590,0.0106,11.52 seg
48,0.6825,278,0.9996,0.9057,0.7096,0.4784,0.6596,0.0107,11.08 seg
49,0.6850,267,1.0000,0.9125,0.7093,0.4544,0.6597,0.0110,11.14 seg
50,0.6858,276,0.9996,0.9152,0.7140,0.4598,0.6594,0.0108,11.59 seg
