Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6820,267,1.0000,0.9037,0.7143,0.4664,0.6580,0.0112,21.23 seg
2,0.6820,267,1.0000,0.9037,0.7143,0.4664,0.6641,0.0083,22.56 seg
3,0.6833,287,1.0000,0.9199,0.7073,0.4487,0.6682,0.0065,21.94 seg
4,0.6847,279,1.0000,0.9144,0.7166,0.4607,0.6711,0.0053,22.13 seg
5,0.6861,291,1.0000,0.9206,0.7066,0.4708,0.6732,0.0049,23.97 seg
6,0.6861,291,1.0000,0.9206,0.7066,0.4708,0.6750,0.0043,21.67 seg
7,0.6861,291,1.0000,0.9206,0.7066,0.4708,0.6766,0.0040,20.98 seg
8,0.6870,294,1.0000,0.9203,0.7118,0.4789,0.6780,0.0036,21.95 seg
9,0.6907,249,1.0000,0.9121,0.7143,0.4687,0.6792,0.0037,21.83 seg
10,0.6907,269,1.0000,0.9150,0.7162,0.4851,0.6804,0.0034,24.08 seg
11,0.6919,251,1.0000,0.9082,0.7107,0.4958,0.6814,0.0033,21.53 seg
12,0.6919,251,1.0000,0.9082,0.7107,0.4958,0.6824,0.0032,21.61 seg
13,0.6928,260,1.0000,0.9139,0.7118,0.4930,0.6833,0.0031,22.14 seg
14,0.6930,247,1.0000,0.9165,0.7121,0.4664,0.6841,0.0030,21.77 seg
15,0.6951,271,1.0000,0.9232,0.7196,0.4845,0.6850,0.0029,23.95 seg
16,0.6959,259,1.0000,0.9255,0.7124,0.4691,0.6859,0.0029,21.34 seg
17,0.6961,259,1.0000,0.9262,0.7124,0.4677,0.6866,0.0030,21.51 seg
18,0.6961,259,1.0000,0.9262,0.7124,0.4677,0.6874,0.0029,22.12 seg
19,0.6993,259,1.0000,0.9267,0.7125,0.4874,0.6883,0.0030,21.46 seg
20,0.6993,259,1.0000,0.9267,0.7125,0.4874,0.6889,0.0028,24.70 seg
21,0.6993,259,1.0000,0.9267,0.7125,0.4874,0.6895,0.0028,21.74 seg
22,0.6993,259,1.0000,0.9267,0.7125,0.4874,0.6902,0.0028,21.71 seg
23,0.6993,259,1.0000,0.9267,0.7125,0.4874,0.6908,0.0027,22.13 seg
24,0.6993,259,1.0000,0.9267,0.7125,0.4874,0.6915,0.0025,22.06 seg
25,0.7007,257,1.0000,0.9242,0.7135,0.5026,0.6921,0.0024,22.05 seg
26,0.7007,257,1.0000,0.9242,0.7135,0.5026,0.6926,0.0023,24.62 seg
27,0.7007,257,1.0000,0.9242,0.7135,0.5026,0.6930,0.0022,22.17 seg
28,0.7007,257,1.0000,0.9242,0.7135,0.5026,0.6935,0.0021,21.83 seg
29,0.7019,258,1.0000,0.9258,0.7151,0.5047,0.6940,0.0021,21.56 seg
30,0.7019,258,1.0000,0.9258,0.7151,0.5047,0.6944,0.0021,21.79 seg
31,0.7019,258,1.0000,0.9258,0.7151,0.5047,0.6949,0.0020,21.88 seg
32,0.7035,261,1.0000,0.9282,0.7190,0.5085,0.6954,0.0020,25.02 seg
33,0.7035,261,1.0000,0.9282,0.7190,0.5085,0.6960,0.0020,22.26 seg
34,0.7035,261,1.0000,0.9282,0.7190,0.5085,0.6965,0.0019,21.50 seg
35,0.7047,261,1.0000,0.9307,0.7219,0.5051,0.6970,0.0019,22.03 seg
36,0.7047,261,1.0000,0.9307,0.7219,0.5051,0.6974,0.0019,22.32 seg
37,0.7047,261,1.0000,0.9307,0.7219,0.5051,0.6978,0.0019,22.07 seg
38,0.7054,264,1.0000,0.9335,0.7213,0.5043,0.6983,0.0020,25.02 seg
39,0.7065,263,1.0000,0.9352,0.7217,0.5035,0.6988,0.0021,21.91 seg
40,0.7076,263,1.0000,0.9371,0.7195,0.5054,0.6994,0.0021,22.22 seg
41,0.7076,263,1.0000,0.9371,0.7195,0.5054,0.7000,0.0021,22.30 seg
42,0.7076,263,1.0000,0.9371,0.7195,0.5054,0.7006,0.0021,20.86 seg
43,0.7076,263,1.0000,0.9371,0.7195,0.5054,0.7013,0.0021,21.06 seg
44,0.7102,256,1.0000,0.9389,0.7176,0.5081,0.7020,0.0021,24.49 seg
45,0.7102,256,1.0000,0.9389,0.7176,0.5081,0.7029,0.0021,21.85 seg
46,0.7102,256,1.0000,0.9389,0.7182,0.5078,0.7036,0.0020,21.58 seg
47,0.7102,256,1.0000,0.9389,0.7182,0.5078,0.7043,0.0019,21.54 seg
48,0.7102,256,1.0000,0.9389,0.7182,0.5078,0.7050,0.0017,21.71 seg
49,0.7111,253,1.0000,0.9389,0.7202,0.5076,0.7056,0.0016,22.20 seg
50,0.7126,258,1.0000,0.9441,0.7171,0.5083,0.7063,0.0015,24.85 seg
