Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6845,292,1.0000,0.9172,0.7110,0.4637,0.6599,0.0114,20.99 seg
2,0.6882,286,1.0000,0.9156,0.7134,0.4838,0.6711,0.0077,21.45 seg
3,0.6904,282,1.0000,0.9185,0.7077,0.4863,0.6755,0.0072,23.46 seg
4,0.6908,281,1.0000,0.9196,0.7078,0.4835,0.6794,0.0065,21.44 seg
5,0.6949,262,1.0000,0.9245,0.7121,0.4639,0.6813,0.0066,21.45 seg
6,0.6952,280,1.0000,0.9284,0.7061,0.4804,0.6831,0.0071,21.26 seg
7,0.6972,263,1.0000,0.9285,0.7110,0.4663,0.6847,0.0072,21.11 seg
8,0.6972,263,1.0000,0.9285,0.7110,0.4663,0.6860,0.0073,24.24 seg
9,0.6979,266,1.0000,0.9244,0.7120,0.4901,0.6881,0.0076,21.62 seg
10,0.6996,264,1.0000,0.9314,0.7092,0.4745,0.6896,0.0066,20.85 seg
11,0.7011,247,1.0000,0.9236,0.7237,0.4797,0.6912,0.0066,21.70 seg
12,0.7035,264,1.0000,0.9390,0.7091,0.4732,0.6929,0.0066,20.69 seg
13,0.7056,257,1.0000,0.9302,0.7246,0.4987,0.6963,0.0055,24.06 seg
14,0.7059,262,1.0000,0.9330,0.7239,0.4978,0.6973,0.0071,21.28 seg
15,0.7080,261,1.0000,0.9371,0.7226,0.4967,0.7004,0.0055,21.05 seg
16,0.7082,266,1.0000,0.9425,0.7140,0.4906,0.7016,0.0055,21.18 seg
17,0.7098,252,1.0000,0.9348,0.7245,0.5032,0.7035,0.0046,20.68 seg
18,0.7105,258,1.0000,0.9401,0.7240,0.4969,0.7052,0.0041,20.55 seg
19,0.7134,253,1.0000,0.9410,0.7247,0.5061,0.7069,0.0035,25.07 seg
20,0.7141,258,1.0000,0.9465,0.7240,0.4974,0.7090,0.0026,21.07 seg
21,0.7146,264,1.0000,0.9502,0.7225,0.4970,0.7112,0.0018,21.33 seg
22,0.7155,255,1.0000,0.9461,0.7257,0.5031,0.7123,0.0019,21.09 seg
23,0.7166,253,1.0000,0.9473,0.7259,0.5033,0.7135,0.0015,21.67 seg
24,0.7166,253,1.0000,0.9473,0.7259,0.5033,0.7144,0.0014,20.60 seg
25,0.7169,260,1.0000,0.9528,0.7224,0.4967,0.7149,0.0017,21.71 seg
26,0.7179,262,0.9997,0.9551,0.7224,0.4982,0.7150,0.0019,25.35 seg
27,0.7179,262,0.9997,0.9551,0.7224,0.4982,0.7156,0.0017,21.06 seg
28,0.7179,262,0.9997,0.9551,0.7224,0.4982,0.7161,0.0016,20.36 seg
29,0.7182,262,0.9997,0.9552,0.7227,0.4999,0.7165,0.0017,21.02 seg
30,0.7182,262,0.9997,0.9552,0.7227,0.4999,0.7177,0.0006,21.17 seg
31,0.7182,262,0.9997,0.9552,0.7227,0.4999,0.7180,0.0002,20.77 seg
32,0.7182,262,0.9997,0.9552,0.7227,0.4999,0.7182,0.0001,20.30 seg
33,0.7182,262,0.9997,0.9552,0.7227,0.4999,0.7182,0.0000,21.00 seg
34,0.7182,262,0.9997,0.9552,0.7227,0.4999,0.7182,0.0000,25.85 seg
35,0.7182,262,0.9997,0.9552,0.7227,0.4999,0.7182,0.0000,21.11 seg
36,0.7182,262,0.9997,0.9552,0.7227,0.4999,0.7182,0.0000,20.99 seg
37,0.7182,262,0.9997,0.9552,0.7227,0.4999,0.7182,0.0000,21.42 seg
38,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,20.92 seg
39,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,20.91 seg
40,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,21.05 seg
41,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,22.01 seg
42,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,21.47 seg
43,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,26.86 seg
44,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,21.09 seg
45,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,20.90 seg
46,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,21.15 seg
47,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,21.33 seg
48,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,20.93 seg
49,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,21.81 seg
50,0.7178,265,0.9995,0.9557,0.7227,0.4998,0.7178,0.0000,21.37 seg
