Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6893,267,1.0000,0.9173,0.6989,0.4685,0.6602,0.0103,21.61 seg
2,0.6893,267,1.0000,0.9173,0.6989,0.4685,0.6636,0.0096,22.26 seg
3,0.6893,267,1.0000,0.9173,0.6989,0.4685,0.6651,0.0092,24.08 seg
4,0.6893,267,1.0000,0.9173,0.6989,0.4685,0.6649,0.0093,21.99 seg
5,0.6893,267,1.0000,0.9173,0.6989,0.4685,0.6657,0.0089,22.59 seg
6,0.6893,267,1.0000,0.9173,0.6989,0.4685,0.6667,0.0086,22.82 seg
7,0.6893,267,1.0000,0.9173,0.6989,0.4685,0.6671,0.0094,22.82 seg
8,0.6908,268,1.0000,0.9169,0.7156,0.4703,0.6682,0.0089,25.85 seg
9,0.6908,268,1.0000,0.9169,0.7156,0.4703,0.6684,0.0088,22.47 seg
10,0.6908,268,1.0000,0.9169,0.7156,0.4703,0.6684,0.0092,22.92 seg
11,0.6941,255,1.0000,0.9196,0.7162,0.4638,0.6691,0.0095,22.64 seg
12,0.6954,264,1.0000,0.9239,0.7060,0.4759,0.6698,0.0097,22.55 seg
13,0.6954,264,1.0000,0.9239,0.7060,0.4759,0.6704,0.0098,22.45 seg
14,0.6954,264,1.0000,0.9239,0.7060,0.4759,0.6705,0.0091,25.77 seg
15,0.6965,253,1.0000,0.9180,0.7207,0.4798,0.6714,0.0092,22.87 seg
16,0.6965,253,1.0000,0.9180,0.7207,0.4798,0.6723,0.0086,21.76 seg
17,0.6965,253,1.0000,0.9180,0.7207,0.4798,0.6735,0.0089,21.86 seg
18,0.6975,245,1.0000,0.9145,0.7093,0.4962,0.6742,0.0093,22.83 seg
19,0.6989,258,1.0000,0.9210,0.7250,0.4889,0.6752,0.0086,23.03 seg
20,0.6989,258,1.0000,0.9210,0.7250,0.4889,0.6755,0.0090,26.48 seg
21,0.7017,246,1.0000,0.9217,0.7153,0.4956,0.6763,0.0085,22.85 seg
22,0.7017,246,1.0000,0.9217,0.7153,0.4956,0.6770,0.0085,22.64 seg
23,0.7017,246,1.0000,0.9217,0.7153,0.4956,0.6782,0.0081,23.27 seg
24,0.7017,246,1.0000,0.9217,0.7153,0.4956,0.6783,0.0088,22.60 seg
25,0.7017,246,1.0000,0.9217,0.7153,0.4956,0.6791,0.0085,22.45 seg
26,0.7017,246,1.0000,0.9217,0.7153,0.4956,0.6796,0.0090,22.62 seg
27,0.7017,246,1.0000,0.9217,0.7153,0.4956,0.6797,0.0089,26.90 seg
28,0.7017,246,1.0000,0.9217,0.7153,0.4956,0.6811,0.0084,22.96 seg
29,0.7023,247,1.0000,0.9239,0.7187,0.4902,0.6814,0.0090,23.22 seg
30,0.7080,235,1.0000,0.9254,0.7190,0.5063,0.6813,0.0091,22.86 seg
31,0.7080,235,1.0000,0.9254,0.7190,0.5063,0.6817,0.0087,22.62 seg
32,0.7080,235,1.0000,0.9254,0.7190,0.5063,0.6831,0.0080,22.88 seg
33,0.7080,235,1.0000,0.9254,0.7190,0.5063,0.6838,0.0086,22.61 seg
34,0.7080,235,1.0000,0.9254,0.7190,0.5063,0.6847,0.0084,21.96 seg
35,0.7093,228,1.0000,0.9202,0.7265,0.5193,0.6858,0.0083,28.00 seg
36,0.7093,228,1.0000,0.9202,0.7265,0.5193,0.6858,0.0088,22.99 seg
37,0.7093,228,1.0000,0.9202,0.7265,0.5193,0.6863,0.0084,21.86 seg
38,0.7093,228,1.0000,0.9202,0.7265,0.5193,0.6868,0.0083,22.12 seg
39,0.7093,228,1.0000,0.9202,0.7265,0.5193,0.6873,0.0082,22.68 seg
40,0.7099,211,1.0000,0.9190,0.7164,0.5105,0.6879,0.0079,21.80 seg
41,0.7104,234,1.0000,0.9230,0.7241,0.5260,0.6880,0.0085,22.76 seg
42,0.7104,234,1.0000,0.9230,0.7241,0.5260,0.6889,0.0080,23.18 seg
43,0.7114,224,1.0000,0.9251,0.7291,0.5080,0.6896,0.0079,23.09 seg
44,0.7114,224,1.0000,0.9251,0.7291,0.5080,0.6891,0.0090,28.18 seg
45,0.7114,212,1.0000,0.9200,0.7235,0.5136,0.6911,0.0081,23.17 seg
46,0.7114,212,1.0000,0.9200,0.7235,0.5136,0.6918,0.0079,22.77 seg
47,0.7122,197,1.0000,0.9180,0.7221,0.5067,0.6913,0.0082,22.53 seg
48,0.7137,216,1.0000,0.9265,0.7255,0.5095,0.6919,0.0082,22.72 seg
49,0.7137,216,1.0000,0.9265,0.7255,0.5095,0.6923,0.0079,22.53 seg
50,0.7137,216,1.0000,0.9265,0.7255,0.5095,0.6927,0.0081,22.89 seg
