Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6815,287,1.0000,0.9124,0.7046,0.4587,0.6603,0.0104,21.68 seg
2,0.6871,269,1.0000,0.9079,0.7100,0.4838,0.6651,0.0083,23.95 seg
3,0.6880,277,1.0000,0.9117,0.7107,0.4867,0.6675,0.0082,21.82 seg
4,0.6890,272,1.0000,0.9134,0.7115,0.4798,0.6702,0.0072,21.11 seg
5,0.6958,268,1.0000,0.9284,0.7017,0.4710,0.6712,0.0074,21.25 seg
6,0.6958,268,1.0000,0.9284,0.7017,0.4710,0.6730,0.0071,22.29 seg
7,0.6958,268,1.0000,0.9284,0.7017,0.4710,0.6743,0.0070,23.62 seg
8,0.6985,270,1.0000,0.9339,0.7050,0.4689,0.6753,0.0066,21.08 seg
9,0.6985,270,1.0000,0.9339,0.7050,0.4689,0.6766,0.0064,20.97 seg
10,0.6987,267,1.0000,0.9323,0.7047,0.4723,0.6778,0.0066,21.40 seg
11,0.6987,267,1.0000,0.9323,0.7047,0.4723,0.6785,0.0064,21.65 seg
12,0.6987,267,1.0000,0.9323,0.7047,0.4723,0.6799,0.0066,24.83 seg
13,0.6987,267,1.0000,0.9323,0.7047,0.4723,0.6807,0.0067,21.93 seg
14,0.6987,267,1.0000,0.9323,0.7047,0.4723,0.6820,0.0061,21.29 seg
15,0.6987,267,1.0000,0.9323,0.7047,0.4723,0.6827,0.0059,21.60 seg
16,0.6987,266,1.0000,0.9232,0.7086,0.5020,0.6834,0.0060,21.75 seg
17,0.6997,263,1.0000,0.9241,0.7069,0.5017,0.6844,0.0061,21.65 seg
18,0.6997,263,1.0000,0.9241,0.7069,0.5017,0.6852,0.0057,21.62 seg
19,0.7010,261,1.0000,0.9341,0.7031,0.4741,0.6862,0.0057,25.28 seg
20,0.7019,238,1.0000,0.9171,0.7043,0.5095,0.6866,0.0061,21.78 seg
21,0.7019,238,1.0000,0.9171,0.7043,0.5095,0.6871,0.0061,21.20 seg
22,0.7051,263,1.0000,0.9331,0.7046,0.5066,0.6881,0.0057,21.30 seg
23,0.7051,263,1.0000,0.9331,0.7046,0.5066,0.6893,0.0051,21.33 seg
24,0.7051,263,1.0000,0.9331,0.7046,0.5066,0.6899,0.0052,21.13 seg
25,0.7051,263,1.0000,0.9331,0.7046,0.5066,0.6904,0.0054,21.01 seg
26,0.7070,248,1.0000,0.9346,0.7005,0.4959,0.6916,0.0058,25.47 seg
27,0.7070,248,1.0000,0.9346,0.7005,0.4959,0.6927,0.0058,21.81 seg
28,0.7070,248,1.0000,0.9346,0.7005,0.4959,0.6934,0.0052,21.44 seg
29,0.7070,248,1.0000,0.9346,0.7005,0.4959,0.6942,0.0051,21.79 seg
30,0.7070,248,1.0000,0.9346,0.7005,0.4959,0.6954,0.0050,21.85 seg
31,0.7070,248,1.0000,0.9346,0.7005,0.4959,0.6959,0.0048,21.76 seg
32,0.7072,249,1.0000,0.9334,0.7088,0.4973,0.6968,0.0047,21.73 seg
33,0.7095,239,1.0000,0.9315,0.7023,0.5102,0.6979,0.0042,21.91 seg
34,0.7095,239,1.0000,0.9315,0.7023,0.5102,0.6989,0.0042,26.11 seg
35,0.7098,238,1.0000,0.9312,0.6995,0.5135,0.6998,0.0041,21.30 seg
36,0.7098,238,1.0000,0.9312,0.6995,0.5135,0.7001,0.0039,21.20 seg
37,0.7101,236,1.0000,0.9294,0.7025,0.5173,0.7014,0.0038,21.24 seg
38,0.7126,254,1.0000,0.9395,0.7098,0.5172,0.7020,0.0036,21.72 seg
39,0.7130,245,1.0000,0.9372,0.7134,0.5138,0.7028,0.0035,21.39 seg
40,0.7131,249,1.0000,0.9393,0.7156,0.5108,0.7034,0.0035,21.45 seg
41,0.7137,242,1.0000,0.9369,0.7140,0.5150,0.7042,0.0035,21.51 seg
42,0.7137,242,1.0000,0.9369,0.7140,0.5150,0.7052,0.0036,26.85 seg
43,0.7141,243,1.0000,0.9388,0.7122,0.5130,0.7061,0.0035,21.23 seg
44,0.7141,243,1.0000,0.9388,0.7122,0.5130,0.7072,0.0033,20.92 seg
45,0.7158,247,1.0000,0.9430,0.7072,0.5177,0.7080,0.0031,21.17 seg
46,0.7158,247,1.0000,0.9430,0.7072,0.5177,0.7089,0.0029,21.37 seg
47,0.7158,247,1.0000,0.9430,0.7072,0.5177,0.7098,0.0026,20.97 seg
48,0.7160,250,1.0000,0.9435,0.7117,0.5185,0.7107,0.0025,21.32 seg
49,0.7167,245,1.0000,0.9432,0.7128,0.5169,0.7116,0.0022,21.22 seg
50,0.7175,246,1.0000,0.9457,0.7105,0.5154,0.7121,0.0022,21.28 seg
