Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6843,269,1.0000,0.9103,0.7080,0.4680,0.6572,0.0115,22.15 seg
2,0.6878,256,1.0000,0.9127,0.7016,0.4684,0.6704,0.0063,21.21 seg
3,0.6917,276,1.0000,0.9241,0.7047,0.4789,0.6769,0.0051,21.33 seg
4,0.6939,275,1.0000,0.9269,0.7029,0.4829,0.6818,0.0043,20.86 seg
5,0.6955,256,1.0000,0.9253,0.7040,0.4719,0.6857,0.0039,23.60 seg
6,0.6989,248,1.0000,0.9301,0.7051,0.4647,0.6898,0.0030,21.07 seg
7,0.6990,250,1.0000,0.9340,0.7069,0.4527,0.6926,0.0024,21.12 seg
8,0.6990,255,1.0000,0.9338,0.7013,0.4647,0.6946,0.0022,21.04 seg
9,0.7018,249,1.0000,0.9355,0.7026,0.4675,0.6966,0.0022,20.79 seg
10,0.7021,251,1.0000,0.9384,0.7078,0.4578,0.6984,0.0019,22.63 seg
11,0.7028,249,1.0000,0.9398,0.7066,0.4559,0.6998,0.0016,21.36 seg
12,0.7042,249,1.0000,0.9395,0.7033,0.4682,0.7010,0.0013,20.66 seg
13,0.7042,249,1.0000,0.9395,0.7033,0.4682,0.7019,0.0011,20.80 seg
14,0.7048,248,1.0000,0.9401,0.7043,0.4678,0.7027,0.0007,21.54 seg
15,0.7048,248,1.0000,0.9401,0.7043,0.4678,0.7033,0.0007,24.57 seg
16,0.7053,247,1.0000,0.9411,0.7083,0.4630,0.7040,0.0005,20.64 seg
17,0.7053,247,1.0000,0.9411,0.7083,0.4630,0.7044,0.0004,20.66 seg
18,0.7058,248,1.0000,0.9427,0.7083,0.4625,0.7047,0.0004,21.66 seg
19,0.7059,249,1.0000,0.9438,0.7070,0.4610,0.7051,0.0004,20.91 seg
20,0.7060,248,1.0000,0.9434,0.7073,0.4617,0.7056,0.0003,20.35 seg
21,0.7060,248,1.0000,0.9431,0.7070,0.4631,0.7059,0.0001,23.90 seg
22,0.7060,248,1.0000,0.9431,0.7073,0.4630,0.7060,0.0000,21.03 seg
23,0.7060,248,1.0000,0.9431,0.7073,0.4630,0.7060,0.0000,20.61 seg
24,0.7060,248,1.0000,0.9431,0.7073,0.4630,0.7060,0.0000,20.68 seg
25,0.7060,248,1.0000,0.9431,0.7073,0.4630,0.7060,0.0000,20.33 seg
26,0.7060,248,1.0000,0.9431,0.7073,0.4630,0.7060,0.0000,20.92 seg
27,0.7060,248,1.0000,0.9431,0.7073,0.4630,0.7060,0.0000,24.09 seg
28,0.7060,248,1.0000,0.9431,0.7073,0.4630,0.7060,0.0000,20.35 seg
29,0.7060,248,1.0000,0.9431,0.7073,0.4630,0.7060,0.0000,20.67 seg
30,0.7060,248,1.0000,0.9431,0.7073,0.4630,0.7060,0.0000,21.34 seg
31,0.7059,248,1.0000,0.9428,0.7074,0.4631,0.7059,0.0000,20.90 seg
32,0.7059,248,1.0000,0.9428,0.7074,0.4631,0.7059,0.0000,21.06 seg
33,0.7059,248,1.0000,0.9428,0.7074,0.4631,0.7059,0.0000,20.69 seg
34,0.7056,248,1.0000,0.9424,0.7072,0.4630,0.7056,0.0000,22.37 seg
35,0.7056,248,1.0000,0.9424,0.7072,0.4630,0.7056,0.0000,25.51 seg
36,0.7056,248,1.0000,0.9424,0.7072,0.4630,0.7056,0.0000,21.07 seg
37,0.7056,248,1.0000,0.9424,0.7072,0.4630,0.7056,0.0000,20.67 seg
38,0.7058,248,1.0000,0.9427,0.7074,0.4629,0.7058,0.0000,20.43 seg
39,0.7058,248,1.0000,0.9427,0.7074,0.4629,0.7058,0.0000,20.80 seg
40,0.7058,248,1.0000,0.9427,0.7074,0.4629,0.7058,0.0000,21.43 seg
41,0.7058,248,1.0000,0.9427,0.7074,0.4629,0.7058,0.0000,21.46 seg
42,0.7058,248,1.0000,0.9427,0.7074,0.4629,0.7058,0.0000,21.13 seg
43,0.7058,248,1.0000,0.9427,0.7074,0.4629,0.7058,0.0000,25.35 seg
44,0.7058,248,1.0000,0.9427,0.7074,0.4629,0.7058,0.0000,20.95 seg
45,0.7058,248,1.0000,0.9427,0.7074,0.4629,0.7058,0.0000,20.44 seg
46,0.7060,247,1.0000,0.9427,0.7074,0.4626,0.7060,0.0000,20.24 seg
47,0.7060,247,1.0000,0.9427,0.7074,0.4626,0.7060,0.0000,20.64 seg
48,0.7060,247,1.0000,0.9427,0.7074,0.4626,0.7060,0.0000,20.73 seg
49,0.7060,247,1.0000,0.9427,0.7074,0.4626,0.7060,0.0000,21.17 seg
50,0.7060,247,1.0000,0.9427,0.7074,0.4626,0.7060,0.0000,20.91 seg
