Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6836,282,1.0000,0.9098,0.7141,0.4679,0.6609,0.0108,10.30 seg
2,0.6818,271,1.0000,0.8985,0.7095,0.4851,0.6607,0.0104,10.25 seg
3,0.6827,266,1.0000,0.9053,0.7069,0.4609,0.6606,0.0107,10.32 seg
4,0.6830,265,1.0000,0.9013,0.7119,0.4731,0.6602,0.0104,10.69 seg
5,0.6878,277,1.0000,0.9141,0.7158,0.4720,0.6611,0.0104,10.02 seg
6,0.6885,268,1.0000,0.9138,0.7102,0.4691,0.6610,0.0115,12.97 seg
7,0.6855,267,1.0000,0.9077,0.7084,0.4712,0.6617,0.0109,10.61 seg
8,0.6841,259,1.0000,0.9038,0.7143,0.4610,0.6619,0.0106,10.43 seg
9,0.6871,281,1.0000,0.9173,0.7135,0.4625,0.6623,0.0102,10.73 seg
10,0.6859,260,1.0000,0.9055,0.7135,0.4687,0.6622,0.0102,10.07 seg
11,0.6871,260,1.0000,0.9073,0.7151,0.4696,0.6630,0.0099,10.46 seg
12,0.6870,281,1.0000,0.9173,0.7104,0.4641,0.6626,0.0106,10.93 seg
13,0.6890,271,1.0000,0.9155,0.7156,0.4668,0.6625,0.0108,11.00 seg
14,0.6858,283,1.0000,0.9121,0.7162,0.4741,0.6624,0.0100,10.50 seg
15,0.6870,256,1.0000,0.9102,0.7063,0.4587,0.6620,0.0103,10.40 seg
16,0.6854,255,1.0000,0.9061,0.7115,0.4580,0.6620,0.0101,11.29 seg
17,0.6869,266,1.0000,0.9087,0.7111,0.4742,0.6626,0.0105,14.02 seg
18,0.6871,266,1.0000,0.9093,0.7165,0.4695,0.6624,0.0105,10.21 seg
19,0.6829,270,1.0000,0.9030,0.7169,0.4699,0.6620,0.0103,10.48 seg
20,0.6887,247,1.0000,0.9045,0.7150,0.4727,0.6623,0.0104,11.08 seg
21,0.6886,258,1.0000,0.9061,0.7177,0.4792,0.6628,0.0106,10.51 seg
22,0.6908,254,1.0000,0.9122,0.7111,0.4706,0.6629,0.0106,10.70 seg
23,0.6875,253,1.0000,0.9071,0.7106,0.4659,0.6618,0.0110,10.52 seg
24,0.6843,260,1.0000,0.9041,0.7128,0.4639,0.6617,0.0109,10.73 seg
25,0.6840,278,1.0000,0.9105,0.7153,0.4617,0.6617,0.0106,10.34 seg
26,0.6848,272,1.0000,0.9048,0.7153,0.4796,0.6616,0.0111,10.57 seg
27,0.6849,271,1.0000,0.9102,0.7188,0.4565,0.6611,0.0107,10.30 seg
28,0.6850,290,1.0000,0.9100,0.7064,0.4928,0.6610,0.0105,9.72 seg
29,0.6863,273,1.0000,0.9141,0.7153,0.4570,0.6609,0.0117,10.52 seg
30,0.6848,277,1.0000,0.9093,0.7100,0.4737,0.6620,0.0108,13.96 seg
31,0.6880,261,0.9997,0.9096,0.7145,0.4687,0.6617,0.0100,10.31 seg
32,0.6853,275,1.0000,0.9072,0.7223,0.4736,0.6608,0.0113,10.39 seg
33,0.6877,260,0.9997,0.9063,0.7157,0.4768,0.6611,0.0110,10.24 seg
34,0.6848,276,1.0000,0.9088,0.7132,0.4716,0.6604,0.0116,10.73 seg
35,0.6848,267,1.0000,0.9102,0.7197,0.4502,0.6613,0.0109,10.38 seg
36,0.6881,263,1.0000,0.9084,0.7148,0.4762,0.6615,0.0107,10.48 seg
37,0.6846,246,1.0000,0.9025,0.7092,0.4553,0.6617,0.0104,10.26 seg
38,0.6880,269,1.0000,0.9141,0.7077,0.4675,0.6620,0.0109,10.33 seg
39,0.6885,248,1.0000,0.9139,0.7096,0.4414,0.6626,0.0107,10.61 seg
40,0.6848,271,1.0000,0.9093,0.7060,0.4677,0.6629,0.0102,10.50 seg
41,0.6858,267,0.9997,0.9086,0.7089,0.4703,0.6626,0.0102,10.71 seg
42,0.6866,278,1.0000,0.9121,0.7166,0.4723,0.6632,0.0100,10.38 seg
43,0.6867,270,1.0000,0.9101,0.7103,0.4736,0.6635,0.0097,10.86 seg
44,0.6842,267,1.0000,0.9021,0.7174,0.4774,0.6632,0.0097,10.57 seg
45,0.6870,279,0.9998,0.9180,0.7106,0.4585,0.6633,0.0104,10.49 seg
46,0.6848,270,1.0000,0.9090,0.7002,0.4718,0.6630,0.0104,10.31 seg
47,0.6868,277,1.0000,0.9132,0.7108,0.4722,0.6625,0.0106,15.27 seg
48,0.6849,267,1.0000,0.9083,0.7029,0.4691,0.6623,0.0105,10.62 seg
49,0.6845,259,1.0000,0.9025,0.7213,0.4643,0.6618,0.0109,10.51 seg
50,0.6854,274,1.0000,0.9101,0.7081,0.4717,0.6623,0.0102,10.59 seg
