Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6827,273,1.0000,0.9112,0.7075,0.4544,0.6585,0.0114,20.75 seg
2,0.6946,277,1.0000,0.9206,0.6998,0.5099,0.6666,0.0083,22.16 seg
3,0.6946,277,1.0000,0.9206,0.6998,0.5099,0.6700,0.0085,24.46 seg
4,0.6946,277,1.0000,0.9206,0.6998,0.5099,0.6732,0.0083,21.96 seg
5,0.6963,264,1.0000,0.9189,0.7155,0.4990,0.6764,0.0082,21.76 seg
6,0.6992,254,1.0000,0.9196,0.7054,0.5082,0.6800,0.0074,22.32 seg
7,0.6992,254,1.0000,0.9196,0.7054,0.5082,0.6819,0.0073,22.69 seg
8,0.7023,261,1.0000,0.9230,0.7095,0.5237,0.6837,0.0070,25.25 seg
9,0.7061,262,1.0000,0.9297,0.7067,0.5274,0.6853,0.0072,22.33 seg
10,0.7061,262,1.0000,0.9297,0.7067,0.5274,0.6879,0.0067,22.55 seg
11,0.7074,246,1.0000,0.9294,0.7111,0.5117,0.6903,0.0065,22.23 seg
12,0.7079,253,1.0000,0.9296,0.7036,0.5292,0.6920,0.0065,21.38 seg
13,0.7117,227,1.0000,0.9279,0.7169,0.5157,0.6938,0.0067,24.81 seg
14,0.7138,222,1.0000,0.9252,0.7177,0.5323,0.6957,0.0069,21.50 seg
15,0.7138,222,1.0000,0.9252,0.7177,0.5323,0.6973,0.0066,22.44 seg
16,0.7149,211,1.0000,0.9207,0.7121,0.5439,0.6999,0.0062,21.94 seg
17,0.7163,229,1.0000,0.9323,0.7124,0.5363,0.7017,0.0064,21.59 seg
18,0.7187,213,1.0000,0.9277,0.7097,0.5484,0.7042,0.0057,21.40 seg
19,0.7207,221,1.0000,0.9363,0.7176,0.5361,0.7064,0.0057,25.73 seg
20,0.7213,203,1.0000,0.9237,0.7213,0.5586,0.7084,0.0058,22.29 seg
21,0.7244,213,1.0000,0.9336,0.7146,0.5613,0.7099,0.0057,22.30 seg
22,0.7251,207,1.0000,0.9329,0.7189,0.5575,0.7117,0.0057,22.34 seg
23,0.7260,204,1.0000,0.9318,0.7306,0.5551,0.7135,0.0055,21.65 seg
24,0.7290,192,1.0000,0.9385,0.7162,0.5434,0.7149,0.0057,22.06 seg
25,0.7300,206,1.0000,0.9437,0.7200,0.5478,0.7170,0.0052,22.52 seg
26,0.7329,195,1.0000,0.9418,0.7244,0.5561,0.7189,0.0054,25.90 seg
27,0.7329,195,1.0000,0.9418,0.7244,0.5561,0.7211,0.0047,22.18 seg
28,0.7367,181,1.0000,0.9419,0.7164,0.5669,0.7219,0.0051,22.81 seg
29,0.7367,181,1.0000,0.9419,0.7164,0.5669,0.7237,0.0048,21.54 seg
30,0.7371,191,1.0000,0.9455,0.7279,0.5626,0.7249,0.0050,21.62 seg
31,0.7376,187,1.0000,0.9436,0.7197,0.5728,0.7268,0.0050,22.08 seg
32,0.7378,185,1.0000,0.9438,0.7175,0.5718,0.7284,0.0047,21.91 seg
33,0.7403,181,1.0000,0.9442,0.7249,0.5770,0.7295,0.0046,26.18 seg
34,0.7430,180,1.0000,0.9476,0.7216,0.5829,0.7314,0.0043,21.51 seg
35,0.7430,180,1.0000,0.9476,0.7216,0.5829,0.7329,0.0043,21.99 seg
36,0.7446,176,1.0000,0.9526,0.7243,0.5678,0.7344,0.0039,21.86 seg
37,0.7451,174,1.0000,0.9502,0.7219,0.5794,0.7356,0.0039,21.80 seg
38,0.7457,181,1.0000,0.9556,0.7240,0.5718,0.7372,0.0037,21.80 seg
39,0.7455,176,0.9997,0.9524,0.7244,0.5750,0.7385,0.0035,21.43 seg
40,0.7484,177,0.9997,0.9529,0.7215,0.5953,0.7397,0.0035,21.78 seg
41,0.7486,180,0.9997,0.9582,0.7261,0.5788,0.7412,0.0033,21.89 seg
42,0.7500,172,0.9997,0.9569,0.7278,0.5806,0.7424,0.0031,26.92 seg
43,0.7508,173,1.0000,0.9587,0.7267,0.5815,0.7437,0.0033,21.30 seg
44,0.7532,176,1.0000,0.9618,0.7267,0.5900,0.7453,0.0033,21.25 seg
45,0.7547,171,1.0000,0.9644,0.7247,0.5850,0.7467,0.0032,21.81 seg
46,0.7577,169,1.0000,0.9676,0.7264,0.5890,0.7481,0.0028,21.60 seg
47,0.7577,169,1.0000,0.9676,0.7264,0.5890,0.7496,0.0028,21.55 seg
48,0.7577,169,1.0000,0.9676,0.7264,0.5890,0.7511,0.0027,21.23 seg
49,0.7579,169,1.0000,0.9676,0.7262,0.5906,0.7521,0.0024,21.57 seg
50,0.7599,169,1.0000,0.9712,0.7303,0.5882,0.7532,0.0024,22.23 seg
