Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6855,279,1.0000,0.9136,0.7160,0.4629,0.6595,0.0114,10.66 seg
2,0.6844,292,1.0000,0.9118,0.7106,0.4835,0.6598,0.0109,11.00 seg
3,0.6837,292,1.0000,0.9164,0.7043,0.4664,0.6599,0.0104,11.01 seg
4,0.6811,260,1.0000,0.9011,0.7022,0.4621,0.6599,0.0107,10.86 seg
5,0.6826,272,1.0000,0.9093,0.6989,0.4613,0.6603,0.0102,11.24 seg
6,0.6834,260,1.0000,0.9056,0.7152,0.4527,0.6599,0.0106,11.23 seg
7,0.6948,261,1.0000,0.9160,0.7165,0.4907,0.6599,0.0111,11.01 seg
8,0.6846,266,1.0000,0.9137,0.7117,0.4411,0.6605,0.0105,10.99 seg
9,0.6830,275,1.0000,0.9121,0.7078,0.4517,0.6598,0.0111,13.25 seg
10,0.6890,278,1.0000,0.9156,0.7126,0.4797,0.6604,0.0104,10.98 seg
11,0.6869,243,1.0000,0.9040,0.7031,0.4662,0.6609,0.0102,10.72 seg
12,0.6881,277,1.0000,0.9098,0.7060,0.4980,0.6606,0.0101,10.86 seg
13,0.6833,276,1.0000,0.9006,0.7073,0.4977,0.6608,0.0101,10.58 seg
14,0.6816,250,1.0000,0.8925,0.7007,0.4839,0.6607,0.0103,10.55 seg
15,0.6824,284,1.0000,0.9059,0.7081,0.4828,0.6600,0.0110,10.84 seg
16,0.6824,280,1.0000,0.9072,0.7011,0.4772,0.6607,0.0100,10.71 seg
17,0.6804,272,1.0000,0.9025,0.7072,0.4658,0.6607,0.0104,10.71 seg
18,0.6833,280,1.0000,0.9064,0.7035,0.4842,0.6612,0.0106,10.71 seg
19,0.6842,260,1.0000,0.8986,0.7151,0.4833,0.6607,0.0107,10.66 seg
20,0.6833,283,1.0000,0.9083,0.7101,0.4769,0.6612,0.0106,13.94 seg
21,0.6844,288,1.0000,0.9127,0.7191,0.4689,0.6605,0.0104,11.07 seg
22,0.6830,274,0.9998,0.9069,0.7060,0.4705,0.6610,0.0109,10.95 seg
23,0.6858,295,1.0000,0.9183,0.7085,0.4750,0.6598,0.0111,10.68 seg
24,0.6839,265,1.0000,0.9101,0.7190,0.4438,0.6603,0.0103,11.05 seg
25,0.6853,272,1.0000,0.9067,0.7088,0.4817,0.6594,0.0117,10.93 seg
26,0.6831,297,1.0000,0.9116,0.7164,0.4786,0.6604,0.0108,10.79 seg
27,0.6826,273,0.9997,0.9086,0.7080,0.4588,0.6593,0.0111,10.99 seg
28,0.6889,271,0.9997,0.9173,0.7130,0.4631,0.6596,0.0116,10.96 seg
29,0.6861,251,1.0000,0.9030,0.7043,0.4748,0.6586,0.0119,11.02 seg
30,0.6848,273,0.9997,0.9095,0.7064,0.4713,0.6596,0.0111,10.86 seg
31,0.6836,281,0.9997,0.9123,0.7100,0.4620,0.6601,0.0109,10.48 seg
32,0.6826,271,0.9995,0.9089,0.7116,0.4528,0.6602,0.0109,11.17 seg
33,0.6845,272,0.9995,0.9103,0.7140,0.4600,0.6599,0.0114,10.77 seg
34,0.6845,282,1.0000,0.9104,0.7153,0.4721,0.6598,0.0112,11.02 seg
35,0.6851,271,0.9995,0.9108,0.7087,0.4641,0.6594,0.0117,15.21 seg
36,0.6881,291,0.9995,0.9214,0.7092,0.4730,0.6603,0.0116,11.30 seg
37,0.6899,270,0.9997,0.9217,0.7062,0.4570,0.6609,0.0110,11.04 seg
38,0.6863,288,1.0000,0.9180,0.6991,0.4760,0.6603,0.0114,10.74 seg
39,0.6845,280,0.9997,0.9121,0.7098,0.4673,0.6605,0.0108,11.06 seg
40,0.6839,272,0.9997,0.9117,0.7124,0.4517,0.6600,0.0106,10.77 seg
41,0.6846,282,0.9992,0.9130,0.7083,0.4689,0.6596,0.0113,11.65 seg
42,0.6828,284,1.0000,0.9109,0.7056,0.4688,0.6602,0.0112,11.41 seg
43,0.6952,254,0.9995,0.9247,0.7115,0.4553,0.6608,0.0111,10.85 seg
44,0.6899,255,0.9995,0.9156,0.7101,0.4560,0.6602,0.0110,10.84 seg
45,0.6838,266,0.9989,0.9048,0.7158,0.4664,0.6594,0.0114,10.97 seg
46,0.6868,256,0.9997,0.9129,0.7140,0.4433,0.6589,0.0119,10.77 seg
47,0.6867,275,1.0000,0.9183,0.7131,0.4500,0.6590,0.0112,11.06 seg
48,0.6855,281,1.0000,0.9091,0.7201,0.4796,0.6582,0.0126,10.78 seg
49,0.6849,284,1.0000,0.9143,0.6978,0.4754,0.6592,0.0111,11.11 seg
50,0.6845,281,1.0000,0.9156,0.7123,0.4539,0.6598,0.0108,11.10 seg
