Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6824,276,1.0000,0.9066,0.7104,0.4678,0.6610,0.0103,11.81 seg
2,0.6856,266,1.0000,0.9063,0.7050,0.4800,0.6703,0.0074,10.76 seg
3,0.6873,264,1.0000,0.9104,0.7157,0.4655,0.6742,0.0067,10.98 seg
4,0.6925,258,1.0000,0.9146,0.7079,0.4820,0.6772,0.0063,10.70 seg
5,0.6914,256,1.0000,0.9094,0.7152,0.4866,0.6797,0.0067,9.95 seg
6,0.6945,285,1.0000,0.9282,0.7187,0.4759,0.6816,0.0067,10.72 seg
7,0.6966,272,1.0000,0.9303,0.7176,0.4651,0.6838,0.0076,10.83 seg
8,0.6980,273,1.0000,0.9281,0.7162,0.4842,0.6862,0.0075,10.59 seg
9,0.6992,272,1.0000,0.9346,0.7186,0.4655,0.6890,0.0073,12.72 seg
10,0.7021,277,1.0000,0.9344,0.7126,0.4966,0.6923,0.0058,10.69 seg
11,0.7028,259,1.0000,0.9284,0.7154,0.4967,0.6946,0.0047,10.34 seg
12,0.7067,261,1.0000,0.9338,0.7165,0.5044,0.6967,0.0041,10.80 seg
13,0.7086,268,1.0000,0.9456,0.7095,0.4887,0.6983,0.0046,10.47 seg
14,0.7089,261,1.0000,0.9375,0.7173,0.5051,0.7005,0.0049,10.81 seg
15,0.7089,261,1.0000,0.9375,0.7173,0.5051,0.7026,0.0049,10.64 seg
16,0.7102,268,1.0000,0.9488,0.7103,0.4866,0.7056,0.0045,10.94 seg
17,0.7102,268,1.0000,0.9488,0.7103,0.4866,0.7067,0.0043,10.50 seg
18,0.7102,263,1.0000,0.9416,0.7165,0.5027,0.7065,0.0049,10.63 seg
19,0.7103,268,1.0000,0.9487,0.7100,0.4881,0.7090,0.0024,13.77 seg
20,0.7103,268,1.0000,0.9487,0.7100,0.4881,0.7099,0.0017,10.38 seg
21,0.7103,268,1.0000,0.9487,0.7100,0.4881,0.7101,0.0012,10.62 seg
22,0.7104,267,1.0000,0.9487,0.7098,0.4879,0.7102,0.0018,10.51 seg
23,0.7104,267,1.0000,0.9487,0.7098,0.4879,0.7104,0.0000,10.29 seg
24,0.7104,267,1.0000,0.9487,0.7098,0.4879,0.7104,0.0000,11.23 seg
25,0.7104,267,1.0000,0.9487,0.7098,0.4879,0.7104,0.0000,10.39 seg
26,0.7104,267,1.0000,0.9487,0.7098,0.4879,0.7104,0.0000,10.73 seg
27,0.7104,267,1.0000,0.9487,0.7098,0.4879,0.7104,0.0000,10.46 seg
28,0.7104,267,1.0000,0.9487,0.7098,0.4879,0.7104,0.0000,10.62 seg
29,0.7104,267,1.0000,0.9487,0.7098,0.4879,0.7104,0.0000,10.60 seg
30,0.7096,269,0.9997,0.9480,0.7096,0.4879,0.7096,0.0000,10.44 seg
31,0.7096,269,0.9997,0.9480,0.7096,0.4879,0.7096,0.0000,10.76 seg
32,0.7096,269,0.9997,0.9480,0.7096,0.4879,0.7096,0.0000,14.23 seg
33,0.7096,269,0.9997,0.9480,0.7096,0.4879,0.7096,0.0000,10.29 seg
34,0.7096,269,0.9997,0.9480,0.7096,0.4879,0.7096,0.0000,10.43 seg
35,0.7096,269,0.9997,0.9480,0.7096,0.4879,0.7096,0.0000,10.47 seg
36,0.7096,269,0.9997,0.9480,0.7099,0.4881,0.7096,0.0000,10.76 seg
37,0.7096,269,0.9997,0.9480,0.7099,0.4881,0.7096,0.0000,10.52 seg
38,0.7096,269,0.9997,0.9480,0.7099,0.4881,0.7096,0.0000,10.58 seg
39,0.7093,269,0.9997,0.9474,0.7102,0.4880,0.7093,0.0000,10.12 seg
40,0.7093,269,0.9997,0.9474,0.7102,0.4880,0.7093,0.0000,10.53 seg
41,0.7093,269,0.9997,0.9474,0.7102,0.4880,0.7093,0.0000,10.73 seg
42,0.7093,269,0.9997,0.9474,0.7102,0.4880,0.7093,0.0000,10.02 seg
43,0.7093,269,0.9997,0.9474,0.7102,0.4880,0.7093,0.0000,10.96 seg
44,0.7093,269,0.9997,0.9474,0.7102,0.4880,0.7093,0.0000,11.05 seg
45,0.7096,271,0.9997,0.9487,0.7102,0.4881,0.7096,0.0000,10.41 seg
46,0.7096,271,0.9997,0.9487,0.7102,0.4881,0.7096,0.0000,10.67 seg
47,0.7096,271,0.9997,0.9487,0.7102,0.4881,0.7096,0.0000,10.53 seg
48,0.7098,271,0.9997,0.9492,0.7095,0.4879,0.7098,0.0000,11.22 seg
49,0.7098,271,0.9997,0.9492,0.7095,0.4879,0.7098,0.0000,15.10 seg
50,0.7098,271,0.9997,0.9492,0.7095,0.4879,0.7098,0.0000,10.23 seg
