Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6818,286,1.0000,0.9143,0.7032,0.4708,0.6573,0.0113,21.33 seg
2,0.6857,284,1.0000,0.9182,0.7097,0.4755,0.6679,0.0065,21.35 seg
3,0.6876,287,1.0000,0.9222,0.7064,0.4804,0.6725,0.0069,23.91 seg
4,0.6916,268,1.0000,0.9180,0.7090,0.4932,0.6762,0.0063,21.83 seg
5,0.6943,274,1.0000,0.9217,0.7124,0.5036,0.6789,0.0063,21.67 seg
6,0.6962,282,1.0000,0.9267,0.7175,0.5061,0.6821,0.0062,21.49 seg
7,0.6967,282,1.0000,0.9280,0.7162,0.5057,0.6856,0.0064,21.43 seg
8,0.6992,271,1.0000,0.9294,0.7103,0.5051,0.6913,0.0041,24.44 seg
9,0.7003,254,1.0000,0.9262,0.7090,0.5008,0.6936,0.0036,21.49 seg
10,0.7027,280,1.0000,0.9371,0.7157,0.5096,0.6955,0.0031,21.34 seg
11,0.7042,280,1.0000,0.9388,0.7149,0.5143,0.6967,0.0035,21.09 seg
12,0.7062,273,1.0000,0.9391,0.7117,0.5185,0.6981,0.0039,21.27 seg
13,0.7067,264,1.0000,0.9388,0.7106,0.5101,0.7002,0.0033,24.01 seg
14,0.7080,264,1.0000,0.9402,0.7109,0.5138,0.7033,0.0026,21.18 seg
15,0.7090,271,1.0000,0.9437,0.7113,0.5172,0.7061,0.0009,20.82 seg
16,0.7105,271,1.0000,0.9462,0.7113,0.5181,0.7074,0.0009,21.11 seg
17,0.7105,270,1.0000,0.9464,0.7121,0.5155,0.7084,0.0007,21.11 seg
18,0.7105,271,1.0000,0.9464,0.7121,0.5171,0.7096,0.0007,21.50 seg
19,0.7108,272,0.9997,0.9477,0.7121,0.5158,0.7101,0.0001,24.69 seg
20,0.7108,272,0.9997,0.9480,0.7116,0.5155,0.7101,0.0002,20.92 seg
21,0.7108,272,0.9997,0.9480,0.7116,0.5155,0.7104,0.0003,21.35 seg
22,0.7108,272,0.9997,0.9480,0.7116,0.5155,0.7108,0.0001,20.76 seg
23,0.7108,272,0.9997,0.9480,0.7116,0.5155,0.7108,0.0000,21.50 seg
24,0.7108,272,0.9997,0.9480,0.7116,0.5155,0.7108,0.0000,22.45 seg
25,0.7108,272,0.9997,0.9480,0.7116,0.5155,0.7108,0.0000,21.41 seg
26,0.7108,272,0.9997,0.9480,0.7116,0.5155,0.7108,0.0000,25.37 seg
27,0.7110,271,0.9997,0.9480,0.7113,0.5153,0.7108,0.0000,20.99 seg
28,0.7110,271,0.9997,0.9480,0.7113,0.5153,0.7110,0.0000,20.96 seg
29,0.7110,271,0.9997,0.9480,0.7113,0.5153,0.7110,0.0000,20.68 seg
30,0.7110,271,0.9997,0.9480,0.7113,0.5153,0.7110,0.0000,20.79 seg
31,0.7110,271,0.9997,0.9480,0.7113,0.5153,0.7110,0.0000,20.57 seg
32,0.7110,271,0.9997,0.9480,0.7113,0.5153,0.7110,0.0000,20.60 seg
33,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,20.48 seg
34,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,25.44 seg
35,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,20.65 seg
36,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,21.06 seg
37,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,21.22 seg
38,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,21.49 seg
39,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,21.27 seg
40,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,20.95 seg
41,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,20.93 seg
42,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,20.83 seg
43,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,26.40 seg
44,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,21.39 seg
45,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,20.92 seg
46,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,21.31 seg
47,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,20.19 seg
48,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,20.51 seg
49,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,20.87 seg
50,0.7109,270,0.9997,0.9474,0.7115,0.5152,0.7109,0.0000,21.32 seg
