Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6864,267,1.0000,0.9039,0.7177,0.4866,0.6598,0.0121,20.70 seg
2,0.6864,267,1.0000,0.9039,0.7177,0.4866,0.6680,0.0073,20.46 seg
3,0.6864,267,1.0000,0.9039,0.7177,0.4866,0.6727,0.0057,20.42 seg
4,0.6925,257,0.9993,0.9174,0.7161,0.4653,0.6762,0.0047,23.20 seg
5,0.6925,257,0.9993,0.9174,0.7161,0.4653,0.6787,0.0041,20.96 seg
6,0.6967,270,0.9993,0.9270,0.7074,0.4820,0.6806,0.0038,20.75 seg
7,0.6967,270,0.9993,0.9270,0.7074,0.4820,0.6824,0.0036,20.36 seg
8,0.6980,274,0.9993,0.9310,0.7061,0.4825,0.6842,0.0034,20.73 seg
9,0.6980,274,0.9993,0.9310,0.7061,0.4825,0.6858,0.0033,23.58 seg
10,0.6980,274,0.9993,0.9310,0.7061,0.4825,0.6873,0.0033,20.97 seg
11,0.6980,274,0.9993,0.9310,0.7061,0.4825,0.6888,0.0034,20.57 seg
12,0.6997,273,0.9993,0.9341,0.7038,0.4827,0.6905,0.0033,20.71 seg
13,0.7011,230,1.0000,0.9156,0.7153,0.4921,0.6920,0.0032,20.82 seg
14,0.7011,230,1.0000,0.9156,0.7153,0.4921,0.6938,0.0031,23.11 seg
15,0.7030,262,1.0000,0.9336,0.7102,0.4863,0.6955,0.0026,20.56 seg
16,0.7030,262,1.0000,0.9336,0.7102,0.4863,0.6970,0.0021,20.42 seg
17,0.7036,262,0.9993,0.9350,0.7139,0.4830,0.6982,0.0016,19.85 seg
18,0.7043,268,0.9993,0.9412,0.7054,0.4791,0.6990,0.0015,20.31 seg
19,0.7058,241,0.9992,0.9312,0.7129,0.4838,0.6998,0.0016,23.55 seg
20,0.7059,267,0.9993,0.9431,0.7097,0.4784,0.7007,0.0016,21.11 seg
21,0.7079,241,0.9998,0.9303,0.7139,0.4995,0.7016,0.0017,20.07 seg
22,0.7079,241,0.9998,0.9303,0.7139,0.4995,0.7026,0.0017,20.84 seg
23,0.7079,241,0.9998,0.9303,0.7139,0.4995,0.7034,0.0015,20.63 seg
24,0.7079,241,0.9998,0.9303,0.7139,0.4995,0.7042,0.0013,21.04 seg
25,0.7084,247,0.9992,0.9395,0.7130,0.4792,0.7049,0.0011,24.41 seg
26,0.7088,247,0.9992,0.9396,0.7133,0.4809,0.7055,0.0009,21.55 seg
27,0.7096,252,0.9992,0.9422,0.7115,0.4848,0.7060,0.0009,21.45 seg
28,0.7099,243,0.9992,0.9388,0.7121,0.4863,0.7064,0.0009,21.06 seg
29,0.7100,247,0.9992,0.9422,0.7136,0.4792,0.7069,0.0011,20.58 seg
30,0.7115,247,0.9992,0.9448,0.7138,0.4792,0.7076,0.0012,21.16 seg
31,0.7115,247,0.9992,0.9448,0.7138,0.4792,0.7083,0.0011,23.78 seg
32,0.7131,243,0.9992,0.9461,0.7116,0.4811,0.7091,0.0010,20.32 seg
33,0.7131,243,0.9992,0.9461,0.7116,0.4811,0.7098,0.0009,20.05 seg
34,0.7131,243,0.9992,0.9461,0.7116,0.4811,0.7105,0.0009,20.33 seg
35,0.7135,244,0.9992,0.9467,0.7121,0.4829,0.7111,0.0009,19.94 seg
36,0.7138,243,0.9992,0.9466,0.7109,0.4848,0.7117,0.0009,20.37 seg
37,0.7142,244,0.9992,0.9470,0.7112,0.4867,0.7124,0.0009,23.73 seg
38,0.7142,244,0.9992,0.9470,0.7112,0.4867,0.7131,0.0007,20.87 seg
39,0.7143,244,0.9992,0.9473,0.7110,0.4868,0.7136,0.0004,20.38 seg
40,0.7149,244,0.9992,0.9485,0.7122,0.4857,0.7139,0.0003,20.42 seg
41,0.7151,244,0.9992,0.9488,0.7122,0.4857,0.7141,0.0002,20.62 seg
42,0.7151,244,0.9992,0.9488,0.7122,0.4857,0.7144,0.0002,20.22 seg
43,0.7151,243,0.9992,0.9488,0.7122,0.4844,0.7145,0.0003,21.02 seg
44,0.7151,243,0.9992,0.9488,0.7122,0.4844,0.7147,0.0003,24.50 seg
45,0.7151,243,0.9992,0.9488,0.7122,0.4844,0.7150,0.0002,20.68 seg
46,0.7151,243,0.9992,0.9488,0.7122,0.4844,0.7151,0.0000,20.62 seg
47,0.7151,243,0.9992,0.9488,0.7122,0.4844,0.7151,0.0000,21.33 seg
48,0.7151,243,0.9992,0.9488,0.7122,0.4844,0.7151,0.0000,22.56 seg
49,0.7151,243,0.9992,0.9488,0.7122,0.4844,0.7151,0.0000,27.53 seg
50,0.7151,243,0.9992,0.9488,0.7122,0.4844,0.7151,0.0000,46.87 seg
