Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6808,275,1.0000,0.9076,0.7019,0.4662,0.6588,0.0118,22.90 seg
2,0.6881,275,1.0000,0.9179,0.7133,0.4693,0.6715,0.0058,20.74 seg
3,0.6906,268,1.0000,0.9208,0.7147,0.4645,0.6767,0.0050,21.27 seg
4,0.6922,269,1.0000,0.9230,0.7143,0.4687,0.6810,0.0044,20.83 seg
5,0.6960,251,1.0000,0.9196,0.7218,0.4762,0.6843,0.0040,23.22 seg
6,0.6964,251,1.0000,0.9203,0.7224,0.4765,0.6875,0.0036,20.56 seg
7,0.7002,263,1.0000,0.9306,0.7187,0.4831,0.6900,0.0031,21.03 seg
8,0.7014,262,1.0000,0.9324,0.7187,0.4827,0.6926,0.0031,20.72 seg
9,0.7038,260,1.0000,0.9356,0.7191,0.4841,0.6959,0.0024,20.67 seg
10,0.7039,260,1.0000,0.9359,0.7186,0.4839,0.6994,0.0018,22.84 seg
11,0.7044,259,1.0000,0.9360,0.7181,0.4860,0.7020,0.0010,20.37 seg
12,0.7047,259,1.0000,0.9367,0.7186,0.4852,0.7036,0.0006,19.60 seg
13,0.7054,257,1.0000,0.9374,0.7180,0.4850,0.7041,0.0004,20.36 seg
14,0.7058,257,1.0000,0.9384,0.7183,0.4838,0.7047,0.0003,20.77 seg
15,0.7058,257,1.0000,0.9384,0.7183,0.4838,0.7052,0.0003,23.62 seg
16,0.7058,257,1.0000,0.9384,0.7183,0.4838,0.7055,0.0002,20.30 seg
17,0.7060,257,1.0000,0.9385,0.7186,0.4842,0.7058,0.0001,20.33 seg
18,0.7060,257,1.0000,0.9385,0.7186,0.4842,0.7058,0.0000,20.61 seg
19,0.7060,257,1.0000,0.9385,0.7186,0.4842,0.7059,0.0001,19.83 seg
20,0.7060,257,1.0000,0.9385,0.7186,0.4842,0.7060,0.0000,19.98 seg
21,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,24.02 seg
22,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,21.58 seg
23,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,21.07 seg
24,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,20.23 seg
25,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,20.37 seg
26,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,20.18 seg
27,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,20.53 seg
28,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,24.99 seg
29,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,20.92 seg
30,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,21.14 seg
31,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,21.25 seg
32,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,19.89 seg
33,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,20.15 seg
34,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,20.46 seg
35,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,19.49 seg
36,0.7055,257,0.9994,0.9376,0.7186,0.4845,0.7055,0.0000,24.43 seg
37,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,20.64 seg
38,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,19.80 seg
39,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,19.95 seg
40,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,19.88 seg
41,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,20.64 seg
42,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,19.73 seg
43,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,20.18 seg
44,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,20.44 seg
45,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,25.51 seg
46,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,20.43 seg
47,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,20.42 seg
48,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,21.00 seg
49,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,20.46 seg
50,0.7049,259,0.9991,0.9374,0.7186,0.4843,0.7049,0.0000,20.23 seg
