Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6816,284,1.0000,0.9150,0.7070,0.4600,0.6575,0.0108,20.79 seg
2,0.6849,289,1.0000,0.9169,0.7080,0.4815,0.6626,0.0090,20.85 seg
3,0.6867,277,1.0000,0.9179,0.7182,0.4656,0.6652,0.0087,22.76 seg
4,0.6877,266,1.0000,0.9170,0.7043,0.4692,0.6678,0.0080,20.68 seg
5,0.6877,266,1.0000,0.9170,0.7043,0.4692,0.6698,0.0070,20.70 seg
6,0.6889,269,1.0000,0.9122,0.7155,0.4913,0.6707,0.0074,20.96 seg
7,0.6889,269,1.0000,0.9122,0.7155,0.4913,0.6721,0.0068,20.14 seg
8,0.6889,269,1.0000,0.9122,0.7155,0.4913,0.6737,0.0066,23.81 seg
9,0.6895,265,1.0000,0.9179,0.7091,0.4733,0.6743,0.0061,21.37 seg
10,0.6901,255,1.0000,0.9165,0.7073,0.4686,0.6752,0.0067,20.72 seg
11,0.6965,274,1.0000,0.9271,0.7127,0.4969,0.6762,0.0067,21.35 seg
12,0.6965,274,1.0000,0.9271,0.7127,0.4969,0.6771,0.0065,20.63 seg
13,0.6965,274,1.0000,0.9271,0.7127,0.4969,0.6782,0.0065,24.43 seg
14,0.6965,274,1.0000,0.9271,0.7127,0.4969,0.6789,0.0066,21.03 seg
15,0.6965,274,1.0000,0.9271,0.7127,0.4969,0.6797,0.0064,21.02 seg
16,0.6965,274,1.0000,0.9271,0.7127,0.4969,0.6807,0.0061,20.49 seg
17,0.6975,273,1.0000,0.9262,0.7167,0.5027,0.6817,0.0059,20.56 seg
18,0.6981,273,1.0000,0.9282,0.7108,0.5031,0.6827,0.0053,21.20 seg
19,0.6987,274,1.0000,0.9295,0.7102,0.5044,0.6830,0.0058,20.72 seg
20,0.7005,256,1.0000,0.9244,0.7062,0.5117,0.6843,0.0055,24.42 seg
21,0.7014,270,1.0000,0.9343,0.7113,0.4981,0.6852,0.0058,20.78 seg
22,0.7014,270,1.0000,0.9343,0.7113,0.4981,0.6866,0.0057,21.12 seg
23,0.7018,255,1.0000,0.9240,0.7079,0.5191,0.6874,0.0055,21.08 seg
24,0.7018,255,1.0000,0.9240,0.7079,0.5191,0.6886,0.0054,20.94 seg
25,0.7047,244,1.0000,0.9242,0.7212,0.5133,0.6891,0.0053,21.86 seg
26,0.7073,244,1.0000,0.9320,0.7159,0.5057,0.6906,0.0049,21.53 seg
27,0.7078,248,1.0000,0.9304,0.7220,0.5164,0.6918,0.0050,25.95 seg
28,0.7078,248,1.0000,0.9304,0.7220,0.5164,0.6932,0.0050,21.14 seg
29,0.7078,248,1.0000,0.9304,0.7220,0.5164,0.6942,0.0047,21.18 seg
30,0.7078,248,1.0000,0.9304,0.7220,0.5164,0.6952,0.0044,21.08 seg
31,0.7084,250,1.0000,0.9336,0.7189,0.5137,0.6962,0.0045,21.33 seg
32,0.7090,234,0.9996,0.9298,0.7178,0.5093,0.6975,0.0046,21.78 seg
33,0.7090,234,0.9996,0.9298,0.7178,0.5093,0.6991,0.0043,21.33 seg
34,0.7104,239,1.0000,0.9315,0.7160,0.5204,0.7008,0.0040,20.99 seg
35,0.7109,243,0.9996,0.9323,0.7225,0.5229,0.7020,0.0036,25.40 seg
36,0.7109,243,0.9996,0.9323,0.7225,0.5229,0.7033,0.0033,21.02 seg
37,0.7123,245,0.9996,0.9368,0.7193,0.5202,0.7043,0.0032,20.34 seg
38,0.7123,245,0.9996,0.9368,0.7193,0.5202,0.7051,0.0030,20.89 seg
39,0.7123,236,0.9996,0.9358,0.7155,0.5140,0.7061,0.0029,21.08 seg
40,0.7132,242,1.0000,0.9391,0.7183,0.5140,0.7068,0.0028,20.98 seg
41,0.7139,250,0.9996,0.9426,0.7170,0.5184,0.7079,0.0026,20.86 seg
42,0.7153,233,0.9996,0.9392,0.7142,0.5175,0.7086,0.0023,21.17 seg
43,0.7156,231,0.9996,0.9389,0.7220,0.5132,0.7090,0.0024,26.62 seg
44,0.7156,231,0.9996,0.9389,0.7220,0.5132,0.7098,0.0022,20.79 seg
45,0.7156,231,0.9996,0.9389,0.7220,0.5132,0.7104,0.0019,20.60 seg
46,0.7156,231,0.9996,0.9389,0.7220,0.5132,0.7107,0.0020,20.66 seg
47,0.7173,242,0.9996,0.9446,0.7208,0.5199,0.7111,0.0019,21.39 seg
48,0.7181,246,0.9996,0.9447,0.7230,0.5295,0.7115,0.0022,21.33 seg
49,0.7187,233,0.9996,0.9435,0.7213,0.5201,0.7120,0.0020,21.56 seg
50,0.7187,233,0.9996,0.9435,0.7213,0.5201,0.7126,0.0019,21.90 seg
