Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6843,267,1.0000,0.9057,0.7163,0.4632,0.6602,0.0114,20.49 seg
2,0.6843,267,1.0000,0.9057,0.7163,0.4632,0.6666,0.0077,23.81 seg
3,0.6883,271,1.0000,0.9135,0.7077,0.4729,0.6705,0.0063,21.08 seg
4,0.6906,269,1.0000,0.9151,0.7025,0.4826,0.6738,0.0051,20.76 seg
5,0.6906,269,1.0000,0.9151,0.7025,0.4826,0.6760,0.0045,20.48 seg
6,0.6908,275,1.0000,0.9222,0.7058,0.4641,0.6777,0.0042,20.99 seg
7,0.6924,276,1.0000,0.9239,0.6980,0.4749,0.6793,0.0039,23.73 seg
8,0.6924,276,1.0000,0.9239,0.6980,0.4749,0.6806,0.0037,20.51 seg
9,0.6924,276,1.0000,0.9239,0.6980,0.4749,0.6818,0.0034,20.85 seg
10,0.6924,276,1.0000,0.9239,0.6980,0.4749,0.6829,0.0034,20.68 seg
11,0.6941,275,0.9998,0.9218,0.7047,0.4881,0.6838,0.0034,21.35 seg
12,0.6956,270,1.0000,0.9277,0.7036,0.4705,0.6847,0.0034,24.01 seg
13,0.6963,271,1.0000,0.9227,0.7195,0.4844,0.6856,0.0034,21.15 seg
14,0.6963,271,1.0000,0.9227,0.7195,0.4844,0.6864,0.0032,20.73 seg
15,0.6963,271,1.0000,0.9227,0.7195,0.4844,0.6872,0.0030,21.08 seg
16,0.6963,271,1.0000,0.9227,0.7195,0.4844,0.6880,0.0029,20.55 seg
17,0.6963,271,1.0000,0.9227,0.7195,0.4844,0.6886,0.0027,23.15 seg
18,0.6963,271,1.0000,0.9227,0.7195,0.4844,0.6893,0.0026,20.74 seg
19,0.6999,259,1.0000,0.9211,0.7143,0.5011,0.6899,0.0025,20.88 seg
20,0.7016,263,1.0000,0.9240,0.7123,0.5085,0.6904,0.0025,20.42 seg
21,0.7022,259,1.0000,0.9234,0.7142,0.5081,0.6909,0.0026,20.82 seg
22,0.7022,259,1.0000,0.9234,0.7142,0.5081,0.6915,0.0026,21.19 seg
23,0.7028,262,1.0000,0.9273,0.7115,0.5034,0.6920,0.0026,23.96 seg
24,0.7028,262,1.0000,0.9273,0.7115,0.5034,0.6927,0.0027,21.20 seg
25,0.7028,262,1.0000,0.9273,0.7115,0.5034,0.6932,0.0027,20.90 seg
26,0.7034,258,1.0000,0.9250,0.7144,0.5085,0.6939,0.0027,21.32 seg
27,0.7049,246,1.0000,0.9264,0.7104,0.4993,0.6945,0.0028,22.25 seg
28,0.7049,246,1.0000,0.9264,0.7104,0.4993,0.6951,0.0028,24.35 seg
29,0.7049,246,1.0000,0.9264,0.7104,0.4993,0.6956,0.0028,21.24 seg
30,0.7049,246,1.0000,0.9264,0.7104,0.4993,0.6962,0.0027,21.29 seg
31,0.7049,246,1.0000,0.9264,0.7104,0.4993,0.6969,0.0026,21.19 seg
32,0.7049,246,1.0000,0.9264,0.7104,0.4993,0.6975,0.0025,21.15 seg
33,0.7065,244,1.0000,0.9293,0.7072,0.4992,0.6982,0.0025,21.21 seg
34,0.7065,244,1.0000,0.9293,0.7072,0.4992,0.6989,0.0026,24.10 seg
35,0.7066,244,1.0000,0.9295,0.7072,0.4992,0.6996,0.0026,21.03 seg
36,0.7066,244,1.0000,0.9295,0.7072,0.4992,0.7002,0.0025,20.86 seg
37,0.7066,244,1.0000,0.9295,0.7072,0.4992,0.7007,0.0024,20.55 seg
38,0.7066,244,1.0000,0.9295,0.7072,0.4992,0.7014,0.0022,21.03 seg
39,0.7084,252,0.9997,0.9307,0.7144,0.5131,0.7020,0.0021,21.33 seg
40,0.7084,252,0.9997,0.9307,0.7144,0.5131,0.7026,0.0020,23.58 seg
41,0.7086,261,1.0000,0.9381,0.7102,0.5018,0.7031,0.0018,20.99 seg
42,0.7086,261,1.0000,0.9381,0.7102,0.5018,0.7036,0.0017,21.47 seg
43,0.7123,240,0.9997,0.9336,0.7164,0.5104,0.7041,0.0017,21.33 seg
44,0.7123,240,0.9997,0.9336,0.7164,0.5104,0.7046,0.0016,21.38 seg
45,0.7123,240,0.9997,0.9336,0.7164,0.5104,0.7051,0.0017,20.63 seg
46,0.7123,240,0.9997,0.9336,0.7164,0.5104,0.7056,0.0017,24.31 seg
47,0.7126,242,0.9997,0.9365,0.7128,0.5069,0.7061,0.0017,21.44 seg
48,0.7126,242,0.9997,0.9365,0.7128,0.5069,0.7065,0.0017,21.00 seg
49,0.7126,242,0.9997,0.9365,0.7128,0.5069,0.7070,0.0017,20.65 seg
50,0.7137,240,0.9997,0.9367,0.7128,0.5111,0.7075,0.0017,21.05 seg
