Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6884,262,1.0000,0.9140,0.6908,0.4660,0.6609,0.0106,21.09 seg
2,0.6895,267,0.9997,0.9128,0.7208,0.4645,0.6727,0.0062,21.28 seg
3,0.6915,265,0.9997,0.9151,0.7186,0.4680,0.6784,0.0052,24.39 seg
4,0.6951,279,0.9997,0.9253,0.7110,0.4785,0.6829,0.0044,21.36 seg
5,0.6951,244,0.9997,0.9157,0.7008,0.4733,0.6866,0.0039,21.47 seg
6,0.6975,265,0.9997,0.9246,0.7099,0.4793,0.6894,0.0033,21.43 seg
7,0.6986,265,1.0000,0.9247,0.7102,0.4858,0.6916,0.0027,21.48 seg
8,0.7012,253,1.0000,0.9300,0.7042,0.4714,0.6936,0.0029,24.21 seg
9,0.7012,253,1.0000,0.9300,0.7042,0.4714,0.6961,0.0026,21.41 seg
10,0.7031,254,1.0000,0.9341,0.7027,0.4713,0.6981,0.0025,21.46 seg
11,0.7037,253,1.0000,0.9346,0.7042,0.4711,0.7010,0.0010,21.47 seg
12,0.7061,248,1.0000,0.9375,0.7075,0.4676,0.7023,0.0010,21.88 seg
13,0.7064,242,0.9997,0.9333,0.7137,0.4731,0.7040,0.0010,23.78 seg
14,0.7066,242,0.9997,0.9338,0.7143,0.4722,0.7056,0.0006,21.60 seg
15,0.7075,237,1.0000,0.9347,0.7077,0.4722,0.7061,0.0003,21.56 seg
16,0.7080,235,1.0000,0.9350,0.7094,0.4702,0.7064,0.0003,21.32 seg
17,0.7081,235,1.0000,0.9350,0.7090,0.4715,0.7069,0.0004,21.54 seg
18,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7077,0.0003,24.60 seg
19,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7081,0.0001,20.94 seg
20,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7082,0.0001,21.21 seg
21,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7083,0.0000,21.46 seg
22,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7083,0.0000,21.52 seg
23,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7083,0.0000,21.92 seg
24,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7083,0.0000,22.56 seg
25,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7083,0.0000,25.43 seg
26,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7083,0.0000,20.86 seg
27,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7083,0.0000,21.08 seg
28,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7083,0.0000,20.83 seg
29,0.7083,235,1.0000,0.9355,0.7097,0.4706,0.7083,0.0000,20.59 seg
30,0.7080,235,1.0000,0.9348,0.7094,0.4708,0.7080,0.0000,20.79 seg
31,0.7080,235,1.0000,0.9348,0.7094,0.4708,0.7080,0.0000,20.71 seg
32,0.7076,235,1.0000,0.9343,0.7091,0.4707,0.7076,0.0000,24.90 seg
33,0.7076,235,1.0000,0.9343,0.7091,0.4707,0.7076,0.0000,20.85 seg
34,0.7076,235,1.0000,0.9343,0.7091,0.4707,0.7076,0.0000,20.66 seg
35,0.7076,235,1.0000,0.9343,0.7091,0.4707,0.7076,0.0000,20.96 seg
36,0.7076,235,1.0000,0.9343,0.7091,0.4707,0.7076,0.0000,21.22 seg
37,0.7076,235,1.0000,0.9343,0.7091,0.4707,0.7076,0.0000,20.96 seg
38,0.7076,235,1.0000,0.9343,0.7091,0.4707,0.7076,0.0000,20.85 seg
39,0.7084,235,1.0000,0.9356,0.7091,0.4709,0.7084,0.0000,21.64 seg
40,0.7084,235,1.0000,0.9356,0.7091,0.4709,0.7084,0.0000,26.11 seg
41,0.7084,235,1.0000,0.9356,0.7091,0.4709,0.7084,0.0000,21.23 seg
42,0.7084,235,1.0000,0.9356,0.7091,0.4709,0.7084,0.0000,21.51 seg
43,0.7084,235,1.0000,0.9356,0.7091,0.4709,0.7084,0.0000,21.42 seg
44,0.7084,235,1.0000,0.9356,0.7091,0.4709,0.7084,0.0000,21.14 seg
45,0.7084,235,1.0000,0.9356,0.7091,0.4709,0.7084,0.0000,20.81 seg
46,0.7084,235,1.0000,0.9356,0.7091,0.4709,0.7084,0.0000,21.39 seg
47,0.7085,234,1.0000,0.9356,0.7089,0.4708,0.7085,0.0000,21.00 seg
48,0.7085,234,1.0000,0.9356,0.7089,0.4708,0.7085,0.0000,21.06 seg
49,0.7080,236,0.9997,0.9354,0.7089,0.4706,0.7080,0.0000,26.49 seg
50,0.7080,236,0.9997,0.9354,0.7089,0.4706,0.7080,0.0000,21.84 seg
