Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6832,270,1.0000,0.9087,0.7015,0.4793,0.6576,0.0112,20.80 seg
2,0.6832,270,1.0000,0.9087,0.7015,0.4793,0.6629,0.0088,23.66 seg
3,0.6832,270,1.0000,0.9087,0.7015,0.4793,0.6661,0.0077,21.57 seg
4,0.6860,284,1.0000,0.9178,0.7124,0.4775,0.6679,0.0073,21.30 seg
5,0.6860,284,1.0000,0.9178,0.7124,0.4775,0.6691,0.0071,21.43 seg
6,0.6883,269,1.0000,0.9190,0.7120,0.4668,0.6706,0.0070,20.92 seg
7,0.6908,269,1.0000,0.9184,0.7046,0.4905,0.6712,0.0071,23.84 seg
8,0.6908,269,1.0000,0.9184,0.7046,0.4905,0.6724,0.0075,21.61 seg
9,0.6936,259,1.0000,0.9180,0.7111,0.4918,0.6735,0.0069,21.63 seg
10,0.6946,272,1.0000,0.9299,0.7076,0.4758,0.6744,0.0067,21.89 seg
11,0.6946,272,1.0000,0.9299,0.7076,0.4758,0.6747,0.0070,20.94 seg
12,0.6946,272,1.0000,0.9299,0.7076,0.4758,0.6756,0.0073,23.93 seg
13,0.6946,272,1.0000,0.9299,0.7076,0.4758,0.6760,0.0072,21.78 seg
14,0.6949,256,1.0000,0.9192,0.7054,0.4954,0.6768,0.0068,21.36 seg
15,0.6949,256,1.0000,0.9192,0.7054,0.4954,0.6779,0.0066,21.26 seg
16,0.6949,256,1.0000,0.9192,0.7054,0.4954,0.6782,0.0064,21.29 seg
17,0.6949,256,1.0000,0.9192,0.7054,0.4954,0.6789,0.0064,21.76 seg
18,0.6950,250,1.0000,0.9230,0.7131,0.4683,0.6794,0.0064,21.88 seg
19,0.6960,244,1.0000,0.9131,0.7202,0.4979,0.6809,0.0059,24.96 seg
20,0.6974,244,1.0000,0.9156,0.7199,0.4980,0.6818,0.0064,21.76 seg
21,0.6974,244,1.0000,0.9156,0.7199,0.4980,0.6820,0.0064,21.58 seg
22,0.7001,247,1.0000,0.9215,0.7128,0.5037,0.6830,0.0060,21.29 seg
23,0.7001,247,1.0000,0.9215,0.7128,0.5037,0.6838,0.0063,21.72 seg
24,0.7009,246,1.0000,0.9227,0.7055,0.5082,0.6843,0.0063,21.95 seg
25,0.7009,246,1.0000,0.9227,0.7055,0.5082,0.6856,0.0058,22.50 seg
26,0.7018,227,1.0000,0.9178,0.7187,0.4958,0.6863,0.0060,26.19 seg
27,0.7018,227,1.0000,0.9178,0.7187,0.4958,0.6875,0.0058,21.11 seg
28,0.7054,240,1.0000,0.9294,0.7122,0.5002,0.6888,0.0061,20.71 seg
29,0.7062,240,1.0000,0.9304,0.7119,0.5024,0.6899,0.0056,21.51 seg
30,0.7062,240,1.0000,0.9304,0.7119,0.5024,0.6905,0.0057,21.38 seg
31,0.7062,240,1.0000,0.9304,0.7119,0.5024,0.6916,0.0060,20.90 seg
32,0.7066,237,1.0000,0.9248,0.7203,0.5154,0.6931,0.0055,21.10 seg
33,0.7076,233,1.0000,0.9211,0.7165,0.5326,0.6945,0.0054,21.85 seg
34,0.7092,231,1.0000,0.9224,0.7170,0.5355,0.6954,0.0052,25.45 seg
35,0.7092,231,1.0000,0.9224,0.7170,0.5355,0.6959,0.0055,21.59 seg
36,0.7098,230,1.0000,0.9230,0.7172,0.5354,0.6974,0.0053,21.87 seg
37,0.7114,229,1.0000,0.9345,0.7153,0.5035,0.6985,0.0050,21.63 seg
38,0.7124,231,1.0000,0.9321,0.7201,0.5187,0.7001,0.0047,21.83 seg
39,0.7124,231,1.0000,0.9321,0.7201,0.5187,0.7009,0.0043,21.45 seg
40,0.7131,231,1.0000,0.9306,0.7169,0.5314,0.7020,0.0042,21.35 seg
41,0.7131,231,1.0000,0.9306,0.7169,0.5314,0.7028,0.0040,20.91 seg
42,0.7131,231,1.0000,0.9306,0.7169,0.5314,0.7034,0.0040,21.23 seg
43,0.7131,231,1.0000,0.9306,0.7169,0.5314,0.7039,0.0040,26.58 seg
44,0.7142,232,1.0000,0.9334,0.7166,0.5298,0.7048,0.0038,20.93 seg
45,0.7147,235,1.0000,0.9391,0.7188,0.5154,0.7054,0.0038,20.85 seg
46,0.7168,232,1.0000,0.9416,0.7156,0.5180,0.7059,0.0039,21.25 seg
47,0.7168,232,1.0000,0.9416,0.7156,0.5180,0.7068,0.0038,21.51 seg
48,0.7168,232,1.0000,0.9416,0.7156,0.5180,0.7079,0.0035,22.18 seg
49,0.7181,233,1.0000,0.9387,0.7166,0.5381,0.7087,0.0034,22.21 seg
50,0.7186,229,1.0000,0.9432,0.7160,0.5195,0.7092,0.0034,22.14 seg
