Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6804,258,1.0000,0.8985,0.7166,0.4667,0.6580,0.0108,21.63 seg
2,0.6831,274,1.0000,0.9073,0.7130,0.4776,0.6675,0.0069,21.19 seg
3,0.6908,262,1.0000,0.9168,0.7168,0.4748,0.6721,0.0056,23.32 seg
4,0.6928,266,1.0000,0.9211,0.7182,0.4770,0.6754,0.0053,21.36 seg
5,0.6950,273,1.0000,0.9266,0.7180,0.4818,0.6783,0.0050,21.30 seg
6,0.6950,273,1.0000,0.9266,0.7180,0.4818,0.6812,0.0047,21.22 seg
7,0.6979,242,1.0000,0.9181,0.7154,0.4896,0.6836,0.0043,21.56 seg
8,0.7009,242,1.0000,0.9236,0.7133,0.4905,0.6852,0.0043,23.64 seg
9,0.7009,242,1.0000,0.9236,0.7133,0.4905,0.6871,0.0041,21.93 seg
10,0.7009,242,1.0000,0.9236,0.7133,0.4905,0.6889,0.0040,21.40 seg
11,0.7010,247,1.0000,0.9219,0.7165,0.5031,0.6907,0.0041,21.51 seg
12,0.7043,233,1.0000,0.9228,0.7236,0.4967,0.6928,0.0040,21.64 seg
13,0.7077,224,1.0000,0.9289,0.7147,0.4899,0.6950,0.0040,23.84 seg
14,0.7097,227,1.0000,0.9311,0.7087,0.5035,0.6971,0.0040,20.98 seg
15,0.7149,222,1.0000,0.9308,0.7267,0.5203,0.6993,0.0039,21.06 seg
16,0.7149,222,1.0000,0.9308,0.7267,0.5203,0.7012,0.0037,21.01 seg
17,0.7160,220,1.0000,0.9341,0.7213,0.5161,0.7030,0.0037,21.16 seg
18,0.7160,220,1.0000,0.9341,0.7213,0.5161,0.7047,0.0037,23.97 seg
19,0.7167,232,1.0000,0.9355,0.7177,0.5357,0.7064,0.0037,21.61 seg
20,0.7186,216,1.0000,0.9328,0.7292,0.5274,0.7080,0.0036,21.84 seg
21,0.7193,198,1.0000,0.9295,0.7153,0.5272,0.7094,0.0034,21.76 seg
22,0.7199,221,0.9997,0.9376,0.7264,0.5274,0.7109,0.0032,21.66 seg
23,0.7212,208,1.0000,0.9330,0.7237,0.5360,0.7122,0.0032,24.57 seg
24,0.7236,208,1.0000,0.9376,0.7250,0.5346,0.7137,0.0031,21.30 seg
25,0.7236,208,1.0000,0.9376,0.7250,0.5346,0.7150,0.0029,21.41 seg
26,0.7247,208,1.0000,0.9338,0.7244,0.5563,0.7165,0.0029,21.44 seg
27,0.7277,216,0.9997,0.9471,0.7209,0.5411,0.7179,0.0028,22.05 seg
28,0.7296,201,0.9997,0.9395,0.7268,0.5561,0.7190,0.0028,22.41 seg
29,0.7296,201,0.9997,0.9395,0.7268,0.5561,0.7201,0.0029,24.55 seg
30,0.7296,201,0.9997,0.9395,0.7268,0.5561,0.7215,0.0029,21.03 seg
31,0.7336,200,0.9997,0.9463,0.7258,0.5571,0.7230,0.0028,20.73 seg
32,0.7338,199,0.9997,0.9452,0.7282,0.5600,0.7243,0.0028,21.10 seg
33,0.7349,202,0.9997,0.9484,0.7271,0.5600,0.7260,0.0028,21.50 seg
34,0.7359,194,0.9997,0.9453,0.7272,0.5668,0.7280,0.0028,20.94 seg
35,0.7367,196,0.9997,0.9484,0.7276,0.5633,0.7304,0.0027,24.29 seg
36,0.7381,194,0.9997,0.9504,0.7296,0.5615,0.7328,0.0022,20.28 seg
37,0.7399,194,0.9997,0.9521,0.7309,0.5661,0.7347,0.0018,21.38 seg
38,0.7407,194,0.9997,0.9516,0.7322,0.5723,0.7361,0.0016,21.65 seg
39,0.7430,190,0.9997,0.9563,0.7304,0.5661,0.7375,0.0015,21.55 seg
40,0.7430,195,0.9997,0.9569,0.7285,0.5721,0.7387,0.0014,20.84 seg
41,0.7433,194,1.0000,0.9566,0.7291,0.5734,0.7398,0.0013,24.33 seg
42,0.7447,192,0.9997,0.9592,0.7316,0.5686,0.7409,0.0012,20.92 seg
43,0.7457,188,1.0000,0.9599,0.7315,0.5671,0.7419,0.0013,21.04 seg
44,0.7471,191,1.0000,0.9611,0.7321,0.5758,0.7432,0.0013,21.07 seg
45,0.7480,191,1.0000,0.9634,0.7305,0.5744,0.7445,0.0011,21.62 seg
46,0.7481,188,1.0000,0.9630,0.7306,0.5722,0.7457,0.0010,21.07 seg
47,0.7494,190,1.0000,0.9670,0.7314,0.5687,0.7467,0.0009,25.34 seg
48,0.7498,190,1.0000,0.9658,0.7331,0.5743,0.7475,0.0008,21.76 seg
49,0.7505,187,1.0000,0.9671,0.7291,0.5723,0.7482,0.0008,21.74 seg
50,0.7515,189,1.0000,0.9692,0.7324,0.5727,0.7489,0.0007,21.34 seg
