Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6866,277,1.0000,0.9137,0.7138,0.4642,0.6605,0.0116,23.02 seg
2,0.6866,277,1.0000,0.9137,0.7138,0.4642,0.6667,0.0079,20.76 seg
3,0.6866,277,1.0000,0.9137,0.7138,0.4642,0.6706,0.0061,20.51 seg
4,0.6905,285,1.0000,0.9200,0.7200,0.4743,0.6735,0.0053,21.27 seg
5,0.6905,285,1.0000,0.9200,0.7200,0.4743,0.6757,0.0046,23.82 seg
6,0.6905,285,1.0000,0.9200,0.7200,0.4743,0.6775,0.0042,20.72 seg
7,0.6905,285,1.0000,0.9200,0.7200,0.4743,0.6792,0.0040,20.64 seg
8,0.6905,285,1.0000,0.9200,0.7200,0.4743,0.6805,0.0036,21.15 seg
9,0.6919,270,1.0000,0.9214,0.7068,0.4670,0.6817,0.0035,20.82 seg
10,0.6931,272,1.0000,0.9227,0.7081,0.4717,0.6827,0.0034,23.50 seg
11,0.6931,272,1.0000,0.9227,0.7081,0.4717,0.6835,0.0032,20.84 seg
12,0.6931,272,1.0000,0.9227,0.7081,0.4717,0.6844,0.0031,20.54 seg
13,0.6931,272,1.0000,0.9227,0.7081,0.4717,0.6852,0.0031,20.33 seg
14,0.6964,267,1.0000,0.9222,0.7145,0.4847,0.6860,0.0030,20.80 seg
15,0.6964,267,1.0000,0.9222,0.7145,0.4847,0.6867,0.0029,21.40 seg
16,0.6971,265,1.0000,0.9252,0.7095,0.4788,0.6873,0.0029,23.97 seg
17,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6882,0.0030,21.44 seg
18,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6889,0.0030,20.76 seg
19,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6896,0.0030,20.94 seg
20,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6902,0.0029,21.16 seg
21,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6911,0.0029,23.65 seg
22,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6918,0.0028,21.14 seg
23,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6925,0.0030,21.28 seg
24,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6933,0.0029,21.42 seg
25,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6940,0.0030,21.52 seg
26,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6946,0.0030,21.41 seg
27,0.7067,249,1.0000,0.9351,0.7196,0.4776,0.6954,0.0030,24.38 seg
28,0.7075,250,1.0000,0.9356,0.7207,0.4816,0.6963,0.0032,21.28 seg
29,0.7075,250,1.0000,0.9356,0.7207,0.4816,0.6972,0.0033,21.06 seg
30,0.7075,250,1.0000,0.9356,0.7207,0.4816,0.6984,0.0034,21.06 seg
31,0.7075,250,1.0000,0.9356,0.7207,0.4816,0.6997,0.0033,20.49 seg
32,0.7075,250,1.0000,0.9356,0.7207,0.4816,0.7008,0.0032,21.19 seg
33,0.7075,250,1.0000,0.9356,0.7207,0.4816,0.7024,0.0030,23.90 seg
34,0.7084,248,1.0000,0.9374,0.7185,0.4797,0.7038,0.0026,21.08 seg
35,0.7084,248,1.0000,0.9374,0.7185,0.4797,0.7051,0.0020,20.48 seg
36,0.7085,248,1.0000,0.9378,0.7187,0.4796,0.7060,0.0014,20.67 seg
37,0.7087,250,1.0000,0.9355,0.7207,0.4900,0.7067,0.0008,20.25 seg
38,0.7089,249,1.0000,0.9364,0.7219,0.4861,0.7071,0.0006,20.94 seg
39,0.7099,246,1.0000,0.9388,0.7213,0.4805,0.7074,0.0006,24.05 seg
40,0.7101,247,1.0000,0.9385,0.7206,0.4847,0.7077,0.0006,20.85 seg
41,0.7107,248,1.0000,0.9390,0.7207,0.4882,0.7080,0.0006,20.53 seg
42,0.7113,243,1.0000,0.9377,0.7198,0.4903,0.7083,0.0007,20.95 seg
43,0.7123,244,1.0000,0.9406,0.7208,0.4875,0.7087,0.0007,21.15 seg
44,0.7123,244,1.0000,0.9406,0.7208,0.4875,0.7092,0.0008,20.96 seg
45,0.7127,240,1.0000,0.9404,0.7210,0.4847,0.7096,0.0008,24.45 seg
46,0.7127,247,1.0000,0.9430,0.7181,0.4869,0.7101,0.0008,21.02 seg
47,0.7134,245,1.0000,0.9430,0.7194,0.4877,0.7106,0.0008,20.55 seg
48,0.7134,245,1.0000,0.9430,0.7194,0.4877,0.7110,0.0008,21.02 seg
49,0.7134,245,1.0000,0.9430,0.7194,0.4877,0.7115,0.0007,20.62 seg
50,0.7134,245,1.0000,0.9430,0.7194,0.4877,0.7119,0.0007,20.30 seg
