Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6830,293,1.0000,0.9170,0.7111,0.4617,0.6585,0.0110,22.87 seg
2,0.6836,264,1.0000,0.9055,0.7048,0.4708,0.6579,0.0114,21.91 seg
3,0.6885,273,1.0000,0.9186,0.7045,0.4689,0.6590,0.0111,21.40 seg
4,0.6885,273,1.0000,0.9186,0.7045,0.4689,0.6586,0.0113,22.25 seg
5,0.6885,273,1.0000,0.9186,0.7045,0.4689,0.6594,0.0105,24.77 seg
6,0.6885,273,1.0000,0.9186,0.7045,0.4689,0.6589,0.0108,22.28 seg
7,0.6885,273,1.0000,0.9186,0.7045,0.4689,0.6595,0.0104,22.49 seg
8,0.6885,273,1.0000,0.9186,0.7045,0.4689,0.6599,0.0104,21.98 seg
9,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6596,0.0106,22.34 seg
10,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6599,0.0100,22.42 seg
11,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6601,0.0106,25.79 seg
12,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6611,0.0105,22.42 seg
13,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6606,0.0098,22.11 seg
14,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6608,0.0100,22.37 seg
15,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6606,0.0097,22.33 seg
16,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6605,0.0102,22.75 seg
17,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6606,0.0107,25.56 seg
18,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6599,0.0112,22.61 seg
19,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6595,0.0114,22.11 seg
20,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6603,0.0107,22.12 seg
21,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6601,0.0101,22.50 seg
22,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6607,0.0110,22.70 seg
23,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6608,0.0108,22.55 seg
24,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6613,0.0108,26.25 seg
25,0.6887,269,1.0000,0.9201,0.7058,0.4578,0.6619,0.0103,22.69 seg
26,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6613,0.0106,22.41 seg
27,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6607,0.0108,22.36 seg
28,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6607,0.0112,22.31 seg
29,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6610,0.0105,22.28 seg
30,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6602,0.0103,21.99 seg
31,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6604,0.0111,22.37 seg
32,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6606,0.0110,26.57 seg
33,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6611,0.0109,21.96 seg
34,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6611,0.0098,21.95 seg
35,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6611,0.0106,22.37 seg
36,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6605,0.0105,21.87 seg
37,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6617,0.0101,22.65 seg
38,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6610,0.0102,21.95 seg
39,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6614,0.0101,22.50 seg
40,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6627,0.0098,21.89 seg
41,0.6901,258,1.0000,0.9103,0.7219,0.4770,0.6627,0.0104,27.52 seg
42,0.6902,271,1.0000,0.9165,0.7148,0.4782,0.6622,0.0106,22.53 seg
43,0.6902,271,1.0000,0.9165,0.7148,0.4782,0.6617,0.0108,22.19 seg
44,0.6902,271,1.0000,0.9165,0.7148,0.4782,0.6619,0.0107,22.54 seg
45,0.6902,271,1.0000,0.9165,0.7148,0.4782,0.6617,0.0103,22.05 seg
46,0.6902,271,1.0000,0.9165,0.7148,0.4782,0.6628,0.0105,22.06 seg
47,0.6902,271,1.0000,0.9165,0.7148,0.4782,0.6631,0.0096,22.42 seg
48,0.6902,271,1.0000,0.9165,0.7148,0.4782,0.6623,0.0102,22.85 seg
49,0.6902,271,1.0000,0.9165,0.7148,0.4782,0.6629,0.0104,22.73 seg
50,0.6902,271,1.0000,0.9165,0.7148,0.4782,0.6633,0.0101,22.76 seg
