Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6882,286,1.0000,0.9214,0.7100,0.4734,0.6597,0.0106,22.40 seg
2,0.6931,286,0.9997,0.9290,0.7093,0.4791,0.6678,0.0072,20.79 seg
3,0.6931,286,0.9997,0.9290,0.7093,0.4791,0.6724,0.0056,20.92 seg
4,0.6931,286,0.9997,0.9290,0.7093,0.4791,0.6754,0.0049,21.24 seg
5,0.6931,286,0.9997,0.9290,0.7093,0.4791,0.6779,0.0044,23.28 seg
6,0.6948,282,1.0000,0.9276,0.7146,0.4865,0.6798,0.0043,20.84 seg
7,0.6948,282,1.0000,0.9276,0.7146,0.4865,0.6819,0.0040,20.69 seg
8,0.6952,268,1.0000,0.9287,0.7088,0.4690,0.6838,0.0039,20.89 seg
9,0.6961,282,1.0000,0.9286,0.7151,0.4905,0.6856,0.0037,20.71 seg
10,0.6961,282,1.0000,0.9286,0.7151,0.4905,0.6873,0.0036,23.52 seg
11,0.6970,225,1.0000,0.9102,0.7173,0.4818,0.6891,0.0033,21.07 seg
12,0.6970,225,1.0000,0.9102,0.7173,0.4818,0.6910,0.0029,20.38 seg
13,0.6978,237,1.0000,0.9256,0.7062,0.4554,0.6928,0.0023,20.89 seg
14,0.6978,237,1.0000,0.9256,0.7062,0.4554,0.6941,0.0016,20.44 seg
15,0.6978,237,1.0000,0.9256,0.7062,0.4554,0.6950,0.0010,20.08 seg
16,0.6987,281,1.0000,0.9338,0.7134,0.4889,0.6955,0.0008,22.48 seg
17,0.6987,281,1.0000,0.9338,0.7134,0.4889,0.6960,0.0008,19.95 seg
18,0.6987,281,1.0000,0.9338,0.7134,0.4889,0.6965,0.0009,20.20 seg
19,0.7008,248,1.0000,0.9231,0.7164,0.4931,0.6972,0.0010,19.95 seg
20,0.7015,280,1.0000,0.9369,0.7142,0.4943,0.6980,0.0009,20.47 seg
21,0.7018,278,1.0000,0.9390,0.7122,0.4868,0.6987,0.0008,23.51 seg
22,0.7018,278,1.0000,0.9390,0.7122,0.4868,0.6993,0.0009,20.55 seg
23,0.7024,277,1.0000,0.9392,0.7122,0.4885,0.7000,0.0010,20.03 seg
24,0.7059,276,1.0000,0.9459,0.7119,0.4864,0.7009,0.0010,19.75 seg
25,0.7059,276,1.0000,0.9459,0.7119,0.4864,0.7016,0.0008,20.18 seg
26,0.7059,276,1.0000,0.9459,0.7119,0.4864,0.7021,0.0009,20.47 seg
27,0.7075,279,0.9997,0.9472,0.7138,0.4952,0.7029,0.0013,24.09 seg
28,0.7075,279,0.9997,0.9472,0.7138,0.4952,0.7040,0.0016,21.17 seg
29,0.7086,276,0.9997,0.9497,0.7124,0.4901,0.7052,0.0014,20.46 seg
30,0.7086,276,0.9997,0.9497,0.7124,0.4901,0.7063,0.0010,20.09 seg
31,0.7086,276,0.9997,0.9497,0.7124,0.4901,0.7072,0.0008,20.32 seg
32,0.7095,275,0.9997,0.9511,0.7124,0.4898,0.7079,0.0007,20.16 seg
33,0.7095,275,0.9997,0.9511,0.7124,0.4898,0.7083,0.0004,20.50 seg
34,0.7095,275,0.9997,0.9511,0.7124,0.4898,0.7086,0.0003,24.17 seg
35,0.7095,275,0.9997,0.9511,0.7124,0.4898,0.7090,0.0004,20.43 seg
36,0.7099,275,0.9997,0.9518,0.7124,0.4898,0.7091,0.0003,20.86 seg
37,0.7099,275,0.9997,0.9518,0.7124,0.4898,0.7093,0.0003,21.28 seg
38,0.7099,275,0.9997,0.9518,0.7126,0.4899,0.7096,0.0003,19.72 seg
39,0.7101,275,0.9997,0.9521,0.7124,0.4898,0.7097,0.0003,20.31 seg
40,0.7101,275,0.9997,0.9521,0.7124,0.4898,0.7099,0.0001,20.43 seg
41,0.7101,275,0.9997,0.9521,0.7124,0.4898,0.7099,0.0000,25.09 seg
42,0.7101,275,0.9997,0.9521,0.7124,0.4898,0.7100,0.0001,20.55 seg
43,0.7099,277,0.9995,0.9527,0.7124,0.4898,0.7099,0.0001,20.46 seg
44,0.7099,277,0.9995,0.9527,0.7124,0.4898,0.7099,0.0001,21.07 seg
45,0.7099,277,0.9995,0.9527,0.7124,0.4898,0.7099,0.0002,22.57 seg
46,0.7099,277,0.9995,0.9527,0.7124,0.4898,0.7099,0.0002,28.19 seg
47,0.7099,277,0.9995,0.9527,0.7124,0.4898,0.7098,0.0003,49.97 seg
48,0.7099,277,0.9995,0.9527,0.7124,0.4898,0.7096,0.0003,2.30 min
49,0.7093,279,0.9992,0.9523,0.7124,0.4896,0.7093,0.0000,7.66 min
50,0.7093,279,0.9992,0.9523,0.7124,0.4896,0.7093,0.0000,9.47 min
