Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6818,258,1.0000,0.8952,0.7102,0.4830,0.6591,0.0112,11.63 seg
2,0.6817,279,1.0000,0.9060,0.7019,0.4780,0.6597,0.0111,10.55 seg
3,0.6896,280,1.0000,0.9139,0.7148,0.4943,0.6599,0.0113,10.59 seg
4,0.6848,278,1.0000,0.9111,0.7240,0.4640,0.6599,0.0111,9.99 seg
5,0.6868,277,1.0000,0.9175,0.7151,0.4583,0.6593,0.0115,9.95 seg
6,0.6824,285,1.0000,0.9137,0.7045,0.4610,0.6595,0.0101,10.15 seg
7,0.6796,291,1.0000,0.9093,0.7120,0.4617,0.6592,0.0104,10.02 seg
8,0.6840,292,1.0000,0.9108,0.7198,0.4821,0.6592,0.0109,10.43 seg
9,0.6839,301,1.0000,0.9209,0.7075,0.4652,0.6591,0.0108,10.15 seg
10,0.6822,277,1.0000,0.9055,0.7122,0.4733,0.6598,0.0102,13.11 seg
11,0.6837,258,1.0000,0.9002,0.7111,0.4770,0.6596,0.0103,10.48 seg
12,0.6813,278,1.0000,0.9029,0.7196,0.4740,0.6589,0.0107,10.53 seg
13,0.6873,275,1.0000,0.9166,0.7044,0.4693,0.6593,0.0110,10.31 seg
14,0.6855,283,1.0000,0.9207,0.6933,0.4611,0.6599,0.0106,10.27 seg
15,0.6843,290,1.0000,0.9154,0.7083,0.4721,0.6599,0.0108,10.14 seg
16,0.6832,284,1.0000,0.9097,0.7096,0.4765,0.6598,0.0112,10.21 seg
17,0.6835,282,1.0000,0.9047,0.7111,0.4926,0.6599,0.0108,10.38 seg
18,0.6831,286,1.0000,0.9157,0.7088,0.4575,0.6595,0.0112,10.18 seg
19,0.6854,287,1.0000,0.9115,0.7136,0.4858,0.6597,0.0114,10.18 seg
20,0.6828,290,1.0000,0.9118,0.7101,0.4740,0.6601,0.0112,10.11 seg
21,0.6797,261,1.0000,0.8978,0.7046,0.4675,0.6601,0.0107,10.20 seg
22,0.6859,270,1.0000,0.9095,0.7052,0.4784,0.6604,0.0103,13.10 seg
23,0.6839,290,1.0000,0.9139,0.7095,0.4740,0.6599,0.0111,10.04 seg
24,0.6860,285,1.0000,0.9159,0.7095,0.4734,0.6601,0.0110,10.06 seg
25,0.6853,280,1.0000,0.9098,0.7158,0.4799,0.6604,0.0107,10.17 seg
26,0.6863,276,1.0000,0.9087,0.7059,0.4920,0.6599,0.0113,10.41 seg
27,0.6879,264,1.0000,0.9101,0.7050,0.4810,0.6604,0.0109,10.05 seg
28,0.6820,275,1.0000,0.9087,0.7088,0.4599,0.6604,0.0112,10.16 seg
29,0.6824,287,1.0000,0.9068,0.7152,0.4817,0.6600,0.0105,10.23 seg
30,0.6852,264,1.0000,0.9050,0.7041,0.4826,0.6599,0.0107,10.10 seg
31,0.6799,275,1.0000,0.9023,0.7155,0.4647,0.6585,0.0115,10.14 seg
32,0.6842,286,1.0000,0.9103,0.7081,0.4842,0.6584,0.0117,10.55 seg
33,0.6816,276,1.0000,0.9054,0.7134,0.4676,0.6593,0.0114,10.14 seg
34,0.6820,272,1.0000,0.9066,0.7002,0.4692,0.6592,0.0106,10.29 seg
35,0.6854,276,1.0000,0.9087,0.7139,0.4804,0.6587,0.0108,10.44 seg
36,0.6876,283,1.0000,0.9216,0.7000,0.4669,0.6587,0.0109,13.94 seg
37,0.6866,277,1.0000,0.9137,0.7082,0.4750,0.6587,0.0110,10.05 seg
38,0.6817,280,1.0000,0.9085,0.7009,0.4710,0.6594,0.0106,10.17 seg
39,0.6803,285,1.0000,0.9093,0.7073,0.4616,0.6593,0.0107,10.40 seg
40,0.6850,260,1.0000,0.9093,0.7012,0.4621,0.6595,0.0109,10.19 seg
41,0.6839,275,1.0000,0.9073,0.7033,0.4814,0.6592,0.0110,10.47 seg
42,0.6835,278,1.0000,0.9057,0.7201,0.4778,0.6585,0.0107,10.54 seg
43,0.6830,260,1.0000,0.9013,0.7220,0.4645,0.6581,0.0117,10.40 seg
44,0.6827,273,1.0000,0.9091,0.7017,0.4653,0.6582,0.0116,10.46 seg
45,0.6855,267,1.0000,0.9084,0.7071,0.4746,0.6585,0.0113,10.58 seg
46,0.6845,265,1.0000,0.9074,0.7013,0.4725,0.6576,0.0114,10.64 seg
47,0.6829,283,1.0000,0.9088,0.7095,0.4761,0.6580,0.0116,10.44 seg
48,0.6803,283,1.0000,0.9081,0.6997,0.4679,0.6579,0.0120,10.35 seg
49,0.6804,253,1.0000,0.8988,0.7107,0.4532,0.6589,0.0118,10.23 seg
50,0.6855,253,1.0000,0.9088,0.6992,0.4589,0.6598,0.0114,10.38 seg
