Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6842,273,1.0000,0.9081,0.7124,0.4691,0.6592,0.0120,22.35 seg
2,0.6874,276,1.0000,0.9115,0.7102,0.4835,0.6648,0.0094,21.11 seg
3,0.6874,276,1.0000,0.9115,0.7102,0.4835,0.6679,0.0076,21.01 seg
4,0.6907,290,1.0000,0.9227,0.7113,0.4831,0.6701,0.0077,21.06 seg
5,0.6907,290,1.0000,0.9227,0.7113,0.4831,0.6721,0.0074,22.99 seg
6,0.6907,290,1.0000,0.9227,0.7113,0.4831,0.6732,0.0065,20.67 seg
7,0.6907,290,1.0000,0.9227,0.7113,0.4831,0.6748,0.0063,20.57 seg
8,0.6907,290,1.0000,0.9227,0.7113,0.4831,0.6752,0.0064,20.62 seg
9,0.6941,269,1.0000,0.9229,0.7148,0.4740,0.6760,0.0064,21.13 seg
10,0.6953,281,1.0000,0.9265,0.7114,0.4874,0.6770,0.0062,21.38 seg
11,0.7001,270,1.0000,0.9303,0.7188,0.4854,0.6777,0.0060,23.74 seg
12,0.7001,270,1.0000,0.9303,0.7188,0.4854,0.6785,0.0064,20.97 seg
13,0.7001,270,1.0000,0.9303,0.7188,0.4854,0.6800,0.0064,20.77 seg
14,0.7001,270,1.0000,0.9303,0.7188,0.4854,0.6805,0.0060,20.78 seg
15,0.7001,270,1.0000,0.9303,0.7188,0.4854,0.6812,0.0065,20.59 seg
16,0.7001,270,1.0000,0.9303,0.7188,0.4854,0.6819,0.0064,20.59 seg
17,0.7019,249,1.0000,0.9283,0.7129,0.4797,0.6826,0.0062,24.56 seg
18,0.7019,249,1.0000,0.9283,0.7129,0.4797,0.6836,0.0064,21.16 seg
19,0.7019,249,1.0000,0.9283,0.7129,0.4797,0.6842,0.0062,20.70 seg
20,0.7083,250,1.0000,0.9365,0.7152,0.4916,0.6855,0.0059,21.20 seg
21,0.7083,250,1.0000,0.9365,0.7152,0.4916,0.6858,0.0060,21.39 seg
22,0.7083,250,1.0000,0.9365,0.7152,0.4916,0.6863,0.0063,21.00 seg
23,0.7083,250,1.0000,0.9365,0.7152,0.4916,0.6873,0.0065,20.63 seg
24,0.7087,253,1.0000,0.9391,0.7163,0.4887,0.6891,0.0065,24.76 seg
25,0.7087,253,1.0000,0.9391,0.7163,0.4887,0.6912,0.0062,21.50 seg
26,0.7089,251,1.0000,0.9361,0.7171,0.4979,0.6923,0.0062,21.39 seg
27,0.7089,251,1.0000,0.9361,0.7171,0.4979,0.6941,0.0058,21.34 seg
28,0.7098,242,1.0000,0.9360,0.7151,0.4928,0.6961,0.0056,20.95 seg
29,0.7145,245,1.0000,0.9463,0.7137,0.4911,0.6979,0.0054,20.99 seg
30,0.7145,245,1.0000,0.9463,0.7137,0.4911,0.6995,0.0049,20.89 seg
31,0.7145,245,1.0000,0.9463,0.7137,0.4911,0.7013,0.0047,25.26 seg
32,0.7145,245,1.0000,0.9463,0.7137,0.4911,0.7030,0.0041,21.09 seg
33,0.7145,245,1.0000,0.9463,0.7137,0.4911,0.7048,0.0034,20.78 seg
34,0.7145,245,1.0000,0.9463,0.7137,0.4911,0.7062,0.0028,20.73 seg
35,0.7145,245,1.0000,0.9463,0.7137,0.4911,0.7072,0.0024,20.91 seg
36,0.7145,245,1.0000,0.9463,0.7137,0.4911,0.7080,0.0023,20.75 seg
37,0.7145,249,1.0000,0.9468,0.7143,0.4946,0.7086,0.0021,20.58 seg
38,0.7147,250,1.0000,0.9468,0.7131,0.4984,0.7091,0.0020,20.66 seg
39,0.7153,247,1.0000,0.9453,0.7185,0.4997,0.7097,0.0021,20.45 seg
40,0.7153,247,1.0000,0.9453,0.7185,0.4997,0.7103,0.0019,25.52 seg
41,0.7153,249,1.0000,0.9462,0.7175,0.5000,0.7109,0.0020,20.68 seg
42,0.7162,245,1.0000,0.9467,0.7193,0.4974,0.7117,0.0018,20.01 seg
43,0.7165,243,1.0000,0.9428,0.7236,0.5085,0.7124,0.0016,20.93 seg
44,0.7180,240,1.0000,0.9468,0.7204,0.5012,0.7131,0.0015,20.73 seg
45,0.7180,240,1.0000,0.9468,0.7204,0.5012,0.7137,0.0013,20.79 seg
46,0.7178,240,1.0000,0.9465,0.7202,0.5011,0.7141,0.0011,20.65 seg
47,0.7178,240,1.0000,0.9465,0.7202,0.5011,0.7143,0.0011,21.04 seg
48,0.7180,236,1.0000,0.9467,0.7210,0.4962,0.7147,0.0010,20.55 seg
49,0.7185,241,1.0000,0.9493,0.7208,0.4969,0.7151,0.0011,26.19 seg
50,0.7188,241,1.0000,0.9496,0.7205,0.4981,0.7156,0.0011,20.80 seg
