Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6811,291,1.0000,0.9064,0.7141,0.4830,0.6586,0.0112,12.28 seg
2,0.6844,270,1.0000,0.9099,0.7115,0.4645,0.6634,0.0090,11.03 seg
3,0.6863,270,1.0000,0.9127,0.7117,0.4664,0.6660,0.0085,10.77 seg
4,0.6845,292,1.0000,0.9186,0.7018,0.4708,0.6674,0.0083,10.26 seg
5,0.6861,271,1.0000,0.9093,0.7051,0.4838,0.6697,0.0072,10.71 seg
6,0.6876,272,1.0000,0.9133,0.7063,0.4794,0.6708,0.0071,10.42 seg
7,0.6903,260,1.0000,0.9185,0.7010,0.4652,0.6719,0.0073,10.61 seg
8,0.6909,264,1.0000,0.9181,0.7126,0.4683,0.6724,0.0071,10.49 seg
9,0.6902,257,1.0000,0.9104,0.7088,0.4845,0.6733,0.0071,12.73 seg
10,0.6950,261,1.0000,0.9239,0.7200,0.4653,0.6748,0.0069,10.93 seg
11,0.6963,261,1.0000,0.9247,0.7186,0.4719,0.6755,0.0074,10.53 seg
12,0.6962,262,1.0000,0.9242,0.7195,0.4740,0.6769,0.0072,10.40 seg
13,0.6941,261,1.0000,0.9209,0.7149,0.4738,0.6770,0.0071,10.46 seg
14,0.6937,273,1.0000,0.9241,0.7238,0.4701,0.6773,0.0069,10.41 seg
15,0.6952,269,1.0000,0.9249,0.7043,0.4850,0.6782,0.0068,10.55 seg
16,0.6974,262,1.0000,0.9233,0.7079,0.4933,0.6788,0.0065,10.51 seg
17,0.6972,261,1.0000,0.9218,0.7087,0.4951,0.6794,0.0066,10.45 seg
18,0.6971,265,1.0000,0.9243,0.7176,0.4851,0.6805,0.0062,10.93 seg
19,0.6943,257,1.0000,0.9156,0.7202,0.4852,0.6807,0.0062,10.52 seg
20,0.6971,253,1.0000,0.9222,0.7139,0.4784,0.6816,0.0060,13.82 seg
21,0.6954,257,1.0000,0.9201,0.7131,0.4809,0.6816,0.0058,10.35 seg
22,0.6945,267,1.0000,0.9222,0.7252,0.4733,0.6822,0.0058,10.38 seg
23,0.6964,246,1.0000,0.9156,0.7140,0.4884,0.6833,0.0060,10.84 seg
24,0.6979,260,1.0000,0.9205,0.7124,0.5006,0.6841,0.0058,10.58 seg
25,0.6999,254,1.0000,0.9244,0.7176,0.4879,0.6847,0.0059,11.15 seg
26,0.6983,236,1.0000,0.9170,0.7169,0.4798,0.6853,0.0060,10.62 seg
27,0.7031,231,1.0000,0.9211,0.7098,0.4946,0.6860,0.0055,10.96 seg
28,0.7031,246,1.0000,0.9267,0.7203,0.4879,0.6869,0.0055,10.78 seg
29,0.7034,240,1.0000,0.9213,0.7154,0.5047,0.6872,0.0058,10.60 seg
30,0.7028,242,1.0000,0.9210,0.7164,0.5040,0.6878,0.0058,10.80 seg
31,0.7027,251,1.0000,0.9297,0.7183,0.4823,0.6888,0.0058,11.00 seg
32,0.7036,233,1.0000,0.9187,0.7206,0.5025,0.6899,0.0058,10.96 seg
33,0.7026,246,1.0000,0.9253,0.7272,0.4850,0.6907,0.0054,14.09 seg
34,0.7068,236,1.0000,0.9298,0.7061,0.4964,0.6914,0.0058,10.78 seg
35,0.7055,234,1.0000,0.9255,0.7048,0.5020,0.6917,0.0058,10.62 seg
36,0.7079,236,1.0000,0.9316,0.7145,0.4917,0.6928,0.0054,10.81 seg
37,0.7053,229,1.0000,0.9160,0.7118,0.5233,0.6930,0.0054,10.52 seg
38,0.7079,232,1.0000,0.9264,0.7177,0.5033,0.6932,0.0056,10.94 seg
39,0.7078,232,1.0000,0.9272,0.7167,0.5002,0.6938,0.0059,10.77 seg
40,0.7103,231,1.0000,0.9295,0.7172,0.5069,0.6942,0.0057,10.71 seg
41,0.7080,229,1.0000,0.9231,0.7158,0.5127,0.6948,0.0056,10.86 seg
42,0.7107,235,1.0000,0.9343,0.7123,0.5004,0.6957,0.0058,10.98 seg
43,0.7097,232,1.0000,0.9352,0.7114,0.4869,0.6970,0.0053,10.43 seg
44,0.7088,223,1.0000,0.9263,0.7102,0.5022,0.6978,0.0055,10.59 seg
45,0.7117,229,1.0000,0.9318,0.7201,0.5026,0.6986,0.0050,10.92 seg
46,0.7130,229,1.0000,0.9338,0.7190,0.5044,0.6997,0.0049,10.65 seg
47,0.7110,222,1.0000,0.9247,0.7218,0.5129,0.7005,0.0046,10.77 seg
48,0.7115,234,1.0000,0.9306,0.7105,0.5190,0.7010,0.0050,10.74 seg
49,0.7124,209,1.0000,0.9216,0.7260,0.5129,0.7015,0.0047,15.63 seg
50,0.7150,211,1.0000,0.9267,0.7210,0.5174,0.7018,0.0049,11.13 seg
