Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6840,293,1.0000,0.9128,0.7119,0.4707,0.6606,0.0106,7.16 seg
2,0.6883,264,1.0000,0.9087,0.7150,0.4723,0.6704,0.0079,6.61 seg
3,0.6945,269,0.9998,0.9215,0.7116,0.4762,0.6759,0.0079,6.93 seg
4,0.6999,256,0.9998,0.9260,0.7131,0.4770,0.6819,0.0076,6.54 seg
5,0.7013,276,0.9995,0.9359,0.7135,0.4770,0.6881,0.0061,6.52 seg
6,0.7052,259,0.9998,0.9349,0.7168,0.4813,0.6921,0.0056,6.54 seg
7,0.7085,255,0.9998,0.9335,0.7219,0.4994,0.6958,0.0054,6.66 seg
8,0.7112,248,0.9995,0.9392,0.7214,0.4880,0.6992,0.0047,7.95 seg
9,0.7134,255,0.9995,0.9431,0.7229,0.4969,0.7040,0.0044,6.73 seg
10,0.7154,251,0.9993,0.9463,0.7211,0.4940,0.7083,0.0029,6.38 seg
11,0.7171,249,0.9993,0.9493,0.7208,0.4921,0.7105,0.0028,6.37 seg
12,0.7210,250,0.9993,0.9549,0.7223,0.4976,0.7138,0.0023,6.61 seg
13,0.7205,245,0.9993,0.9521,0.7201,0.4991,0.7159,0.0023,6.44 seg
14,0.7216,243,0.9990,0.9554,0.7194,0.4924,0.7179,0.0017,6.39 seg
15,0.7235,245,0.9990,0.9583,0.7202,0.4964,0.7202,0.0013,6.42 seg
16,0.7251,245,0.9990,0.9625,0.7200,0.4918,0.7222,0.0010,8.08 seg
17,0.7253,245,0.9989,0.9627,0.7198,0.4929,0.7229,0.0010,6.58 seg
18,0.7254,245,0.9989,0.9628,0.7200,0.4928,0.7246,0.0005,6.42 seg
19,0.7254,245,0.9989,0.9628,0.7200,0.4928,0.7253,0.0000,6.27 seg
20,0.7254,245,0.9989,0.9628,0.7200,0.4928,0.7254,0.0000,6.35 seg
21,0.7251,245,0.9989,0.9622,0.7202,0.4929,0.7251,0.0000,6.31 seg
22,0.7253,246,0.9987,0.9629,0.7202,0.4930,0.7253,0.0000,6.31 seg
23,0.7244,247,0.9986,0.9618,0.7204,0.4928,0.7244,0.0000,6.45 seg
24,0.7244,247,0.9986,0.9618,0.7204,0.4928,0.7244,0.0000,6.41 seg
25,0.7234,249,0.9983,0.9608,0.7204,0.4927,0.7234,0.0000,6.38 seg
26,0.7236,249,0.9983,0.9612,0.7207,0.4926,0.7236,0.0000,6.44 seg
27,0.7236,249,0.9983,0.9612,0.7207,0.4926,0.7236,0.0000,6.28 seg
28,0.7236,249,0.9983,0.9612,0.7207,0.4926,0.7236,0.0000,6.38 seg
29,0.7236,249,0.9983,0.9612,0.7207,0.4926,0.7236,0.0000,8.49 seg
30,0.7225,252,0.9974,0.9604,0.7207,0.4929,0.7225,0.0000,6.28 seg
31,0.7225,252,0.9974,0.9604,0.7207,0.4929,0.7225,0.0000,6.45 seg
32,0.7225,252,0.9974,0.9604,0.7207,0.4929,0.7225,0.0000,6.28 seg
33,0.7220,253,0.9974,0.9598,0.7205,0.4930,0.7220,0.0000,6.43 seg
