Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6853,297,1.0000,0.9210,0.7070,0.4659,0.6591,0.0115,10.59 seg
2,0.6889,284,1.0000,0.9197,0.7075,0.4764,0.6707,0.0078,11.01 seg
3,0.6951,275,1.0000,0.9236,0.7062,0.4921,0.6770,0.0069,11.02 seg
4,0.6951,275,1.0000,0.9236,0.7062,0.4921,0.6805,0.0066,10.51 seg
5,0.6962,278,1.0000,0.9271,0.7074,0.4900,0.6838,0.0062,10.95 seg
6,0.6991,261,1.0000,0.9292,0.7106,0.4758,0.6880,0.0056,13.12 seg
7,0.7014,273,1.0000,0.9335,0.7067,0.4946,0.6915,0.0049,10.69 seg
8,0.7024,264,1.0000,0.9345,0.7058,0.4860,0.6944,0.0041,10.57 seg
9,0.7040,265,1.0000,0.9397,0.7048,0.4793,0.6959,0.0039,11.12 seg
10,0.7060,266,1.0000,0.9441,0.7054,0.4774,0.6977,0.0036,10.68 seg
11,0.7075,266,0.9998,0.9461,0.7075,0.4790,0.6996,0.0037,10.75 seg
12,0.7075,266,0.9998,0.9461,0.7075,0.4790,0.7033,0.0025,10.68 seg
13,0.7080,266,0.9998,0.9462,0.7073,0.4821,0.7058,0.0008,10.89 seg
14,0.7086,266,0.9998,0.9476,0.7078,0.4801,0.7071,0.0008,10.51 seg
15,0.7091,266,0.9998,0.9476,0.7075,0.4838,0.7081,0.0003,13.13 seg
16,0.7097,269,0.9998,0.9493,0.7053,0.4873,0.7085,0.0003,10.56 seg
17,0.7097,269,0.9998,0.9493,0.7053,0.4873,0.7090,0.0004,10.27 seg
18,0.7097,269,0.9998,0.9493,0.7053,0.4873,0.7096,0.0002,10.14 seg
19,0.7097,269,0.9998,0.9493,0.7053,0.4873,0.7097,0.0000,10.26 seg
20,0.7097,269,0.9998,0.9493,0.7053,0.4873,0.7097,0.0000,10.30 seg
21,0.7097,269,0.9998,0.9493,0.7053,0.4873,0.7097,0.0000,10.43 seg
22,0.7097,269,0.9998,0.9493,0.7053,0.4873,0.7097,0.0000,10.02 seg
23,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.27 seg
24,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.75 seg
25,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.39 seg
26,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.40 seg
27,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,13.79 seg
28,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.57 seg
29,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.50 seg
30,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.50 seg
31,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.37 seg
32,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.28 seg
33,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.42 seg
34,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.67 seg
35,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.25 seg
36,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.48 seg
37,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.19 seg
38,0.7095,269,0.9998,0.9490,0.7051,0.4874,0.7095,0.0000,10.64 seg
39,0.7088,271,0.9995,0.9485,0.7051,0.4875,0.7088,0.0000,10.15 seg
40,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.22 seg
41,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.23 seg
42,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.36 seg
43,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,14.17 seg
44,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.28 seg
45,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.37 seg
46,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.65 seg
47,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.30 seg
48,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.49 seg
49,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.33 seg
50,0.7083,272,0.9995,0.9480,0.7049,0.4877,0.7083,0.0000,10.63 seg
