Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6847,273,1.0000,0.9132,0.7075,0.4617,0.6584,0.0111,11.11 seg
2,0.6864,269,1.0000,0.9140,0.7077,0.4646,0.6636,0.0087,11.22 seg
3,0.6853,262,1.0000,0.9141,0.7052,0.4484,0.6664,0.0081,12.86 seg
4,0.6867,272,1.0000,0.9143,0.7112,0.4670,0.6690,0.0078,11.37 seg
5,0.6856,286,1.0000,0.9199,0.7078,0.4617,0.6700,0.0070,10.82 seg
6,0.6890,270,1.0000,0.9226,0.7154,0.4465,0.6716,0.0065,10.97 seg
7,0.6897,273,1.0000,0.9187,0.7126,0.4714,0.6726,0.0064,10.60 seg
8,0.6898,257,1.0000,0.9141,0.7144,0.4656,0.6735,0.0067,11.06 seg
9,0.6906,266,1.0000,0.9162,0.7067,0.4810,0.6744,0.0069,10.57 seg
10,0.6919,254,1.0000,0.9161,0.7056,0.4739,0.6750,0.0068,11.12 seg
11,0.6906,261,1.0000,0.9177,0.7083,0.4671,0.6765,0.0061,10.78 seg
12,0.6920,249,1.0000,0.9132,0.7151,0.4715,0.6770,0.0067,13.93 seg
13,0.6936,254,1.0000,0.9215,0.7119,0.4612,0.6781,0.0061,11.04 seg
14,0.6942,254,1.0000,0.9198,0.7140,0.4699,0.6791,0.0061,10.96 seg
15,0.6951,261,1.0000,0.9242,0.7144,0.4692,0.6801,0.0056,10.53 seg
16,0.6964,244,1.0000,0.9224,0.7125,0.4621,0.6806,0.0062,10.94 seg
17,0.6972,249,1.0000,0.9272,0.7085,0.4593,0.6813,0.0058,10.81 seg
18,0.6944,251,1.0000,0.9219,0.7093,0.4627,0.6818,0.0055,10.85 seg
19,0.6947,256,1.0000,0.9242,0.7087,0.4636,0.6824,0.0055,10.73 seg
20,0.6963,258,1.0000,0.9265,0.7086,0.4683,0.6830,0.0057,11.08 seg
21,0.6973,242,1.0000,0.9195,0.7119,0.4764,0.6839,0.0056,10.91 seg
22,0.6973,242,1.0000,0.9195,0.7119,0.4764,0.6851,0.0053,10.99 seg
23,0.6985,245,1.0000,0.9123,0.7168,0.5121,0.6858,0.0053,14.36 seg
24,0.7006,247,1.0000,0.9230,0.7056,0.4966,0.6867,0.0049,10.83 seg
25,0.6982,248,1.0000,0.9211,0.7218,0.4781,0.6873,0.0046,10.81 seg
26,0.6986,246,1.0000,0.9156,0.7118,0.5050,0.6874,0.0046,11.30 seg
27,0.6995,240,1.0000,0.9201,0.7027,0.4919,0.6878,0.0050,10.60 seg
28,0.6997,230,1.0000,0.9217,0.7106,0.4682,0.6884,0.0048,10.95 seg
29,0.7007,247,1.0000,0.9262,0.7216,0.4752,0.6894,0.0048,10.81 seg
30,0.7013,232,1.0000,0.9231,0.7111,0.4763,0.6904,0.0049,10.82 seg
31,0.7045,254,0.9997,0.9342,0.7126,0.4869,0.6911,0.0048,11.08 seg
32,0.7044,247,0.9997,0.9286,0.7252,0.4882,0.6916,0.0046,10.90 seg
33,0.7043,236,0.9997,0.9296,0.7188,0.4728,0.6920,0.0048,10.87 seg
34,0.7038,240,0.9997,0.9269,0.7037,0.4951,0.6928,0.0043,10.79 seg
35,0.7052,255,0.9997,0.9347,0.7117,0.4920,0.6934,0.0043,10.52 seg
36,0.7058,236,0.9997,0.9264,0.7100,0.5007,0.6945,0.0044,14.51 seg
37,0.7065,234,0.9997,0.9269,0.7098,0.5008,0.6954,0.0043,11.03 seg
38,0.7085,239,0.9997,0.9327,0.7057,0.5028,0.6967,0.0043,11.16 seg
39,0.7065,234,0.9997,0.9269,0.7098,0.5008,0.6969,0.0041,10.83 seg
40,0.7071,241,0.9997,0.9288,0.7055,0.5105,0.6976,0.0038,10.56 seg
41,0.7073,234,0.9997,0.9260,0.7134,0.5073,0.6981,0.0041,10.86 seg
42,0.7071,240,0.9997,0.9294,0.7087,0.5050,0.6993,0.0035,10.93 seg
43,0.7075,235,0.9995,0.9324,0.7098,0.4891,0.6998,0.0035,10.86 seg
44,0.7090,231,0.9997,0.9304,0.7133,0.4985,0.7004,0.0035,11.08 seg
45,0.7106,230,0.9997,0.9358,0.7089,0.4905,0.7012,0.0033,11.01 seg
46,0.7091,237,0.9997,0.9308,0.7135,0.5056,0.7018,0.0033,10.84 seg
47,0.7092,235,0.9997,0.9324,0.7042,0.5038,0.7024,0.0030,11.14 seg
48,0.7111,232,0.9997,0.9338,0.7096,0.5035,0.7031,0.0031,10.95 seg
49,0.7108,241,0.9997,0.9357,0.7121,0.5056,0.7039,0.0029,10.72 seg
50,0.7120,223,0.9997,0.9314,0.7108,0.5049,0.7046,0.0029,11.05 seg
