Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6841,270,1.0000,0.9073,0.7142,0.4814,0.6574,0.0107,21.68 seg
2,0.6853,281,1.0000,0.9137,0.7146,0.4814,0.6571,0.0111,23.40 seg
3,0.6853,281,1.0000,0.9137,0.7146,0.4814,0.6575,0.0109,21.52 seg
4,0.6853,281,1.0000,0.9137,0.7146,0.4814,0.6569,0.0102,21.21 seg
5,0.6853,281,1.0000,0.9137,0.7146,0.4814,0.6566,0.0109,21.42 seg
6,0.6853,281,1.0000,0.9137,0.7146,0.4814,0.6564,0.0113,21.76 seg
7,0.6853,281,1.0000,0.9137,0.7146,0.4814,0.6569,0.0114,24.67 seg
8,0.6853,281,1.0000,0.9137,0.7146,0.4814,0.6570,0.0110,22.08 seg
9,0.6860,284,1.0000,0.9196,0.7078,0.4737,0.6577,0.0106,22.11 seg
10,0.6860,284,1.0000,0.9196,0.7078,0.4737,0.6577,0.0106,21.76 seg
11,0.6860,284,1.0000,0.9196,0.7078,0.4737,0.6575,0.0110,21.68 seg
12,0.6860,284,1.0000,0.9196,0.7078,0.4737,0.6572,0.0107,21.98 seg
13,0.6860,284,1.0000,0.9196,0.7078,0.4737,0.6576,0.0099,25.24 seg
14,0.6860,284,1.0000,0.9196,0.7078,0.4737,0.6578,0.0102,21.81 seg
15,0.6860,284,1.0000,0.9196,0.7078,0.4737,0.6578,0.0102,21.46 seg
16,0.6860,284,1.0000,0.9196,0.7078,0.4737,0.6578,0.0103,21.59 seg
17,0.6874,248,1.0000,0.9097,0.7130,0.4641,0.6585,0.0102,21.85 seg
18,0.6874,248,1.0000,0.9097,0.7130,0.4641,0.6590,0.0101,22.21 seg
19,0.6874,248,1.0000,0.9097,0.7130,0.4641,0.6591,0.0100,26.27 seg
20,0.6874,248,1.0000,0.9097,0.7130,0.4641,0.6591,0.0102,22.28 seg
21,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6589,0.0101,21.94 seg
22,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6585,0.0098,22.41 seg
23,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6586,0.0104,21.82 seg
24,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6586,0.0102,21.53 seg
25,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6583,0.0102,21.54 seg
26,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6578,0.0095,25.81 seg
27,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6580,0.0097,21.76 seg
28,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6588,0.0093,21.91 seg
29,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6593,0.0092,22.00 seg
30,0.6902,253,1.0000,0.9167,0.7125,0.4645,0.6594,0.0094,21.71 seg
31,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6589,0.0095,21.54 seg
32,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6588,0.0089,21.61 seg
33,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6588,0.0095,21.85 seg
34,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6597,0.0091,26.62 seg
35,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6601,0.0097,21.92 seg
36,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6596,0.0096,21.53 seg
37,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6602,0.0099,21.60 seg
38,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6605,0.0093,21.86 seg
39,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6615,0.0096,21.88 seg
40,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6605,0.0098,21.32 seg
41,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6601,0.0098,21.51 seg
42,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6597,0.0094,21.97 seg
43,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6590,0.0096,22.02 seg
44,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6585,0.0096,28.21 seg
45,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6593,0.0097,21.98 seg
46,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6595,0.0097,21.37 seg
47,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6601,0.0093,21.67 seg
48,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6605,0.0095,22.25 seg
49,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6610,0.0098,21.95 seg
50,0.6912,247,1.0000,0.9165,0.7076,0.4662,0.6601,0.0100,22.32 seg
