Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6827,271,1.0000,0.9095,0.7083,0.4561,0.6587,0.0117,21.23 seg
2,0.6890,277,1.0000,0.9162,0.7114,0.4803,0.6706,0.0072,21.03 seg
3,0.6898,276,1.0000,0.9176,0.7111,0.4791,0.6758,0.0063,20.96 seg
4,0.6917,270,1.0000,0.9185,0.7167,0.4763,0.6790,0.0069,23.32 seg
5,0.6970,261,1.0000,0.9185,0.7131,0.5011,0.6822,0.0063,21.27 seg
6,0.6994,271,1.0000,0.9285,0.7155,0.4933,0.6848,0.0065,21.37 seg
7,0.7018,261,1.0000,0.9279,0.7144,0.4980,0.6884,0.0061,21.48 seg
8,0.7060,258,0.9997,0.9344,0.7123,0.4997,0.6926,0.0055,20.89 seg
9,0.7064,257,0.9997,0.9349,0.7123,0.4995,0.6972,0.0040,23.08 seg
10,0.7071,258,0.9997,0.9368,0.7118,0.4987,0.7019,0.0030,20.63 seg
11,0.7096,252,0.9997,0.9368,0.7203,0.5012,0.7048,0.0021,20.77 seg
12,0.7106,254,0.9997,0.9389,0.7180,0.5046,0.7057,0.0019,20.96 seg
13,0.7117,252,0.9997,0.9390,0.7206,0.5070,0.7066,0.0022,20.72 seg
14,0.7120,251,0.9997,0.9399,0.7185,0.5057,0.7089,0.0021,24.24 seg
15,0.7132,253,0.9997,0.9426,0.7207,0.5050,0.7109,0.0007,21.19 seg
16,0.7132,250,0.9997,0.9426,0.7208,0.5008,0.7118,0.0005,20.49 seg
17,0.7136,249,0.9997,0.9431,0.7194,0.5014,0.7126,0.0004,21.24 seg
18,0.7140,251,0.9997,0.9450,0.7209,0.4988,0.7130,0.0005,20.62 seg
19,0.7142,249,0.9997,0.9446,0.7193,0.4997,0.7133,0.0006,20.35 seg
20,0.7142,249,0.9997,0.9446,0.7193,0.4997,0.7140,0.0001,24.14 seg
21,0.7142,249,0.9997,0.9446,0.7193,0.4997,0.7141,0.0001,20.61 seg
22,0.7144,250,0.9997,0.9451,0.7196,0.5005,0.7142,0.0001,20.46 seg
23,0.7144,250,0.9997,0.9451,0.7196,0.5005,0.7142,0.0000,20.77 seg
24,0.7144,250,0.9997,0.9451,0.7209,0.4999,0.7143,0.0001,21.18 seg
25,0.7144,250,0.9997,0.9451,0.7209,0.4999,0.7144,0.0000,21.09 seg
26,0.7144,250,0.9997,0.9451,0.7209,0.4999,0.7144,0.0000,20.64 seg
27,0.7148,250,0.9997,0.9456,0.7212,0.5000,0.7144,0.0000,20.82 seg
28,0.7148,250,0.9997,0.9456,0.7212,0.5000,0.7148,0.0000,25.35 seg
29,0.7148,250,0.9997,0.9456,0.7212,0.5000,0.7148,0.0000,21.40 seg
30,0.7148,250,0.9997,0.9456,0.7212,0.5000,0.7148,0.0000,21.51 seg
31,0.7148,250,0.9997,0.9456,0.7212,0.5000,0.7148,0.0000,20.32 seg
32,0.7148,250,0.9997,0.9456,0.7212,0.5000,0.7148,0.0000,20.81 seg
33,0.7148,250,0.9997,0.9456,0.7212,0.5000,0.7148,0.0000,20.92 seg
34,0.7148,250,0.9997,0.9456,0.7212,0.5000,0.7148,0.0000,20.63 seg
35,0.7149,250,0.9997,0.9459,0.7214,0.4999,0.7148,0.0000,20.33 seg
36,0.7149,250,0.9997,0.9459,0.7214,0.4999,0.7149,0.0000,25.19 seg
37,0.7149,250,0.9997,0.9459,0.7214,0.4999,0.7149,0.0000,20.30 seg
38,0.7149,250,0.9997,0.9459,0.7214,0.4999,0.7149,0.0000,20.76 seg
39,0.7149,250,0.9997,0.9459,0.7214,0.4999,0.7149,0.0000,20.48 seg
40,0.7149,250,0.9997,0.9459,0.7214,0.4999,0.7149,0.0000,20.59 seg
41,0.7149,250,0.9997,0.9459,0.7214,0.4999,0.7149,0.0000,20.95 seg
42,0.7149,250,0.9997,0.9459,0.7214,0.4999,0.7149,0.0000,20.03 seg
43,0.7146,252,0.9996,0.9460,0.7216,0.5001,0.7144,0.0000,20.47 seg
44,0.7146,252,0.9996,0.9460,0.7216,0.5001,0.7146,0.0000,20.73 seg
45,0.7141,252,0.9994,0.9451,0.7216,0.5000,0.7141,0.0000,25.95 seg
46,0.7141,252,0.9994,0.9451,0.7216,0.5000,0.7141,0.0000,20.41 seg
47,0.7141,252,0.9994,0.9451,0.7216,0.5000,0.7141,0.0000,21.16 seg
48,0.7141,252,0.9994,0.9451,0.7216,0.5000,0.7141,0.0000,20.98 seg
49,0.7141,252,0.9994,0.9451,0.7216,0.5000,0.7141,0.0000,20.82 seg
50,0.7141,252,0.9994,0.9451,0.7216,0.5000,0.7141,0.0000,21.10 seg
