Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6846,244,1.0000,0.8944,0.7164,0.4892,0.6573,0.0116,12.56 seg
2,0.6808,285,1.0000,0.9105,0.7043,0.4720,0.6570,0.0113,10.89 seg
3,0.6818,266,1.0000,0.9015,0.7081,0.4817,0.6558,0.0118,11.02 seg
4,0.6831,267,1.0000,0.9049,0.7039,0.4820,0.6568,0.0115,11.08 seg
5,0.6841,287,1.0000,0.9134,0.7103,0.4819,0.6572,0.0110,11.36 seg
6,0.6831,285,1.0000,0.9107,0.7068,0.4845,0.6578,0.0109,11.09 seg
7,0.6837,271,1.0000,0.9102,0.7152,0.4649,0.6579,0.0104,11.49 seg
8,0.6859,260,1.0000,0.9090,0.7088,0.4726,0.6588,0.0105,11.32 seg
9,0.6889,273,1.0000,0.9166,0.7086,0.4831,0.6587,0.0111,11.29 seg
10,0.6844,282,1.0000,0.9121,0.7091,0.4821,0.6584,0.0104,13.91 seg
11,0.6837,285,1.0000,0.9111,0.7016,0.4905,0.6588,0.0107,11.38 seg
12,0.6816,288,1.0000,0.9074,0.7095,0.4890,0.6591,0.0106,11.11 seg
13,0.6870,269,1.0000,0.9154,0.7099,0.4683,0.6592,0.0112,11.75 seg
14,0.6829,269,1.0000,0.9079,0.6987,0.4759,0.6591,0.0104,11.09 seg
15,0.6823,269,1.0000,0.9083,0.7046,0.4664,0.6587,0.0105,11.52 seg
16,0.6865,274,1.0000,0.9135,0.7043,0.4829,0.6580,0.0106,11.49 seg
17,0.6829,274,1.0000,0.9129,0.7051,0.4603,0.6582,0.0112,11.07 seg
18,0.6844,284,1.0000,0.9183,0.7004,0.4686,0.6580,0.0105,11.23 seg
19,0.6819,274,1.0000,0.8995,0.7112,0.4992,0.6575,0.0111,11.19 seg
20,0.6815,262,1.0000,0.9080,0.7022,0.4542,0.6577,0.0102,10.93 seg
21,0.6822,308,1.0000,0.9205,0.7159,0.4697,0.6581,0.0111,11.51 seg
22,0.6842,259,1.0000,0.8988,0.7115,0.4953,0.6585,0.0114,15.00 seg
23,0.6789,288,1.0000,0.9077,0.6972,0.4786,0.6576,0.0107,11.42 seg
24,0.6824,277,1.0000,0.9046,0.7065,0.4910,0.6579,0.0108,11.26 seg
25,0.6816,274,1.0000,0.9065,0.7082,0.4735,0.6585,0.0101,11.29 seg
26,0.6826,273,1.0000,0.9158,0.7047,0.4466,0.6582,0.0106,11.33 seg
27,0.6889,269,1.0000,0.9121,0.7059,0.4963,0.6576,0.0108,11.16 seg
28,0.6856,261,1.0000,0.9063,0.7130,0.4789,0.6583,0.0114,11.20 seg
29,0.6843,288,1.0000,0.9137,0.7064,0.4863,0.6580,0.0109,11.20 seg
30,0.6803,273,1.0000,0.9065,0.7093,0.4625,0.6573,0.0110,11.25 seg
31,0.6822,261,1.0000,0.9082,0.7044,0.4550,0.6572,0.0109,11.52 seg
32,0.6825,284,1.0000,0.9164,0.7099,0.4567,0.6576,0.0116,11.06 seg
33,0.6856,291,1.0000,0.9219,0.7067,0.4691,0.6582,0.0111,10.95 seg
34,0.6825,286,1.0000,0.9103,0.7102,0.4810,0.6586,0.0101,11.32 seg
35,0.6828,265,1.0000,0.9166,0.6957,0.4393,0.6582,0.0106,11.25 seg
36,0.6851,258,1.0000,0.9101,0.7156,0.4557,0.6581,0.0105,14.95 seg
37,0.6847,271,1.0000,0.9131,0.7011,0.4704,0.6576,0.0106,11.04 seg
38,0.6847,291,1.0000,0.9155,0.7054,0.4870,0.6576,0.0110,10.99 seg
39,0.6793,278,1.0000,0.9057,0.7061,0.4681,0.6569,0.0108,11.48 seg
40,0.6805,277,1.0000,0.9066,0.7098,0.4690,0.6574,0.0102,11.13 seg
41,0.6790,296,1.0000,0.9119,0.7083,0.4678,0.6576,0.0106,11.09 seg
42,0.6808,270,1.0000,0.9120,0.6979,0.4492,0.6564,0.0108,11.54 seg
43,0.6904,275,1.0000,0.9203,0.7146,0.4787,0.6587,0.0116,11.53 seg
44,0.6838,271,1.0000,0.9107,0.7072,0.4689,0.6570,0.0116,11.47 seg
45,0.6810,271,1.0000,0.9057,0.7078,0.4679,0.6562,0.0112,11.39 seg
46,0.6810,284,1.0000,0.9101,0.7077,0.4709,0.6576,0.0117,11.36 seg
47,0.6831,284,1.0000,0.9114,0.7096,0.4787,0.6566,0.0118,11.39 seg
48,0.6846,277,1.0000,0.9116,0.7112,0.4764,0.6573,0.0119,11.43 seg
49,0.6829,271,1.0000,0.9122,0.7036,0.4596,0.6570,0.0114,11.47 seg
50,0.6800,292,1.0000,0.9082,0.7065,0.4830,0.6576,0.0108,11.14 seg
