Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6840,272,1.0000,0.9094,0.7187,0.4587,0.6599,0.0113,21.53 seg
2,0.6852,282,1.0000,0.9129,0.7025,0.4780,0.6596,0.0119,24.46 seg
3,0.6852,282,1.0000,0.9129,0.7025,0.4780,0.6603,0.0109,22.01 seg
4,0.6861,275,1.0000,0.9165,0.7122,0.4548,0.6611,0.0107,22.64 seg
5,0.6871,276,1.0000,0.9116,0.7066,0.4847,0.6615,0.0103,22.43 seg
6,0.6871,276,1.0000,0.9116,0.7066,0.4847,0.6601,0.0108,22.46 seg
7,0.6871,276,1.0000,0.9116,0.7066,0.4847,0.6603,0.0111,25.62 seg
8,0.6871,276,1.0000,0.9116,0.7066,0.4847,0.6605,0.0108,22.36 seg
9,0.6871,276,1.0000,0.9116,0.7066,0.4847,0.6602,0.0101,22.88 seg
10,0.6871,276,1.0000,0.9116,0.7066,0.4847,0.6602,0.0111,22.43 seg
11,0.6871,276,1.0000,0.9116,0.7066,0.4847,0.6606,0.0101,22.26 seg
12,0.6898,266,1.0000,0.9190,0.7047,0.4627,0.6612,0.0109,22.28 seg
13,0.6898,266,1.0000,0.9190,0.7047,0.4627,0.6598,0.0108,25.67 seg
14,0.6898,266,1.0000,0.9190,0.7047,0.4627,0.6605,0.0106,22.35 seg
15,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6606,0.0113,22.81 seg
16,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6599,0.0112,22.43 seg
17,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6613,0.0109,22.41 seg
18,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6616,0.0109,22.69 seg
19,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6614,0.0101,26.18 seg
20,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6607,0.0108,22.81 seg
21,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6602,0.0108,22.76 seg
22,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6603,0.0114,23.16 seg
23,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6602,0.0113,23.08 seg
24,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6605,0.0109,23.10 seg
25,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6610,0.0113,22.80 seg
26,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6607,0.0109,22.62 seg
27,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6608,0.0105,26.98 seg
28,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6614,0.0109,22.66 seg
29,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6613,0.0106,23.17 seg
30,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6615,0.0102,22.87 seg
31,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6613,0.0099,23.06 seg
32,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6612,0.0107,22.43 seg
33,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6616,0.0109,22.82 seg
34,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6614,0.0106,22.26 seg
35,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6625,0.0105,27.55 seg
36,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6620,0.0100,22.71 seg
37,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6622,0.0106,22.37 seg
38,0.6899,283,1.0000,0.9228,0.7094,0.4699,0.6618,0.0098,22.82 seg
39,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6619,0.0108,22.40 seg
40,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6620,0.0102,22.87 seg
41,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6627,0.0098,23.02 seg
42,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6633,0.0098,22.65 seg
43,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6632,0.0099,21.94 seg
44,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6628,0.0100,27.80 seg
45,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6624,0.0105,22.42 seg
46,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6626,0.0100,22.78 seg
47,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6621,0.0105,22.81 seg
48,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6623,0.0105,22.75 seg
49,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6630,0.0098,23.31 seg
50,0.6913,277,1.0000,0.9256,0.7153,0.4566,0.6624,0.0098,22.36 seg
