Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6826,269,1.0000,0.9046,0.7112,0.4607,0.6601,0.0106,21.30 seg
2,0.6840,269,1.0000,0.9057,0.7110,0.4656,0.6658,0.0079,23.55 seg
3,0.6840,269,1.0000,0.9057,0.7110,0.4656,0.6704,0.0060,21.37 seg
4,0.6861,290,1.0000,0.9184,0.7089,0.4633,0.6731,0.0053,21.16 seg
5,0.6866,277,1.0000,0.9104,0.7080,0.4790,0.6752,0.0047,21.34 seg
6,0.6915,257,1.0000,0.9131,0.7094,0.4734,0.6772,0.0043,20.78 seg
7,0.6915,257,1.0000,0.9131,0.7094,0.4734,0.6787,0.0041,23.47 seg
8,0.6915,257,1.0000,0.9131,0.7094,0.4734,0.6800,0.0038,21.02 seg
9,0.6925,255,1.0000,0.9173,0.7141,0.4589,0.6812,0.0036,21.77 seg
10,0.6993,277,1.0000,0.9305,0.7165,0.4844,0.6825,0.0035,21.47 seg
11,0.6993,277,1.0000,0.9305,0.7165,0.4844,0.6836,0.0034,21.17 seg
12,0.6993,277,1.0000,0.9305,0.7165,0.4844,0.6847,0.0034,23.67 seg
13,0.6993,277,1.0000,0.9305,0.7165,0.4844,0.6859,0.0034,21.19 seg
14,0.6993,277,1.0000,0.9305,0.7165,0.4844,0.6870,0.0033,21.20 seg
15,0.6993,277,1.0000,0.9305,0.7165,0.4844,0.6880,0.0032,21.24 seg
16,0.6999,278,0.9999,0.9315,0.7157,0.4864,0.6891,0.0031,21.30 seg
17,0.7033,247,0.9999,0.9311,0.7080,0.4732,0.6901,0.0033,24.29 seg
18,0.7038,252,0.9992,0.9305,0.7175,0.4799,0.6911,0.0034,21.63 seg
19,0.7038,252,0.9992,0.9305,0.7175,0.4799,0.6922,0.0033,21.70 seg
20,0.7038,252,0.9992,0.9305,0.7175,0.4799,0.6934,0.0032,21.81 seg
21,0.7038,252,0.9992,0.9305,0.7175,0.4799,0.6945,0.0030,21.55 seg
22,0.7039,252,0.9999,0.9305,0.7175,0.4800,0.6957,0.0027,22.36 seg
23,0.7039,252,0.9999,0.9305,0.7175,0.4800,0.6966,0.0026,24.23 seg
24,0.7042,253,0.9999,0.9282,0.7162,0.4928,0.6974,0.0026,21.51 seg
25,0.7051,252,0.9992,0.9318,0.7171,0.4842,0.6984,0.0025,21.29 seg
26,0.7055,249,0.9992,0.9349,0.7096,0.4766,0.6996,0.0021,21.58 seg
27,0.7056,250,0.9999,0.9345,0.7092,0.4795,0.7006,0.0019,21.07 seg
28,0.7056,250,0.9999,0.9345,0.7092,0.4795,0.7015,0.0017,20.83 seg
29,0.7058,251,0.9992,0.9334,0.7174,0.4813,0.7023,0.0016,24.34 seg
30,0.7070,244,0.9992,0.9344,0.7071,0.4829,0.7030,0.0013,21.07 seg
31,0.7071,248,0.9992,0.9372,0.7090,0.4776,0.7036,0.0011,21.17 seg
32,0.7071,248,0.9992,0.9372,0.7090,0.4776,0.7041,0.0010,21.02 seg
33,0.7071,248,0.9992,0.9372,0.7090,0.4776,0.7045,0.0011,21.00 seg
34,0.7084,243,0.9992,0.9364,0.7066,0.4840,0.7050,0.0010,21.35 seg
35,0.7084,243,0.9992,0.9364,0.7066,0.4840,0.7055,0.0009,23.78 seg
36,0.7084,243,0.9992,0.9364,0.7066,0.4840,0.7059,0.0009,20.88 seg
37,0.7084,243,0.9992,0.9364,0.7066,0.4840,0.7062,0.0008,20.76 seg
38,0.7086,251,0.9992,0.9368,0.7220,0.4845,0.7066,0.0008,21.36 seg
39,0.7088,251,0.9992,0.9371,0.7223,0.4847,0.7070,0.0007,21.23 seg
40,0.7088,251,0.9992,0.9371,0.7223,0.4847,0.7073,0.0006,20.93 seg
41,0.7090,245,0.9992,0.9391,0.7073,0.4806,0.7077,0.0006,24.44 seg
42,0.7090,246,0.9992,0.9386,0.7076,0.4834,0.7080,0.0006,21.00 seg
43,0.7092,242,0.9992,0.9376,0.7065,0.4840,0.7082,0.0004,21.36 seg
44,0.7092,242,0.9992,0.9376,0.7065,0.4840,0.7084,0.0003,21.70 seg
45,0.7096,245,0.9992,0.9400,0.7074,0.4807,0.7085,0.0003,21.67 seg
46,0.7096,245,0.9992,0.9400,0.7074,0.4807,0.7086,0.0003,21.30 seg
47,0.7099,244,0.9992,0.9403,0.7074,0.4807,0.7088,0.0003,21.39 seg
48,0.7099,245,0.9992,0.9398,0.7077,0.4835,0.7090,0.0003,25.67 seg
49,0.7101,243,0.9992,0.9395,0.7081,0.4832,0.7091,0.0003,21.05 seg
50,0.7101,243,0.9992,0.9395,0.7081,0.4832,0.7093,0.0003,21.58 seg
