Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6814,258,1.0000,0.8989,0.7123,0.4695,0.6586,0.0108,21.26 seg
2,0.6834,273,1.0000,0.9092,0.7048,0.4714,0.6658,0.0074,21.83 seg
3,0.6890,274,1.0000,0.9152,0.7231,0.4757,0.6696,0.0059,23.76 seg
4,0.6890,274,1.0000,0.9152,0.7231,0.4757,0.6721,0.0053,22.05 seg
5,0.6898,254,1.0000,0.9094,0.7057,0.4860,0.6742,0.0049,21.98 seg
6,0.6914,248,1.0000,0.9143,0.7058,0.4698,0.6759,0.0047,21.99 seg
7,0.6930,272,1.0000,0.9192,0.7205,0.4869,0.6776,0.0046,22.29 seg
8,0.6930,272,1.0000,0.9192,0.7205,0.4869,0.6787,0.0045,24.95 seg
9,0.6930,272,1.0000,0.9192,0.7205,0.4869,0.6799,0.0043,22.47 seg
10,0.6930,272,1.0000,0.9192,0.7205,0.4869,0.6808,0.0042,22.16 seg
11,0.6952,282,1.0000,0.9248,0.7159,0.4977,0.6817,0.0040,22.59 seg
12,0.6952,282,1.0000,0.9248,0.7159,0.4977,0.6825,0.0039,21.96 seg
13,0.6962,256,1.0000,0.9199,0.7112,0.4890,0.6836,0.0037,24.80 seg
14,0.6964,263,1.0000,0.9240,0.6983,0.4938,0.6844,0.0036,22.38 seg
15,0.6964,263,1.0000,0.9240,0.6983,0.4938,0.6851,0.0034,22.03 seg
16,0.6973,241,1.0000,0.9176,0.7105,0.4843,0.6858,0.0035,22.20 seg
17,0.6973,241,1.0000,0.9176,0.7105,0.4843,0.6865,0.0035,22.20 seg
18,0.6973,241,1.0000,0.9176,0.7105,0.4843,0.6870,0.0034,24.65 seg
19,0.6973,241,1.0000,0.9176,0.7105,0.4843,0.6874,0.0034,22.37 seg
20,0.6991,261,1.0000,0.9252,0.7128,0.4951,0.6879,0.0034,22.64 seg
21,0.6991,261,1.0000,0.9252,0.7128,0.4951,0.6886,0.0034,22.06 seg
22,0.7004,233,1.0000,0.9178,0.7190,0.4869,0.6892,0.0034,22.71 seg
23,0.7004,233,1.0000,0.9178,0.7190,0.4869,0.6897,0.0034,25.14 seg
24,0.7004,233,1.0000,0.9178,0.7190,0.4869,0.6904,0.0035,22.78 seg
25,0.7034,244,1.0000,0.9207,0.7199,0.5118,0.6911,0.0035,22.71 seg
26,0.7034,244,1.0000,0.9207,0.7199,0.5118,0.6917,0.0034,22.81 seg
27,0.7036,234,1.0000,0.9149,0.7236,0.5177,0.6923,0.0034,22.66 seg
28,0.7056,243,1.0000,0.9251,0.7187,0.5098,0.6930,0.0035,22.85 seg
29,0.7056,243,1.0000,0.9251,0.7187,0.5098,0.6934,0.0034,25.37 seg
30,0.7056,243,1.0000,0.9251,0.7187,0.5098,0.6940,0.0034,23.27 seg
31,0.7056,243,1.0000,0.9251,0.7187,0.5098,0.6945,0.0034,23.12 seg
32,0.7056,243,1.0000,0.9251,0.7187,0.5098,0.6950,0.0034,22.94 seg
33,0.7078,233,1.0000,0.9270,0.7136,0.5066,0.6956,0.0034,21.92 seg
34,0.7078,233,1.0000,0.9270,0.7136,0.5066,0.6962,0.0034,22.25 seg
35,0.7078,233,1.0000,0.9270,0.7136,0.5066,0.6968,0.0034,25.83 seg
36,0.7087,234,1.0000,0.9226,0.7204,0.5252,0.6975,0.0034,23.17 seg
37,0.7087,234,1.0000,0.9226,0.7204,0.5252,0.6980,0.0033,22.69 seg
38,0.7097,234,1.0000,0.9236,0.7170,0.5305,0.6986,0.0032,22.38 seg
39,0.7097,234,1.0000,0.9236,0.7170,0.5305,0.6991,0.0031,22.56 seg
40,0.7097,234,1.0000,0.9236,0.7170,0.5305,0.6995,0.0032,22.27 seg
41,0.7097,234,1.0000,0.9236,0.7170,0.5305,0.7002,0.0031,25.21 seg
42,0.7109,215,1.0000,0.9253,0.7185,0.5046,0.7007,0.0031,22.79 seg
43,0.7109,233,1.0000,0.9265,0.7190,0.5253,0.7012,0.0031,22.21 seg
44,0.7109,233,1.0000,0.9265,0.7190,0.5253,0.7017,0.0031,22.06 seg
45,0.7109,233,1.0000,0.9265,0.7190,0.5253,0.7022,0.0031,22.50 seg
46,0.7121,217,1.0000,0.9231,0.7153,0.5255,0.7028,0.0031,22.30 seg
47,0.7127,201,1.0000,0.9182,0.7313,0.5142,0.7034,0.0032,25.64 seg
48,0.7127,201,1.0000,0.9182,0.7313,0.5142,0.7039,0.0032,22.36 seg
49,0.7127,201,1.0000,0.9182,0.7313,0.5142,0.7043,0.0031,22.57 seg
50,0.7132,227,1.0000,0.9263,0.7177,0.5341,0.7049,0.0031,23.06 seg
