Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6825,291,1.0000,0.9075,0.7147,0.4750,0.6609,0.0110,21.61 seg
2,0.6875,264,1.0000,0.9146,0.7074,0.4503,0.6644,0.0101,22.05 seg
3,0.6899,276,1.0000,0.9180,0.7085,0.4687,0.6664,0.0091,24.16 seg
4,0.6899,276,1.0000,0.9180,0.7085,0.4687,0.6670,0.0090,21.66 seg
5,0.6900,264,1.0000,0.9122,0.7111,0.4730,0.6677,0.0088,22.25 seg
6,0.6900,264,1.0000,0.9122,0.7111,0.4730,0.6678,0.0090,22.23 seg
7,0.6964,255,1.0000,0.9149,0.7163,0.4902,0.6684,0.0095,22.21 seg
8,0.6964,255,1.0000,0.9149,0.7163,0.4902,0.6699,0.0087,26.18 seg
9,0.6964,255,1.0000,0.9149,0.7163,0.4902,0.6702,0.0094,22.35 seg
10,0.6964,255,1.0000,0.9149,0.7163,0.4902,0.6703,0.0096,22.74 seg
11,0.6973,258,1.0000,0.9193,0.7111,0.4872,0.6715,0.0101,22.70 seg
12,0.6973,258,1.0000,0.9193,0.7111,0.4872,0.6722,0.0089,22.82 seg
13,0.6973,258,1.0000,0.9193,0.7111,0.4872,0.6738,0.0088,22.68 seg
14,0.6973,258,1.0000,0.9193,0.7111,0.4872,0.6744,0.0085,25.34 seg
15,0.6973,258,1.0000,0.9193,0.7111,0.4872,0.6746,0.0089,22.09 seg
16,0.6973,258,1.0000,0.9193,0.7111,0.4872,0.6752,0.0091,22.10 seg
17,0.6973,258,1.0000,0.9193,0.7111,0.4872,0.6755,0.0089,22.65 seg
18,0.6975,255,1.0000,0.9123,0.7158,0.5070,0.6761,0.0089,22.40 seg
19,0.6985,246,1.0000,0.9171,0.7085,0.4890,0.6772,0.0087,22.69 seg
20,0.6985,246,1.0000,0.9171,0.7085,0.4890,0.6779,0.0089,27.28 seg
21,0.7010,257,1.0000,0.9196,0.7243,0.5011,0.6780,0.0083,23.32 seg
22,0.7010,257,1.0000,0.9196,0.7243,0.5011,0.6789,0.0084,22.94 seg
23,0.7019,238,1.0000,0.9184,0.7052,0.4985,0.6789,0.0091,23.03 seg
24,0.7019,238,1.0000,0.9184,0.7052,0.4985,0.6802,0.0084,22.98 seg
25,0.7019,238,1.0000,0.9184,0.7052,0.4985,0.6802,0.0089,23.20 seg
26,0.7019,238,1.0000,0.9184,0.7052,0.4985,0.6805,0.0086,22.86 seg
27,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6803,0.0093,27.04 seg
28,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6814,0.0083,23.17 seg
29,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6817,0.0088,22.70 seg
30,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6825,0.0090,22.85 seg
31,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6835,0.0085,22.73 seg
32,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6843,0.0085,22.54 seg
33,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6854,0.0087,22.03 seg
34,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6847,0.0087,22.68 seg
35,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6857,0.0087,22.47 seg
36,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6863,0.0086,27.99 seg
37,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6868,0.0086,22.54 seg
38,0.7089,238,1.0000,0.9246,0.7137,0.5162,0.6879,0.0082,22.54 seg
39,0.7103,222,1.0000,0.9271,0.7144,0.4942,0.6885,0.0087,23.03 seg
40,0.7110,215,1.0000,0.9145,0.7220,0.5306,0.6893,0.0088,23.16 seg
41,0.7110,215,1.0000,0.9145,0.7220,0.5306,0.6896,0.0090,22.31 seg
42,0.7110,215,1.0000,0.9145,0.7220,0.5306,0.6905,0.0081,22.28 seg
43,0.7110,215,1.0000,0.9145,0.7220,0.5306,0.6908,0.0081,22.65 seg
44,0.7110,206,1.0000,0.9166,0.7210,0.5116,0.6911,0.0081,22.57 seg
45,0.7110,206,1.0000,0.9166,0.7210,0.5116,0.6916,0.0083,28.84 seg
46,0.7110,206,1.0000,0.9166,0.7210,0.5116,0.6926,0.0081,22.78 seg
47,0.7132,217,1.0000,0.9197,0.7147,0.5339,0.6928,0.0080,22.86 seg
48,0.7132,217,1.0000,0.9197,0.7147,0.5339,0.6934,0.0077,23.01 seg
49,0.7143,200,0.9997,0.9190,0.7085,0.5249,0.6939,0.0079,22.42 seg
50,0.7143,200,0.9997,0.9190,0.7085,0.5249,0.6945,0.0080,22.69 seg
