Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6811,280,1.0000,0.9096,0.7114,0.4558,0.6591,0.0106,11.82 seg
2,0.6877,263,1.0000,0.9085,0.7043,0.4847,0.6623,0.0102,11.41 seg
3,0.6903,258,1.0000,0.9160,0.7066,0.4659,0.6647,0.0094,11.26 seg
4,0.6860,268,1.0000,0.9100,0.6959,0.4809,0.6647,0.0094,10.98 seg
5,0.6860,255,1.0000,0.9056,0.7027,0.4740,0.6656,0.0087,11.14 seg
6,0.6854,258,1.0000,0.9041,0.6936,0.4856,0.6663,0.0083,11.18 seg
7,0.6879,267,1.0000,0.9138,0.7062,0.4713,0.6673,0.0082,11.49 seg
8,0.6902,248,1.0000,0.9056,0.7163,0.4833,0.6669,0.0088,11.39 seg
9,0.6894,260,1.0000,0.9077,0.7072,0.4930,0.6675,0.0092,11.02 seg
10,0.6920,239,1.0000,0.9109,0.7011,0.4730,0.6685,0.0086,13.68 seg
11,0.6898,249,1.0000,0.9065,0.7017,0.4884,0.6688,0.0093,11.47 seg
12,0.6899,257,1.0000,0.9088,0.7192,0.4801,0.6695,0.0094,11.56 seg
13,0.6914,247,1.0000,0.9049,0.7076,0.4981,0.6708,0.0089,11.17 seg
14,0.6922,250,1.0000,0.9093,0.7093,0.4901,0.6713,0.0091,11.57 seg
15,0.6947,245,1.0000,0.9150,0.7074,0.4808,0.6718,0.0089,11.62 seg
16,0.6927,246,1.0000,0.9105,0.7079,0.4849,0.6721,0.0089,11.41 seg
17,0.6936,229,1.0000,0.9044,0.7145,0.4848,0.6729,0.0085,11.14 seg
18,0.6935,252,1.0000,0.9149,0.7044,0.4846,0.6733,0.0088,11.58 seg
19,0.6937,244,1.0000,0.9058,0.7148,0.5008,0.6730,0.0090,11.25 seg
20,0.7008,239,1.0000,0.9194,0.7201,0.4880,0.6742,0.0085,11.64 seg
21,0.6968,222,1.0000,0.9127,0.7114,0.4682,0.6754,0.0088,15.01 seg
22,0.6983,261,1.0000,0.9231,0.7139,0.4927,0.6756,0.0084,11.32 seg
23,0.6978,259,1.0000,0.9230,0.7097,0.4897,0.6767,0.0086,11.47 seg
24,0.6985,249,1.0000,0.9190,0.7180,0.4897,0.6778,0.0086,11.57 seg
25,0.6988,237,1.0000,0.9137,0.7058,0.5024,0.6782,0.0090,11.50 seg
26,0.7003,224,1.0000,0.9125,0.7155,0.4923,0.6785,0.0082,10.93 seg
27,0.7028,233,1.0000,0.9158,0.7077,0.5150,0.6795,0.0091,11.63 seg
28,0.7004,227,1.0000,0.9140,0.7125,0.4935,0.6796,0.0088,11.44 seg
29,0.7039,233,1.0000,0.9181,0.7109,0.5114,0.6800,0.0088,11.49 seg
30,0.6990,241,1.0000,0.9134,0.7132,0.5055,0.6806,0.0089,11.54 seg
31,0.7018,239,1.0000,0.9178,0.7089,0.5080,0.6815,0.0085,11.54 seg
32,0.7023,219,1.0000,0.9144,0.7135,0.4929,0.6815,0.0086,11.36 seg
33,0.7014,252,1.0000,0.9250,0.7128,0.4946,0.6820,0.0089,11.20 seg
34,0.7047,225,1.0000,0.9153,0.7079,0.5176,0.6835,0.0081,11.46 seg
35,0.7069,225,1.0000,0.9167,0.7021,0.5310,0.6838,0.0088,15.12 seg
36,0.7040,224,1.0000,0.9090,0.7173,0.5284,0.6842,0.0085,11.43 seg
37,0.7054,227,1.0000,0.9123,0.7136,0.5324,0.6854,0.0088,11.46 seg
38,0.7040,222,1.0000,0.9121,0.7195,0.5131,0.6855,0.0087,11.85 seg
39,0.7071,216,1.0000,0.9156,0.7074,0.5207,0.6863,0.0087,11.75 seg
40,0.7049,215,1.0000,0.9106,0.7101,0.5208,0.6866,0.0082,11.68 seg
41,0.7095,210,1.0000,0.9190,0.7156,0.5101,0.6870,0.0087,11.93 seg
42,0.7087,227,1.0000,0.9226,0.7182,0.5135,0.6877,0.0081,11.41 seg
43,0.7073,207,1.0000,0.9129,0.7130,0.5152,0.6884,0.0081,11.58 seg
44,0.7078,224,0.9997,0.9224,0.7063,0.5124,0.6886,0.0085,11.35 seg
45,0.7093,207,1.0000,0.9156,0.7055,0.5235,0.6895,0.0085,11.71 seg
46,0.7115,192,1.0000,0.9140,0.7158,0.5163,0.6900,0.0087,11.36 seg
47,0.7114,216,1.0000,0.9169,0.7161,0.5384,0.6906,0.0079,11.71 seg
48,0.7110,200,1.0000,0.9105,0.7083,0.5425,0.6910,0.0083,11.82 seg
49,0.7146,210,1.0000,0.9248,0.7206,0.5197,0.6919,0.0081,11.77 seg
50,0.7142,202,1.0000,0.9185,0.7249,0.5258,0.6914,0.0085,11.55 seg
