Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6927,273,1.0000,0.9256,0.7111,0.4648,0.6592,0.0111,21.01 seg
2,0.6927,273,1.0000,0.9256,0.7111,0.4648,0.6708,0.0075,23.33 seg
3,0.6927,273,1.0000,0.9250,0.7143,0.4655,0.6764,0.0063,21.36 seg
4,0.6951,274,1.0000,0.9309,0.7097,0.4641,0.6808,0.0070,21.30 seg
5,0.6987,268,1.0000,0.9343,0.7059,0.4695,0.6864,0.0066,21.40 seg
6,0.6997,265,1.0000,0.9361,0.7088,0.4634,0.6916,0.0036,21.67 seg
7,0.7008,265,1.0000,0.9381,0.7088,0.4634,0.6934,0.0038,23.63 seg
8,0.7024,264,1.0000,0.9414,0.7061,0.4622,0.6978,0.0027,20.75 seg
9,0.7047,261,1.0000,0.9431,0.7070,0.4666,0.7010,0.0014,20.61 seg
10,0.7050,261,1.0000,0.9429,0.7079,0.4688,0.7026,0.0006,20.61 seg
11,0.7059,260,1.0000,0.9450,0.7063,0.4665,0.7036,0.0010,20.39 seg
12,0.7059,260,1.0000,0.9450,0.7063,0.4665,0.7048,0.0002,23.61 seg
13,0.7061,260,1.0000,0.9448,0.7072,0.4687,0.7052,0.0003,20.06 seg
14,0.7066,260,0.9996,0.9457,0.7072,0.4686,0.7058,0.0003,19.91 seg
15,0.7068,260,0.9996,0.9465,0.7072,0.4673,0.7062,0.0002,20.90 seg
16,0.7068,260,0.9996,0.9465,0.7072,0.4673,0.7065,0.0002,20.68 seg
17,0.7068,260,0.9996,0.9465,0.7072,0.4673,0.7067,0.0001,20.36 seg
18,0.7061,262,0.9992,0.9461,0.7072,0.4671,0.7061,0.0000,23.78 seg
19,0.7061,262,0.9992,0.9461,0.7072,0.4671,0.7061,0.0000,20.47 seg
20,0.7061,262,0.9992,0.9461,0.7072,0.4671,0.7061,0.0000,20.42 seg
21,0.7061,262,0.9992,0.9461,0.7072,0.4671,0.7061,0.0000,20.33 seg
22,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7061,0.0000,20.79 seg
23,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.83 seg
24,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.87 seg
25,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,24.53 seg
26,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.86 seg
27,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.35 seg
28,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.16 seg
29,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.82 seg
30,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,21.02 seg
31,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,21.07 seg
32,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.74 seg
33,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,25.68 seg
34,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.56 seg
35,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.52 seg
36,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.82 seg
37,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.11 seg
38,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.86 seg
39,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.61 seg
40,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.38 seg
41,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.52 seg
42,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,26.00 seg
43,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.63 seg
44,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.51 seg
45,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0000,20.47 seg
46,0.7064,262,0.9992,0.9466,0.7074,0.4670,0.7064,0.0001,20.08 seg
47,0.7051,267,0.9987,0.9463,0.7074,0.4667,0.7051,0.0000,20.29 seg
48,0.7047,268,0.9986,0.9460,0.7074,0.4666,0.7047,0.0000,20.09 seg
49,0.7047,268,0.9986,0.9460,0.7074,0.4666,0.7047,0.0000,20.12 seg
50,0.7047,268,0.9986,0.9460,0.7074,0.4666,0.7047,0.0000,20.54 seg
