Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6904,282,0.9954,0.9260,0.7139,0.4577,0.6602,0.0104,22.68 seg
2,0.6904,282,0.9954,0.9260,0.7139,0.4577,0.6742,0.0049,21.67 seg
3,0.6905,265,0.9979,0.9118,0.7119,0.4865,0.6810,0.0038,21.40 seg
4,0.6930,264,0.9956,0.9202,0.7144,0.4710,0.6862,0.0023,21.29 seg
5,0.6930,295,0.9937,0.9338,0.7149,0.4650,0.6886,0.0018,23.43 seg
6,0.6945,269,0.9906,0.9271,0.7107,0.4686,0.6902,0.0014,21.13 seg
7,0.6960,291,0.9901,0.9352,0.7168,0.4755,0.6916,0.0016,20.92 seg
8,0.6968,277,0.9895,0.9303,0.7192,0.4783,0.6931,0.0017,21.33 seg
9,0.6988,291,0.9882,0.9399,0.7188,0.4765,0.6947,0.0012,21.10 seg
10,0.7014,297,0.9858,0.9459,0.7231,0.4795,0.6956,0.0015,23.40 seg
11,0.7020,282,0.9872,0.9426,0.7211,0.4751,0.6972,0.0021,21.10 seg
12,0.7049,291,0.9861,0.9487,0.7243,0.4826,0.7004,0.0012,21.17 seg
13,0.7061,293,0.9859,0.9513,0.7234,0.4850,0.7024,0.0014,21.42 seg
14,0.7062,293,0.9856,0.9518,0.7264,0.4823,0.7044,0.0008,20.94 seg
15,0.7062,289,0.9862,0.9514,0.7227,0.4801,0.7047,0.0013,24.20 seg
16,0.7056,297,0.9855,0.9535,0.7225,0.4801,0.7030,0.0015,20.84 seg
17,0.7040,301,0.9840,0.9517,0.7218,0.4829,0.7022,0.0016,21.77 seg
18,0.7035,306,0.9828,0.9511,0.7247,0.4878,0.7003,0.0026,21.54 seg
19,0.7020,316,0.9807,0.9534,0.7225,0.4857,0.6980,0.0032,20.86 seg
20,0.7005,320,0.9798,0.9525,0.7236,0.4843,0.6974,0.0033,21.24 seg
21,0.6992,325,0.9784,0.9520,0.7219,0.4867,0.6929,0.0051,24.55 seg
22,0.6967,337,0.9764,0.9521,0.7233,0.4866,0.6919,0.0044,21.25 seg
23,0.6942,345,0.9749,0.9504,0.7224,0.4886,0.6918,0.0044,20.96 seg
24,0.6928,355,0.9731,0.9526,0.7211,0.4874,0.6909,0.0067,21.12 seg
25,0.6927,358,0.9724,0.9526,0.7233,0.4898,0.6717,0.0189,21.37 seg
26,0.6830,391,0.9656,0.9500,0.7208,0.4869,0.6548,0.0091,21.47 seg
27,0.6830,391,0.9656,0.9500,0.7208,0.4869,0.6548,0.0091,21.52 seg
28,0.6830,391,0.9656,0.9500,0.7208,0.4869,0.6548,0.0091,24.01 seg
29,0.6830,391,0.9656,0.9500,0.7208,0.4869,0.6548,0.0091,20.92 seg
30,0.6744,423,0.9575,0.9474,0.7210,0.4884,0.6548,0.0090,21.45 seg
31,0.6744,423,0.9575,0.9474,0.7210,0.4884,0.6548,0.0090,21.02 seg
32,0.6744,423,0.9575,0.9474,0.7210,0.4884,0.6548,0.0090,21.07 seg
33,0.6744,423,0.9575,0.9474,0.7210,0.4884,0.6548,0.0090,21.94 seg
34,0.6569,481,0.9435,0.9397,0.7216,0.4886,0.6515,0.0042,24.48 seg
35,0.6569,481,0.9435,0.9397,0.7216,0.4886,0.6515,0.0042,21.29 seg
36,0.6569,481,0.9435,0.9397,0.7216,0.4886,0.6515,0.0042,21.48 seg
37,0.6569,481,0.9435,0.9397,0.7216,0.4886,0.6515,0.0042,21.28 seg
38,0.6569,481,0.9435,0.9397,0.7216,0.4886,0.6515,0.0042,21.05 seg
39,0.6569,481,0.9435,0.9397,0.7216,0.4886,0.6515,0.0042,21.43 seg
40,0.6560,481,0.9425,0.9388,0.7212,0.4876,0.6510,0.0050,21.47 seg
41,0.6511,502,0.9394,0.9377,0.7230,0.4885,0.6458,0.0088,23.82 seg
42,0.6511,502,0.9394,0.9377,0.7230,0.4885,0.6458,0.0088,21.06 seg
43,0.6511,502,0.9394,0.9377,0.7230,0.4885,0.6458,0.0088,21.90 seg
44,0.6308,568,0.9261,0.9289,0.7210,0.4866,0.6307,0.0001,21.60 seg
45,0.6308,568,0.9261,0.9289,0.7210,0.4866,0.6307,0.0001,21.88 seg
46,0.6308,568,0.9261,0.9289,0.7210,0.4866,0.6307,0.0001,21.30 seg
47,0.6308,568,0.9261,0.9289,0.7210,0.4866,0.6307,0.0001,24.57 seg
48,0.6308,568,0.9261,0.9289,0.7210,0.4866,0.6307,0.0001,21.47 seg
49,0.6308,568,0.9261,0.9289,0.7210,0.4866,0.6307,0.0001,21.37 seg
50,0.6308,568,0.9261,0.9289,0.7210,0.4866,0.6307,0.0001,21.15 seg
51,0.6227,600,0.9193,0.9278,0.7216,0.4853,0.6227,0.0000,21.33 seg
52,0.6227,600,0.9193,0.9278,0.7216,0.4853,0.6227,0.0000,21.13 seg
53,0.6227,600,0.9193,0.9278,0.7216,0.4853,0.6227,0.0000,21.47 seg
54,0.6227,600,0.9193,0.9278,0.7216,0.4853,0.6227,0.0000,24.59 seg
55,0.6227,600,0.9193,0.9278,0.7216,0.4853,0.6227,0.0000,21.63 seg
56,0.6227,600,0.9193,0.9278,0.7216,0.4853,0.6227,0.0000,21.15 seg
57,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.52 seg
58,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.82 seg
59,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.54 seg
60,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.45 seg
61,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,24.46 seg
62,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.60 seg
63,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,22.12 seg
64,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,22.06 seg
65,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.42 seg
66,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.76 seg
67,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.43 seg
68,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,24.80 seg
69,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.84 seg
70,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.77 seg
71,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.84 seg
72,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.58 seg
73,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.37 seg
74,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.54 seg
75,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,24.97 seg
76,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,22.12 seg
77,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.83 seg
78,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.66 seg
79,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,22.11 seg
80,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.80 seg
81,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,22.25 seg
82,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,24.92 seg
83,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.94 seg
84,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,22.11 seg
85,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.54 seg
86,0.5722,827,0.8723,0.9310,0.7212,0.4824,0.5722,0.0000,21.89 seg
87,0.5603,861,0.8639,0.9244,0.7196,0.4811,0.5603,0.0000,22.20 seg
88,0.5603,861,0.8639,0.9244,0.7196,0.4811,0.5603,0.0000,21.68 seg
89,0.5603,861,0.8639,0.9244,0.7196,0.4811,0.5603,0.0000,24.26 seg
90,0.5603,861,0.8639,0.9244,0.7196,0.4811,0.5603,0.0000,21.63 seg
91,0.5603,861,0.8639,0.9244,0.7196,0.4811,0.5603,0.0000,21.59 seg
92,0.5603,861,0.8639,0.9244,0.7196,0.4811,0.5603,0.0000,21.23 seg
