Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6905,261,1.0000,0.9141,0.7134,0.4655,0.6608,0.0115,20.79 seg
2,0.6905,261,1.0000,0.9141,0.7134,0.4655,0.6672,0.0081,23.67 seg
3,0.6905,261,1.0000,0.9141,0.7134,0.4655,0.6713,0.0064,20.93 seg
4,0.6912,266,1.0000,0.9107,0.7163,0.4874,0.6745,0.0057,21.19 seg
5,0.6912,266,1.0000,0.9107,0.7163,0.4874,0.6769,0.0049,21.16 seg
6,0.6912,266,1.0000,0.9107,0.7163,0.4874,0.6787,0.0043,21.09 seg
7,0.6954,263,1.0000,0.9236,0.7190,0.4621,0.6801,0.0043,23.66 seg
8,0.6954,263,1.0000,0.9236,0.7190,0.4621,0.6816,0.0041,20.65 seg
9,0.6954,263,1.0000,0.9236,0.7190,0.4621,0.6829,0.0038,20.85 seg
10,0.6954,263,1.0000,0.9236,0.7190,0.4621,0.6840,0.0036,21.01 seg
11,0.6954,263,1.0000,0.9236,0.7190,0.4621,0.6849,0.0034,20.79 seg
12,0.6971,267,1.0000,0.9273,0.7070,0.4733,0.6859,0.0033,23.31 seg
13,0.6978,261,1.0000,0.9254,0.7057,0.4775,0.6868,0.0032,21.15 seg
14,0.7007,265,1.0000,0.9291,0.7058,0.4887,0.6877,0.0031,21.00 seg
15,0.7007,265,1.0000,0.9291,0.7058,0.4887,0.6886,0.0031,20.52 seg
16,0.7007,265,1.0000,0.9291,0.7058,0.4887,0.6895,0.0032,20.94 seg
17,0.7007,265,1.0000,0.9291,0.7058,0.4887,0.6903,0.0030,23.22 seg
18,0.7007,265,1.0000,0.9291,0.7058,0.4887,0.6913,0.0030,21.07 seg
19,0.7018,252,1.0000,0.9284,0.7171,0.4731,0.6921,0.0028,21.03 seg
20,0.7020,246,0.9997,0.9227,0.7082,0.4935,0.6928,0.0028,20.89 seg
21,0.7028,257,1.0000,0.9288,0.7086,0.4909,0.6934,0.0027,20.65 seg
22,0.7028,257,1.0000,0.9288,0.7086,0.4909,0.6941,0.0028,23.76 seg
23,0.7028,257,1.0000,0.9288,0.7086,0.4909,0.6947,0.0026,20.89 seg
24,0.7044,240,0.9997,0.9265,0.7068,0.4881,0.6955,0.0025,21.27 seg
25,0.7044,240,0.9997,0.9265,0.7068,0.4881,0.6960,0.0026,21.23 seg
26,0.7069,246,1.0000,0.9336,0.7156,0.4812,0.6967,0.0026,21.02 seg
27,0.7069,246,1.0000,0.9336,0.7156,0.4812,0.6974,0.0025,21.41 seg
28,0.7069,246,1.0000,0.9336,0.7156,0.4812,0.6980,0.0024,24.60 seg
29,0.7069,246,1.0000,0.9336,0.7156,0.4812,0.6986,0.0023,21.74 seg
30,0.7069,246,1.0000,0.9336,0.7156,0.4812,0.6992,0.0022,21.35 seg
31,0.7069,246,1.0000,0.9336,0.7156,0.4812,0.6998,0.0022,21.45 seg
32,0.7074,243,0.9997,0.9290,0.7147,0.4978,0.7005,0.0021,20.95 seg
33,0.7084,244,0.9997,0.9319,0.7134,0.4960,0.7012,0.0022,20.47 seg
34,0.7084,244,0.9997,0.9319,0.7134,0.4960,0.7018,0.0022,23.84 seg
35,0.7093,251,1.0000,0.9392,0.7110,0.4862,0.7025,0.0022,20.92 seg
36,0.7093,251,1.0000,0.9392,0.7110,0.4862,0.7033,0.0023,21.05 seg
37,0.7093,251,1.0000,0.9392,0.7110,0.4862,0.7041,0.0022,20.52 seg
38,0.7103,240,0.9997,0.9339,0.7089,0.4990,0.7049,0.0021,20.98 seg
39,0.7117,246,0.9993,0.9409,0.7117,0.4893,0.7058,0.0019,20.69 seg
40,0.7117,246,0.9993,0.9409,0.7117,0.4893,0.7065,0.0017,23.95 seg
41,0.7117,246,0.9993,0.9409,0.7117,0.4893,0.7071,0.0017,20.62 seg
42,0.7120,240,0.9995,0.9374,0.7134,0.4947,0.7079,0.0015,21.15 seg
43,0.7122,244,0.9993,0.9389,0.7076,0.5005,0.7085,0.0014,21.24 seg
44,0.7122,244,0.9993,0.9389,0.7076,0.5005,0.7090,0.0013,20.45 seg
45,0.7122,244,0.9993,0.9389,0.7076,0.5005,0.7095,0.0013,21.15 seg
46,0.7136,241,0.9993,0.9408,0.7106,0.4960,0.7099,0.0012,24.38 seg
47,0.7136,241,0.9993,0.9408,0.7106,0.4960,0.7104,0.0011,20.70 seg
48,0.7137,246,0.9993,0.9439,0.7115,0.4921,0.7108,0.0010,20.88 seg
49,0.7137,246,0.9993,0.9439,0.7115,0.4921,0.7112,0.0009,20.81 seg
50,0.7139,239,0.9993,0.9414,0.7105,0.4931,0.7115,0.0008,20.92 seg
