Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6841,276,1.0000,0.9105,0.7045,0.4706,0.6600,0.0107,21.11 seg
2,0.6868,265,1.0000,0.9128,0.7064,0.4640,0.6672,0.0086,23.91 seg
3,0.6908,276,1.0000,0.9184,0.7213,0.4752,0.6707,0.0079,21.76 seg
4,0.6949,244,1.0000,0.9112,0.7106,0.4916,0.6726,0.0082,21.66 seg
5,0.6949,244,1.0000,0.9112,0.7106,0.4916,0.6750,0.0082,22.02 seg
6,0.6965,257,1.0000,0.9212,0.7126,0.4820,0.6774,0.0079,22.36 seg
7,0.6965,238,1.0000,0.9183,0.7184,0.4624,0.6789,0.0076,25.08 seg
8,0.7037,228,1.0000,0.9183,0.7134,0.5001,0.6808,0.0085,22.25 seg
9,0.7062,229,1.0000,0.9225,0.7172,0.4999,0.6835,0.0083,22.06 seg
10,0.7062,229,1.0000,0.9225,0.7172,0.4999,0.6856,0.0075,22.04 seg
11,0.7062,229,1.0000,0.9225,0.7172,0.4999,0.6882,0.0073,22.19 seg
12,0.7101,232,1.0000,0.9308,0.7255,0.4945,0.6907,0.0075,24.60 seg
13,0.7168,198,1.0000,0.9286,0.7219,0.5018,0.6920,0.0075,22.41 seg
14,0.7168,198,1.0000,0.9286,0.7219,0.5018,0.6950,0.0068,21.88 seg
15,0.7168,198,1.0000,0.9286,0.7219,0.5018,0.6974,0.0071,21.33 seg
16,0.7168,198,1.0000,0.9286,0.7219,0.5018,0.6998,0.0069,21.71 seg
17,0.7184,203,1.0000,0.9259,0.7249,0.5273,0.7031,0.0061,22.24 seg
18,0.7225,189,1.0000,0.9304,0.7327,0.5136,0.7048,0.0059,25.79 seg
19,0.7228,191,1.0000,0.9293,0.7326,0.5230,0.7064,0.0062,21.28 seg
20,0.7228,191,1.0000,0.9293,0.7326,0.5230,0.7087,0.0060,22.05 seg
21,0.7265,187,1.0000,0.9334,0.7315,0.5273,0.7110,0.0057,21.87 seg
22,0.7267,190,1.0000,0.9320,0.7331,0.5370,0.7128,0.0056,21.79 seg
23,0.7274,190,1.0000,0.9363,0.7294,0.5281,0.7153,0.0056,22.08 seg
24,0.7296,186,1.0000,0.9404,0.7233,0.5263,0.7180,0.0050,21.93 seg
25,0.7320,188,1.0000,0.9431,0.7344,0.5278,0.7192,0.0050,25.18 seg
26,0.7320,188,1.0000,0.9431,0.7344,0.5278,0.7217,0.0047,21.36 seg
27,0.7372,174,1.0000,0.9480,0.7271,0.5297,0.7232,0.0047,21.80 seg
28,0.7372,174,1.0000,0.9480,0.7271,0.5297,0.7252,0.0047,21.65 seg
29,0.7377,184,1.0000,0.9500,0.7289,0.5390,0.7263,0.0047,22.22 seg
30,0.7394,172,1.0000,0.9462,0.7340,0.5439,0.7283,0.0043,22.23 seg
31,0.7394,172,1.0000,0.9462,0.7340,0.5439,0.7296,0.0041,22.18 seg
32,0.7423,177,1.0000,0.9534,0.7369,0.5416,0.7312,0.0043,27.44 seg
33,0.7423,170,1.0000,0.9483,0.7381,0.5502,0.7326,0.0039,21.49 seg
34,0.7438,172,1.0000,0.9531,0.7347,0.5471,0.7341,0.0038,21.65 seg
35,0.7452,165,1.0000,0.9532,0.7373,0.5449,0.7354,0.0039,21.31 seg
36,0.7452,165,1.0000,0.9532,0.7373,0.5449,0.7373,0.0036,22.07 seg
37,0.7474,163,1.0000,0.9548,0.7385,0.5498,0.7386,0.0035,21.68 seg
38,0.7480,162,1.0000,0.9547,0.7416,0.5508,0.7400,0.0033,21.43 seg
39,0.7495,162,1.0000,0.9585,0.7355,0.5513,0.7414,0.0031,21.43 seg
40,0.7505,155,1.0000,0.9591,0.7369,0.5446,0.7424,0.0031,21.81 seg
41,0.7512,162,1.0000,0.9635,0.7338,0.5452,0.7439,0.0032,27.05 seg
42,0.7525,158,1.0000,0.9612,0.7377,0.5540,0.7457,0.0029,21.45 seg
43,0.7526,155,1.0000,0.9610,0.7377,0.5515,0.7472,0.0026,21.59 seg
44,0.7538,155,0.9999,0.9644,0.7404,0.5454,0.7477,0.0023,20.87 seg
45,0.7554,159,0.9999,0.9656,0.7392,0.5576,0.7483,0.0024,21.31 seg
46,0.7554,159,0.9999,0.9656,0.7392,0.5576,0.7498,0.0021,21.55 seg
47,0.7572,161,0.9996,0.9708,0.7358,0.5562,0.7509,0.0020,21.88 seg
48,0.7572,161,0.9996,0.9708,0.7358,0.5562,0.7521,0.0020,21.80 seg
49,0.7576,157,0.9999,0.9684,0.7380,0.5607,0.7535,0.0018,21.47 seg
50,0.7587,157,0.9999,0.9712,0.7377,0.5574,0.7547,0.0016,27.18 seg
