Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6833,264,1.0000,0.9066,0.7106,0.4726,0.6579,0.0114,21.02 seg
2,0.6854,248,1.0000,0.9047,0.7129,0.4689,0.6706,0.0063,22.93 seg
3,0.6917,257,1.0000,0.9188,0.7136,0.4713,0.6772,0.0049,20.87 seg
4,0.6938,258,1.0000,0.9220,0.7134,0.4756,0.6813,0.0041,21.26 seg
5,0.6956,255,1.0000,0.9245,0.7129,0.4741,0.6849,0.0041,20.97 seg
6,0.6974,268,1.0000,0.9285,0.7146,0.4894,0.6893,0.0037,20.76 seg
7,0.6996,274,1.0000,0.9329,0.7151,0.4958,0.6933,0.0023,22.51 seg
8,0.7019,267,1.0000,0.9346,0.7158,0.4943,0.6959,0.0017,20.91 seg
9,0.7035,266,1.0000,0.9371,0.7156,0.4946,0.6980,0.0015,20.85 seg
10,0.7039,255,1.0000,0.9364,0.7141,0.4850,0.6998,0.0015,20.74 seg
11,0.7041,266,1.0000,0.9380,0.7156,0.4959,0.7018,0.0013,21.25 seg
12,0.7056,258,1.0000,0.9386,0.7168,0.4910,0.7032,0.0007,23.01 seg
13,0.7057,257,1.0000,0.9400,0.7137,0.4876,0.7040,0.0006,20.57 seg
14,0.7062,258,1.0000,0.9394,0.7168,0.4923,0.7048,0.0007,20.61 seg
15,0.7067,259,0.9997,0.9404,0.7155,0.4941,0.7054,0.0004,20.69 seg
16,0.7069,259,0.9997,0.9408,0.7153,0.4945,0.7056,0.0005,20.20 seg
17,0.7069,259,0.9997,0.9408,0.7153,0.4945,0.7063,0.0003,20.89 seg
18,0.7069,259,0.9997,0.9408,0.7153,0.4945,0.7068,0.0001,24.13 seg
19,0.7071,259,0.9997,0.9411,0.7158,0.4943,0.7069,0.0000,20.38 seg
20,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7067,0.0001,20.73 seg
21,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7067,0.0001,21.31 seg
22,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.83 seg
23,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,21.79 seg
24,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.95 seg
25,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,25.53 seg
26,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,21.18 seg
27,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.95 seg
28,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.96 seg
29,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.85 seg
30,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.31 seg
31,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,19.99 seg
32,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,24.21 seg
33,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,19.88 seg
34,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.52 seg
35,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.24 seg
36,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.23 seg
37,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.29 seg
38,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,19.97 seg
39,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,19.89 seg
40,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,25.30 seg
41,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.35 seg
42,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.53 seg
43,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.79 seg
44,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.74 seg
45,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.47 seg
46,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.29 seg
47,0.7068,259,0.9997,0.9406,0.7156,0.4941,0.7068,0.0000,20.23 seg
48,0.7067,260,0.9995,0.9409,0.7156,0.4940,0.7067,0.0000,20.47 seg
49,0.7067,260,0.9995,0.9409,0.7156,0.4940,0.7067,0.0000,20.75 seg
50,0.7067,260,0.9995,0.9409,0.7156,0.4940,0.7067,0.0000,26.70 seg
