Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6894,257,1.0000,0.9125,0.7033,0.4782,0.6588,0.0112,21.37 seg
2,0.6894,257,1.0000,0.9125,0.7033,0.4782,0.6650,0.0079,24.22 seg
3,0.6894,257,1.0000,0.9125,0.7033,0.4782,0.6685,0.0064,21.96 seg
4,0.6894,257,1.0000,0.9125,0.7033,0.4782,0.6709,0.0057,21.67 seg
5,0.6894,257,1.0000,0.9125,0.7033,0.4782,0.6728,0.0053,21.79 seg
6,0.6894,257,1.0000,0.9125,0.7033,0.4782,0.6743,0.0049,22.09 seg
7,0.6894,257,1.0000,0.9125,0.7033,0.4782,0.6757,0.0044,24.87 seg
8,0.6894,257,1.0000,0.9125,0.7033,0.4782,0.6766,0.0041,22.28 seg
9,0.6894,257,1.0000,0.9125,0.7033,0.4782,0.6775,0.0039,22.03 seg
10,0.6896,278,1.0000,0.9219,0.7135,0.4680,0.6782,0.0038,22.15 seg
11,0.6901,271,1.0000,0.9178,0.7137,0.4765,0.6788,0.0037,22.37 seg
12,0.6901,271,1.0000,0.9178,0.7137,0.4765,0.6795,0.0035,24.86 seg
13,0.6910,261,1.0000,0.9216,0.7071,0.4588,0.6803,0.0035,21.89 seg
14,0.6917,251,1.0000,0.9140,0.7086,0.4765,0.6808,0.0036,22.21 seg
15,0.6917,251,1.0000,0.9140,0.7086,0.4765,0.6814,0.0035,21.76 seg
16,0.6917,251,1.0000,0.9140,0.7086,0.4765,0.6819,0.0035,22.00 seg
17,0.6952,245,1.0000,0.9179,0.7089,0.4768,0.6825,0.0035,25.09 seg
18,0.6952,245,1.0000,0.9179,0.7089,0.4768,0.6829,0.0034,21.89 seg
19,0.6952,245,1.0000,0.9179,0.7089,0.4768,0.6835,0.0034,22.49 seg
20,0.6957,237,1.0000,0.9111,0.7142,0.4898,0.6839,0.0035,22.31 seg
21,0.6957,237,1.0000,0.9111,0.7142,0.4898,0.6843,0.0035,22.39 seg
22,0.6957,237,1.0000,0.9111,0.7142,0.4898,0.6848,0.0034,25.58 seg
23,0.6957,237,1.0000,0.9111,0.7142,0.4898,0.6852,0.0033,22.79 seg
24,0.6957,237,1.0000,0.9111,0.7142,0.4898,0.6858,0.0032,23.28 seg
25,0.6984,257,0.9997,0.9215,0.7130,0.4993,0.6863,0.0034,23.14 seg
26,0.6984,257,0.9997,0.9215,0.7130,0.4993,0.6866,0.0033,22.75 seg
27,0.6984,257,0.9997,0.9215,0.7130,0.4993,0.6870,0.0033,22.06 seg
28,0.6984,257,0.9997,0.9215,0.7130,0.4993,0.6874,0.0033,25.30 seg
29,0.6984,257,0.9997,0.9215,0.7130,0.4993,0.6878,0.0033,22.27 seg
30,0.6991,254,1.0000,0.9183,0.7085,0.5140,0.6882,0.0033,22.47 seg
31,0.6993,239,1.0000,0.9207,0.7172,0.4797,0.6885,0.0032,22.53 seg
32,0.6993,234,1.0000,0.9139,0.7193,0.4962,0.6890,0.0032,22.79 seg
33,0.7006,234,1.0000,0.9132,0.7124,0.5122,0.6893,0.0033,25.36 seg
34,0.7006,234,1.0000,0.9132,0.7124,0.5122,0.6898,0.0033,23.27 seg
35,0.7006,234,1.0000,0.9132,0.7124,0.5122,0.6901,0.0034,23.13 seg
36,0.7018,233,0.9997,0.9116,0.7234,0.5171,0.6903,0.0033,22.43 seg
37,0.7018,233,0.9997,0.9116,0.7234,0.5171,0.6907,0.0032,22.39 seg
38,0.7018,233,0.9997,0.9116,0.7234,0.5171,0.6910,0.0033,22.24 seg
39,0.7030,245,1.0000,0.9258,0.7164,0.4946,0.6914,0.0033,25.58 seg
40,0.7030,245,1.0000,0.9258,0.7164,0.4946,0.6917,0.0033,22.81 seg
41,0.7030,245,1.0000,0.9258,0.7164,0.4946,0.6921,0.0033,22.80 seg
42,0.7030,245,1.0000,0.9258,0.7164,0.4946,0.6924,0.0032,22.31 seg
43,0.7030,245,1.0000,0.9258,0.7164,0.4946,0.6926,0.0031,22.92 seg
44,0.7047,236,0.9997,0.9209,0.7150,0.5126,0.6929,0.0032,22.70 seg
45,0.7047,236,0.9997,0.9209,0.7150,0.5126,0.6934,0.0032,25.48 seg
46,0.7047,236,0.9997,0.9209,0.7150,0.5126,0.6937,0.0032,22.88 seg
47,0.7047,236,0.9997,0.9209,0.7150,0.5126,0.6942,0.0033,23.55 seg
48,0.7047,236,0.9997,0.9209,0.7150,0.5126,0.6945,0.0032,22.90 seg
49,0.7047,236,0.9997,0.9209,0.7150,0.5126,0.6949,0.0032,22.71 seg
50,0.7047,236,0.9997,0.9209,0.7150,0.5126,0.6952,0.0032,22.54 seg
