Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6816,285,1.0000,0.9129,0.7098,0.4691,0.6569,0.0112,10.54 seg
2,0.6862,298,1.0000,0.9229,0.7118,0.4809,0.6608,0.0099,10.95 seg
3,0.6864,288,1.0000,0.9210,0.7033,0.4800,0.6640,0.0087,13.19 seg
4,0.6884,287,1.0000,0.9232,0.7032,0.4834,0.6662,0.0078,11.05 seg
5,0.6879,286,1.0000,0.9211,0.7051,0.4853,0.6679,0.0076,10.86 seg
6,0.6878,276,1.0000,0.9174,0.7055,0.4837,0.6692,0.0073,11.20 seg
7,0.6889,264,1.0000,0.9141,0.7232,0.4736,0.6701,0.0075,10.75 seg
8,0.6897,260,1.0000,0.9168,0.7158,0.4685,0.6713,0.0075,11.08 seg
9,0.6903,247,1.0000,0.9107,0.7140,0.4774,0.6730,0.0071,10.96 seg
10,0.6909,275,1.0000,0.9235,0.7140,0.4746,0.6736,0.0068,11.03 seg
11,0.6899,271,1.0000,0.9231,0.7025,0.4715,0.6742,0.0069,13.54 seg
12,0.6908,266,1.0000,0.9215,0.7058,0.4739,0.6748,0.0065,11.12 seg
13,0.6938,243,1.0000,0.9156,0.7107,0.4791,0.6754,0.0066,10.98 seg
14,0.6940,256,1.0000,0.9158,0.7010,0.5051,0.6760,0.0071,10.78 seg
15,0.6950,253,1.0000,0.9174,0.7015,0.5011,0.6774,0.0068,11.01 seg
16,0.6969,255,1.0000,0.9171,0.7198,0.5051,0.6784,0.0065,10.91 seg
17,0.6933,256,1.0000,0.9108,0.7136,0.5103,0.6785,0.0070,10.88 seg
18,0.6952,264,1.0000,0.9164,0.7139,0.5134,0.6793,0.0068,10.57 seg
19,0.6953,264,1.0000,0.9165,0.7134,0.5147,0.6799,0.0067,10.97 seg
20,0.6957,269,1.0000,0.9256,0.7140,0.4904,0.6809,0.0062,10.72 seg
21,0.6982,248,1.0000,0.9227,0.7080,0.4918,0.6820,0.0064,11.01 seg
22,0.6966,252,1.0000,0.9153,0.7125,0.5106,0.6824,0.0062,14.29 seg
23,0.6986,244,1.0000,0.9171,0.7127,0.5056,0.6832,0.0060,11.06 seg
24,0.6990,248,1.0000,0.9241,0.7136,0.4878,0.6839,0.0057,11.20 seg
25,0.6992,246,1.0000,0.9217,0.7085,0.4989,0.6845,0.0061,10.84 seg
26,0.6998,242,1.0000,0.9161,0.7154,0.5123,0.6851,0.0061,11.18 seg
27,0.6998,231,1.0000,0.9167,0.7050,0.5015,0.6855,0.0058,10.99 seg
28,0.6989,235,1.0000,0.9202,0.7125,0.4832,0.6864,0.0055,10.63 seg
29,0.7002,236,1.0000,0.9224,0.7154,0.4838,0.6867,0.0056,11.21 seg
30,0.7046,240,1.0000,0.9291,0.7130,0.4960,0.6870,0.0057,11.10 seg
31,0.7051,240,1.0000,0.9302,0.7125,0.4952,0.6877,0.0057,10.83 seg
32,0.7046,240,1.0000,0.9296,0.7130,0.4939,0.6886,0.0061,10.88 seg
33,0.7025,248,0.9997,0.9262,0.7127,0.5044,0.6893,0.0058,11.15 seg
34,0.7047,245,1.0000,0.9286,0.7131,0.5051,0.6905,0.0057,10.87 seg
35,0.7049,245,1.0000,0.9289,0.7178,0.5025,0.6912,0.0050,14.67 seg
36,0.7054,245,1.0000,0.9299,0.7170,0.5025,0.6922,0.0051,10.53 seg
37,0.7070,219,1.0000,0.9205,0.7156,0.5111,0.6925,0.0055,11.15 seg
38,0.7060,214,1.0000,0.9181,0.7098,0.5097,0.6928,0.0054,10.95 seg
39,0.7073,233,1.0000,0.9292,0.7071,0.5067,0.6934,0.0054,11.14 seg
40,0.7077,233,1.0000,0.9300,0.7071,0.5070,0.6944,0.0049,11.12 seg
41,0.7059,243,1.0000,0.9303,0.7103,0.5059,0.6948,0.0051,11.22 seg
42,0.7091,251,1.0000,0.9363,0.7109,0.5170,0.6955,0.0050,11.01 seg
43,0.7095,242,0.9996,0.9401,0.7127,0.4914,0.6960,0.0053,11.40 seg
44,0.7101,237,1.0000,0.9300,0.7178,0.5215,0.6968,0.0051,10.83 seg
45,0.7095,229,1.0000,0.9284,0.7111,0.5162,0.6972,0.0052,11.13 seg
46,0.7109,230,1.0000,0.9364,0.7077,0.4999,0.6978,0.0050,11.58 seg
47,0.7117,223,1.0000,0.9304,0.7123,0.5140,0.6981,0.0052,11.36 seg
48,0.7113,218,0.9996,0.9238,0.7187,0.5244,0.6985,0.0051,11.04 seg
49,0.7110,230,1.0000,0.9313,0.7095,0.5180,0.6995,0.0046,11.07 seg
50,0.7113,225,0.9996,0.9329,0.7120,0.5060,0.6999,0.0047,10.98 seg
