Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6862,279,1.0000,0.9106,0.7260,0.4754,0.6595,0.0110,21.24 seg
2,0.6988,264,1.0000,0.9230,0.7118,0.5025,0.6639,0.0094,21.72 seg
3,0.6988,264,1.0000,0.9230,0.7118,0.5025,0.6670,0.0087,24.05 seg
4,0.6988,264,1.0000,0.9230,0.7118,0.5025,0.6695,0.0087,21.62 seg
5,0.6988,264,1.0000,0.9230,0.7118,0.5025,0.6709,0.0082,22.01 seg
6,0.6988,264,1.0000,0.9230,0.7118,0.5025,0.6720,0.0081,22.01 seg
7,0.6988,264,1.0000,0.9230,0.7118,0.5025,0.6741,0.0075,21.79 seg
8,0.6988,264,1.0000,0.9230,0.7118,0.5025,0.6759,0.0078,24.13 seg
9,0.6988,264,1.0000,0.9230,0.7118,0.5025,0.6765,0.0079,21.83 seg
10,0.6987,264,1.0000,0.9227,0.7121,0.5023,0.6778,0.0071,21.95 seg
11,0.6987,264,1.0000,0.9227,0.7121,0.5023,0.6789,0.0071,22.21 seg
12,0.6987,264,1.0000,0.9227,0.7121,0.5023,0.6800,0.0070,21.77 seg
13,0.6992,234,1.0000,0.9186,0.7080,0.4816,0.6815,0.0070,21.69 seg
14,0.7030,259,1.0000,0.9285,0.7124,0.5029,0.6833,0.0067,24.39 seg
15,0.7030,259,1.0000,0.9285,0.7124,0.5029,0.6855,0.0064,21.16 seg
16,0.7042,269,1.0000,0.9346,0.7161,0.4997,0.6873,0.0066,21.38 seg
17,0.7048,241,1.0000,0.9289,0.7119,0.4880,0.6889,0.0061,22.56 seg
18,0.7048,241,1.0000,0.9289,0.7119,0.4880,0.6901,0.0057,21.71 seg
19,0.7066,235,1.0000,0.9265,0.7060,0.5048,0.6915,0.0053,21.93 seg
20,0.7098,235,1.0000,0.9315,0.7054,0.5081,0.6921,0.0057,25.28 seg
21,0.7098,235,1.0000,0.9315,0.7054,0.5081,0.6934,0.0052,21.86 seg
22,0.7116,231,1.0000,0.9338,0.7054,0.5061,0.6946,0.0051,21.98 seg
23,0.7116,231,1.0000,0.9338,0.7054,0.5061,0.6955,0.0052,22.08 seg
24,0.7116,231,1.0000,0.9338,0.7054,0.5061,0.6969,0.0049,21.46 seg
25,0.7116,231,1.0000,0.9338,0.7054,0.5061,0.6979,0.0047,21.24 seg
26,0.7116,231,1.0000,0.9338,0.7054,0.5061,0.6982,0.0047,21.62 seg
27,0.7118,233,0.9998,0.9349,0.7054,0.5065,0.6990,0.0045,25.50 seg
28,0.7118,233,0.9998,0.9349,0.7054,0.5065,0.7001,0.0042,21.04 seg
29,0.7118,233,0.9998,0.9349,0.7054,0.5065,0.7006,0.0045,21.41 seg
30,0.7118,233,0.9998,0.9349,0.7054,0.5065,0.7013,0.0044,21.14 seg
31,0.7122,237,0.9998,0.9360,0.7102,0.5074,0.7020,0.0044,21.47 seg
32,0.7136,249,0.9998,0.9411,0.7085,0.5157,0.7030,0.0040,22.17 seg
33,0.7136,249,0.9998,0.9411,0.7085,0.5157,0.7033,0.0038,21.13 seg
34,0.7136,249,0.9998,0.9411,0.7085,0.5157,0.7042,0.0038,20.90 seg
35,0.7136,249,0.9998,0.9411,0.7085,0.5157,0.7047,0.0038,26.03 seg
36,0.7137,226,1.0000,0.9304,0.7053,0.5252,0.7055,0.0036,21.31 seg
37,0.7143,238,0.9998,0.9373,0.7085,0.5194,0.7057,0.0037,21.29 seg
38,0.7156,238,1.0000,0.9415,0.7100,0.5110,0.7067,0.0035,21.60 seg
39,0.7156,238,1.0000,0.9415,0.7100,0.5110,0.7076,0.0034,21.46 seg
40,0.7156,238,1.0000,0.9415,0.7100,0.5110,0.7082,0.0034,21.51 seg
41,0.7161,232,0.9998,0.9408,0.7070,0.5109,0.7086,0.0033,21.65 seg
42,0.7161,232,0.9998,0.9408,0.7070,0.5109,0.7096,0.0028,21.42 seg
43,0.7176,233,1.0000,0.9400,0.7101,0.5226,0.7102,0.0031,21.19 seg
44,0.7176,233,1.0000,0.9400,0.7101,0.5226,0.7109,0.0028,26.97 seg
45,0.7190,234,0.9998,0.9442,0.7144,0.5154,0.7115,0.0029,21.80 seg
46,0.7190,234,0.9998,0.9442,0.7144,0.5154,0.7122,0.0028,21.94 seg
47,0.7196,233,0.9998,0.9460,0.7141,0.5117,0.7129,0.0026,22.03 seg
48,0.7197,238,0.9998,0.9466,0.7106,0.5193,0.7134,0.0026,21.55 seg
49,0.7206,231,0.9998,0.9451,0.7128,0.5200,0.7139,0.0025,21.62 seg
50,0.7212,232,0.9998,0.9484,0.7082,0.5161,0.7145,0.0023,21.63 seg
