Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6869,289,1.0000,0.9207,0.7135,0.4676,0.6592,0.0111,12.34 seg
2,0.6871,274,1.0000,0.9205,0.7095,0.4511,0.6701,0.0072,10.56 seg
3,0.6932,272,1.0000,0.9255,0.7053,0.4739,0.6752,0.0073,10.73 seg
4,0.6932,279,1.0000,0.9234,0.7189,0.4819,0.6806,0.0060,10.45 seg
5,0.6966,245,1.0000,0.9189,0.7112,0.4785,0.6845,0.0055,10.76 seg
6,0.7041,237,1.0000,0.9272,0.7161,0.4837,0.6882,0.0047,10.72 seg
7,0.7014,251,1.0000,0.9273,0.7137,0.4866,0.6907,0.0043,10.41 seg
8,0.7043,237,1.0000,0.9275,0.7163,0.4838,0.6948,0.0036,10.39 seg
9,0.7066,242,1.0000,0.9315,0.7170,0.4910,0.6990,0.0028,12.53 seg
10,0.7061,241,1.0000,0.9301,0.7170,0.4915,0.7020,0.0023,10.36 seg
11,0.7068,238,1.0000,0.9329,0.7050,0.4893,0.7028,0.0019,10.39 seg
12,0.7085,237,1.0000,0.9354,0.7048,0.4906,0.7042,0.0014,10.63 seg
13,0.7103,239,1.0000,0.9391,0.7054,0.4912,0.7061,0.0017,10.10 seg
14,0.7104,240,1.0000,0.9398,0.7071,0.4897,0.7086,0.0010,10.27 seg
15,0.7094,243,0.9992,0.9390,0.7082,0.4903,0.7082,0.0005,10.22 seg
16,0.7097,244,0.9992,0.9400,0.7068,0.4905,0.7088,0.0002,10.36 seg
17,0.7105,243,0.9992,0.9412,0.7064,0.4903,0.7090,0.0003,10.63 seg
18,0.7104,243,0.9992,0.9412,0.7062,0.4901,0.7094,0.0004,10.31 seg
19,0.7104,243,0.9992,0.9412,0.7062,0.4901,0.7097,0.0005,10.48 seg
20,0.7104,243,0.9992,0.9412,0.7062,0.4901,0.7099,0.0006,13.45 seg
21,0.7104,243,0.9992,0.9412,0.7062,0.4901,0.7104,0.0001,10.46 seg
22,0.7108,242,0.9992,0.9416,0.7055,0.4899,0.7108,0.0000,10.60 seg
23,0.7108,242,0.9992,0.9416,0.7055,0.4899,0.7108,0.0000,10.15 seg
24,0.7108,242,0.9992,0.9416,0.7055,0.4899,0.7108,0.0000,10.28 seg
25,0.7108,242,0.9992,0.9416,0.7055,0.4899,0.7108,0.0000,10.22 seg
26,0.7108,242,0.9992,0.9416,0.7055,0.4899,0.7108,0.0000,10.37 seg
27,0.7101,244,0.9989,0.9411,0.7055,0.4900,0.7101,0.0000,10.23 seg
28,0.7101,244,0.9989,0.9411,0.7055,0.4900,0.7101,0.0000,10.74 seg
29,0.7101,244,0.9989,0.9411,0.7055,0.4900,0.7101,0.0000,10.55 seg
30,0.7101,244,0.9989,0.9411,0.7055,0.4900,0.7101,0.0000,10.06 seg
31,0.7101,244,0.9989,0.9411,0.7055,0.4900,0.7101,0.0000,10.27 seg
32,0.7101,244,0.9989,0.9411,0.7055,0.4900,0.7101,0.0000,10.53 seg
33,0.7101,244,0.9989,0.9411,0.7055,0.4900,0.7101,0.0000,10.60 seg
34,0.7101,244,0.9989,0.9411,0.7055,0.4900,0.7101,0.0000,14.07 seg
35,0.7097,244,0.9989,0.9403,0.7055,0.4902,0.7097,0.0000,10.41 seg
36,0.7097,244,0.9989,0.9403,0.7055,0.4902,0.7097,0.0000,10.40 seg
37,0.7097,244,0.9989,0.9403,0.7055,0.4902,0.7097,0.0000,9.88 seg
38,0.7097,244,0.9989,0.9403,0.7055,0.4902,0.7097,0.0000,10.75 seg
39,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.02 seg
40,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.42 seg
41,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.49 seg
42,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.72 seg
43,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.56 seg
44,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.22 seg
45,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.55 seg
46,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.33 seg
47,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.78 seg
48,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.96 seg
49,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.77 seg
50,0.7095,244,0.9989,0.9400,0.7057,0.4901,0.7095,0.0000,10.75 seg
