Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6858,241,1.0000,0.8946,0.7199,0.4749,0.6612,0.0106,20.70 seg
2,0.6878,241,1.0000,0.9003,0.7192,0.4683,0.6722,0.0064,20.73 seg
3,0.6905,243,1.0000,0.9112,0.7160,0.4511,0.6780,0.0052,20.99 seg
4,0.6939,242,1.0000,0.9097,0.7211,0.4742,0.6828,0.0044,22.50 seg
5,0.6939,242,1.0000,0.9097,0.7211,0.4742,0.6867,0.0038,20.22 seg
6,0.6983,237,1.0000,0.9169,0.7164,0.4736,0.6896,0.0029,20.49 seg
7,0.7003,247,1.0000,0.9227,0.7205,0.4768,0.6925,0.0026,20.96 seg
8,0.7036,247,1.0000,0.9279,0.7179,0.4814,0.6958,0.0023,20.60 seg
9,0.7062,246,1.0000,0.9311,0.7183,0.4852,0.6990,0.0027,22.48 seg
10,0.7066,244,1.0000,0.9312,0.7179,0.4853,0.7037,0.0017,20.16 seg
11,0.7069,245,1.0000,0.9312,0.7185,0.4877,0.7059,0.0006,20.34 seg
12,0.7075,244,1.0000,0.9320,0.7179,0.4880,0.7063,0.0003,20.68 seg
13,0.7076,244,1.0000,0.9325,0.7181,0.4868,0.7067,0.0003,20.47 seg
14,0.7077,245,1.0000,0.9329,0.7181,0.4871,0.7073,0.0003,23.21 seg
15,0.7077,245,1.0000,0.9329,0.7181,0.4871,0.7075,0.0001,20.32 seg
16,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7070,0.0000,20.06 seg
17,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7070,0.0000,20.42 seg
18,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,19.99 seg
19,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,20.50 seg
20,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,23.42 seg
21,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,20.51 seg
22,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,20.47 seg
23,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,21.19 seg
24,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,21.60 seg
25,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,21.14 seg
26,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,21.88 seg
27,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,25.97 seg
28,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,21.10 seg
29,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,20.47 seg
30,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,20.83 seg
31,0.7071,247,0.9997,0.9324,0.7179,0.4882,0.7071,0.0000,21.21 seg
32,0.7067,247,0.9994,0.9317,0.7179,0.4883,0.7067,0.0000,20.86 seg
33,0.7067,247,0.9994,0.9317,0.7179,0.4883,0.7067,0.0000,20.56 seg
34,0.7067,247,0.9994,0.9317,0.7179,0.4883,0.7067,0.0000,20.76 seg
35,0.7067,247,0.9994,0.9317,0.7179,0.4883,0.7067,0.0000,25.34 seg
36,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.51 seg
37,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.57 seg
38,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.28 seg
39,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.27 seg
40,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.87 seg
41,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.75 seg
42,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.63 seg
43,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.15 seg
44,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,25.21 seg
45,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.35 seg
46,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,19.98 seg
47,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.60 seg
48,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.49 seg
49,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.65 seg
50,0.7064,249,0.9991,0.9320,0.7179,0.4885,0.7064,0.0000,20.05 seg
