Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6831,282,1.0000,0.9036,0.7126,0.4890,0.6603,0.0110,10.39 seg
2,0.6905,284,1.0000,0.9216,0.7152,0.4736,0.6630,0.0100,11.04 seg
3,0.6861,257,1.0000,0.9081,0.7110,0.4594,0.6650,0.0098,10.80 seg
4,0.6864,272,1.0000,0.9072,0.7096,0.4863,0.6660,0.0094,10.99 seg
5,0.6870,277,1.0000,0.9141,0.7087,0.4724,0.6664,0.0096,13.65 seg
6,0.6909,260,1.0000,0.9111,0.7078,0.4866,0.6675,0.0091,11.24 seg
7,0.6925,263,1.0000,0.9164,0.7136,0.4778,0.6680,0.0090,11.60 seg
8,0.6963,252,1.0000,0.9219,0.7123,0.4686,0.6683,0.0093,11.27 seg
9,0.6920,276,1.0000,0.9213,0.7053,0.4805,0.6691,0.0093,10.96 seg
10,0.6890,250,1.0000,0.9066,0.7124,0.4733,0.6701,0.0085,11.26 seg
11,0.6912,266,1.0000,0.9141,0.7097,0.4843,0.6705,0.0090,11.11 seg
12,0.6936,251,1.0000,0.9171,0.7093,0.4690,0.6711,0.0093,11.35 seg
13,0.6899,251,1.0000,0.9068,0.7135,0.4791,0.6714,0.0090,10.84 seg
14,0.6942,264,1.0000,0.9185,0.7070,0.4873,0.6722,0.0094,10.84 seg
15,0.6943,260,1.0000,0.9213,0.7141,0.4675,0.6734,0.0092,13.73 seg
16,0.6939,245,1.0000,0.9092,0.7137,0.4888,0.6739,0.0092,10.83 seg
17,0.6926,260,1.0000,0.9174,0.7071,0.4752,0.6743,0.0087,10.99 seg
18,0.6959,251,1.0000,0.9118,0.7072,0.5048,0.6750,0.0090,11.02 seg
19,0.6945,229,1.0000,0.9088,0.7061,0.4773,0.6753,0.0092,11.14 seg
20,0.6960,231,1.0000,0.9089,0.7235,0.4781,0.6757,0.0089,11.21 seg
21,0.6995,260,1.0000,0.9260,0.7091,0.4884,0.6767,0.0088,11.20 seg
22,0.6995,231,1.0000,0.9132,0.7109,0.4940,0.6772,0.0084,11.20 seg
23,0.6972,257,1.0000,0.9130,0.7156,0.5120,0.6781,0.0088,10.90 seg
24,0.6984,252,1.0000,0.9139,0.7113,0.5128,0.6776,0.0089,11.06 seg
25,0.6972,246,1.0000,0.9138,0.7146,0.4946,0.6780,0.0091,11.24 seg
26,0.6996,257,1.0000,0.9151,0.7152,0.5207,0.6791,0.0087,11.09 seg
27,0.6979,238,1.0000,0.9100,0.7236,0.4960,0.6801,0.0089,11.02 seg
28,0.7007,257,0.9998,0.9171,0.7105,0.5239,0.6809,0.0088,14.81 seg
29,0.7005,249,1.0000,0.9213,0.7009,0.5022,0.6820,0.0084,10.97 seg
30,0.7054,253,1.0000,0.9261,0.7135,0.5144,0.6821,0.0087,11.00 seg
31,0.7034,249,0.9997,0.9240,0.7183,0.5006,0.6821,0.0088,11.30 seg
32,0.7016,226,1.0000,0.9111,0.7216,0.5018,0.6825,0.0088,10.94 seg
33,0.7016,228,1.0000,0.9083,0.7221,0.5139,0.6827,0.0086,11.31 seg
34,0.7089,239,1.0000,0.9217,0.7102,0.5369,0.6835,0.0091,11.32 seg
35,0.7076,225,1.0000,0.9145,0.7144,0.5325,0.6847,0.0084,11.11 seg
36,0.7056,227,1.0000,0.9194,0.7083,0.5081,0.6856,0.0085,11.20 seg
37,0.7059,230,1.0000,0.9195,0.7175,0.5077,0.6855,0.0086,11.19 seg
38,0.7101,229,1.0000,0.9241,0.7172,0.5177,0.6877,0.0088,11.07 seg
39,0.7062,210,1.0000,0.9167,0.7129,0.4951,0.6875,0.0082,11.10 seg
40,0.7091,217,0.9997,0.9189,0.7162,0.5141,0.6877,0.0085,11.34 seg
41,0.7088,222,1.0000,0.9205,0.7103,0.5171,0.6891,0.0078,11.19 seg
42,0.7088,211,1.0000,0.9127,0.7172,0.5258,0.6882,0.0087,10.84 seg
43,0.7100,236,1.0000,0.9283,0.7209,0.5089,0.6895,0.0083,15.39 seg
44,0.7101,218,1.0000,0.9205,0.7116,0.5191,0.6904,0.0084,11.28 seg
45,0.7099,222,0.9998,0.9213,0.7143,0.5189,0.6911,0.0078,11.29 seg
46,0.7142,223,1.0000,0.9277,0.7200,0.5212,0.6911,0.0086,11.32 seg
47,0.7118,208,1.0000,0.9167,0.7170,0.5272,0.6922,0.0077,11.00 seg
48,0.7126,219,1.0000,0.9228,0.7112,0.5289,0.6926,0.0082,11.15 seg
49,0.7127,221,1.0000,0.9289,0.7160,0.5067,0.6938,0.0080,11.30 seg
50,0.7124,214,1.0000,0.9168,0.7126,0.5418,0.6939,0.0080,11.01 seg
