Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6805,287,1.0000,0.9109,0.7137,0.4634,0.6578,0.0108,20.93 seg
2,0.6823,269,1.0000,0.9085,0.7065,0.4627,0.6659,0.0069,23.14 seg
3,0.6825,282,1.0000,0.9198,0.7012,0.4448,0.6701,0.0054,20.89 seg
4,0.6890,265,1.0000,0.9143,0.7083,0.4792,0.6734,0.0046,21.02 seg
5,0.6924,274,1.0000,0.9237,0.7091,0.4801,0.6760,0.0041,21.30 seg
6,0.6924,274,1.0000,0.9237,0.7091,0.4801,0.6781,0.0037,21.43 seg
7,0.6924,274,1.0000,0.9237,0.7091,0.4801,0.6798,0.0035,23.06 seg
8,0.6924,274,1.0000,0.9237,0.7091,0.4801,0.6812,0.0032,20.24 seg
9,0.6924,274,1.0000,0.9237,0.7091,0.4801,0.6826,0.0032,20.14 seg
10,0.6938,278,0.9999,0.9294,0.7160,0.4693,0.6842,0.0032,19.90 seg
11,0.6943,269,1.0000,0.9257,0.7056,0.4808,0.6856,0.0031,19.98 seg
12,0.6950,274,1.0000,0.9249,0.7063,0.4946,0.6869,0.0030,22.27 seg
13,0.6966,257,1.0000,0.9233,0.7115,0.4835,0.6883,0.0029,19.42 seg
14,0.6978,253,1.0000,0.9224,0.7145,0.4871,0.6895,0.0026,19.63 seg
15,0.7002,260,1.0000,0.9272,0.7129,0.4966,0.6905,0.0026,19.79 seg
16,0.7002,260,1.0000,0.9272,0.7129,0.4966,0.6917,0.0025,20.03 seg
17,0.7002,260,1.0000,0.9272,0.7129,0.4966,0.6927,0.0023,22.37 seg
18,0.7002,260,1.0000,0.9272,0.7129,0.4966,0.6936,0.0022,19.53 seg
19,0.7011,280,1.0000,0.9355,0.7077,0.5044,0.6942,0.0022,19.50 seg
20,0.7011,280,1.0000,0.9355,0.7077,0.5044,0.6950,0.0021,18.91 seg
21,0.7022,262,1.0000,0.9316,0.7100,0.4986,0.6958,0.0020,19.17 seg
22,0.7022,262,1.0000,0.9316,0.7100,0.4986,0.6965,0.0020,19.17 seg
23,0.7022,266,0.9999,0.9345,0.7092,0.4947,0.6972,0.0019,21.90 seg
24,0.7025,268,1.0000,0.9334,0.7156,0.4988,0.6977,0.0018,19.39 seg
25,0.7047,268,1.0000,0.9375,0.7185,0.4971,0.6983,0.0019,19.27 seg
26,0.7047,268,1.0000,0.9375,0.7185,0.4971,0.6989,0.0018,19.26 seg
27,0.7047,268,1.0000,0.9375,0.7185,0.4971,0.6994,0.0018,19.17 seg
28,0.7067,264,1.0000,0.9402,0.7131,0.4981,0.7000,0.0018,18.19 seg
29,0.7067,264,1.0000,0.9402,0.7131,0.4981,0.7007,0.0018,21.54 seg
30,0.7067,264,1.0000,0.9402,0.7131,0.4981,0.7012,0.0017,18.42 seg
31,0.7067,264,1.0000,0.9402,0.7131,0.4981,0.7018,0.0017,18.97 seg
32,0.7088,262,1.0000,0.9432,0.7139,0.4975,0.7024,0.0017,18.55 seg
33,0.7104,261,1.0000,0.9435,0.7128,0.5060,0.7032,0.0018,17.42 seg
34,0.7104,261,1.0000,0.9435,0.7128,0.5060,0.7040,0.0017,17.78 seg
35,0.7104,261,1.0000,0.9435,0.7128,0.5060,0.7049,0.0017,21.58 seg
36,0.7111,258,1.0000,0.9449,0.7125,0.5019,0.7057,0.0017,18.70 seg
37,0.7111,258,1.0000,0.9449,0.7125,0.5019,0.7065,0.0015,18.89 seg
38,0.7127,248,1.0000,0.9435,0.7156,0.5015,0.7074,0.0015,18.94 seg
39,0.7135,250,0.9997,0.9455,0.7151,0.5027,0.7081,0.0015,17.99 seg
40,0.7135,250,0.9997,0.9455,0.7151,0.5027,0.7090,0.0014,16.81 seg
41,0.7142,248,1.0000,0.9457,0.7151,0.5039,0.7097,0.0013,20.89 seg
42,0.7142,248,1.0000,0.9457,0.7151,0.5039,0.7104,0.0012,17.95 seg
43,0.7154,250,0.9997,0.9484,0.7132,0.5060,0.7110,0.0013,17.74 seg
44,0.7156,248,1.0000,0.9481,0.7145,0.5049,0.7117,0.0013,18.29 seg
45,0.7161,253,0.9997,0.9509,0.7135,0.5054,0.7123,0.0015,17.27 seg
46,0.7175,253,0.9997,0.9521,0.7146,0.5096,0.7134,0.0012,17.90 seg
47,0.7180,250,0.9997,0.9508,0.7121,0.5155,0.7143,0.0010,20.32 seg
48,0.7180,250,0.9997,0.9508,0.7121,0.5155,0.7149,0.0009,10.56 seg
49,0.7186,247,0.9997,0.9521,0.7157,0.5075,0.7156,0.0008,15.25 seg
50,0.7192,247,0.9997,0.9532,0.7157,0.5078,0.7162,0.0007,17.74 seg
