Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6848,276,1.0000,0.9201,0.7074,0.4467,0.6585,0.0106,11.73 seg
2,0.6851,278,1.0000,0.9107,0.7039,0.4880,0.6685,0.0074,10.96 seg
3,0.6885,262,1.0000,0.9117,0.7110,0.4794,0.6731,0.0070,11.15 seg
4,0.6914,260,1.0000,0.9193,0.7045,0.4726,0.6768,0.0073,10.81 seg
5,0.6945,256,1.0000,0.9193,0.7129,0.4821,0.6792,0.0070,10.84 seg
6,0.6968,255,1.0000,0.9244,0.7138,0.4767,0.6825,0.0069,10.69 seg
7,0.6970,262,1.0000,0.9249,0.7132,0.4867,0.6859,0.0061,10.71 seg
8,0.6997,252,1.0000,0.9290,0.7136,0.4749,0.6910,0.0045,13.07 seg
9,0.7002,256,1.0000,0.9303,0.7108,0.4814,0.6949,0.0033,10.75 seg
10,0.7031,253,1.0000,0.9332,0.7128,0.4844,0.6970,0.0030,10.52 seg
11,0.7031,253,1.0000,0.9332,0.7128,0.4844,0.6989,0.0021,10.75 seg
12,0.7046,253,1.0000,0.9387,0.7133,0.4738,0.7002,0.0022,10.23 seg
13,0.7056,253,1.0000,0.9402,0.7131,0.4748,0.7020,0.0016,10.40 seg
14,0.7066,246,1.0000,0.9395,0.7114,0.4752,0.7034,0.0014,10.66 seg
15,0.7076,250,1.0000,0.9425,0.7145,0.4745,0.7044,0.0016,10.45 seg
16,0.7094,247,1.0000,0.9437,0.7150,0.4772,0.7056,0.0012,10.83 seg
17,0.7098,247,1.0000,0.9446,0.7156,0.4766,0.7069,0.0012,10.62 seg
18,0.7104,249,1.0000,0.9466,0.7170,0.4753,0.7081,0.0009,13.42 seg
19,0.7114,245,1.0000,0.9467,0.7167,0.4759,0.7092,0.0007,10.72 seg
20,0.7118,245,1.0000,0.9475,0.7172,0.4753,0.7099,0.0008,10.67 seg
21,0.7122,244,1.0000,0.9478,0.7172,0.4753,0.7109,0.0006,10.68 seg
22,0.7130,244,1.0000,0.9489,0.7177,0.4764,0.7116,0.0004,10.65 seg
23,0.7130,244,1.0000,0.9489,0.7177,0.4764,0.7122,0.0004,10.22 seg
24,0.7131,245,1.0000,0.9492,0.7186,0.4768,0.7127,0.0002,10.51 seg
25,0.7131,245,1.0000,0.9492,0.7186,0.4768,0.7130,0.0000,10.63 seg
26,0.7131,245,1.0000,0.9492,0.7186,0.4768,0.7130,0.0001,10.71 seg
27,0.7131,245,1.0000,0.9492,0.7186,0.4768,0.7131,0.0000,10.63 seg
28,0.7131,245,1.0000,0.9492,0.7186,0.4768,0.7131,0.0000,10.78 seg
29,0.7131,245,1.0000,0.9492,0.7186,0.4768,0.7131,0.0000,10.84 seg
30,0.7131,245,1.0000,0.9492,0.7186,0.4768,0.7131,0.0000,10.73 seg
31,0.7131,245,1.0000,0.9492,0.7186,0.4768,0.7131,0.0000,14.16 seg
32,0.7129,246,1.0000,0.9492,0.7186,0.4769,0.7129,0.0000,10.70 seg
33,0.7128,247,0.9997,0.9495,0.7186,0.4771,0.7128,0.0000,11.10 seg
34,0.7128,247,0.9997,0.9495,0.7186,0.4771,0.7128,0.0000,10.60 seg
35,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.88 seg
36,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.76 seg
37,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.73 seg
38,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.66 seg
39,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.70 seg
40,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.76 seg
41,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.24 seg
42,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.71 seg
43,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.76 seg
44,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.73 seg
45,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.41 seg
46,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.40 seg
47,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,15.48 seg
48,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.59 seg
49,0.7131,248,0.9993,0.9503,0.7186,0.4773,0.7131,0.0000,10.85 seg
50,0.7132,249,0.9991,0.9511,0.7186,0.4772,0.7132,0.0000,10.67 seg
