Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6843,270,1.0000,0.9099,0.7111,0.4527,0.6608,0.0109,10.79 seg
2,0.6930,268,1.0000,0.9232,0.7031,0.4652,0.6680,0.0090,11.50 seg
3,0.6907,291,1.0000,0.9208,0.7095,0.4858,0.6715,0.0076,11.13 seg
4,0.6929,262,1.0000,0.9197,0.7079,0.4653,0.6727,0.0088,11.64 seg
5,0.6948,252,1.0000,0.9173,0.7120,0.4709,0.6755,0.0075,11.55 seg
6,0.6964,264,1.0000,0.9172,0.7091,0.5000,0.6777,0.0079,11.83 seg
7,0.7009,263,1.0000,0.9263,0.7137,0.4925,0.6792,0.0076,11.51 seg
8,0.7008,248,0.9997,0.9210,0.7089,0.4942,0.6810,0.0083,13.96 seg
9,0.7031,233,1.0000,0.9192,0.7105,0.4939,0.6830,0.0076,11.84 seg
10,0.7074,247,1.0000,0.9286,0.7159,0.5042,0.6852,0.0075,11.58 seg
11,0.7036,240,1.0000,0.9183,0.7066,0.5129,0.6871,0.0073,11.60 seg
12,0.7048,231,1.0000,0.9216,0.7133,0.4925,0.6894,0.0070,11.41 seg
13,0.7076,220,1.0000,0.9116,0.7231,0.5261,0.6900,0.0071,11.30 seg
14,0.7157,217,1.0000,0.9246,0.7157,0.5332,0.6925,0.0076,11.68 seg
15,0.7105,222,1.0000,0.9200,0.7140,0.5233,0.6945,0.0074,11.54 seg
16,0.7197,203,1.0000,0.9311,0.7126,0.5194,0.6964,0.0077,11.82 seg
17,0.7154,198,1.0000,0.9180,0.7145,0.5299,0.6986,0.0074,11.33 seg
18,0.7177,215,1.0000,0.9272,0.7221,0.5299,0.7003,0.0073,14.38 seg
19,0.7176,215,1.0000,0.9308,0.7177,0.5190,0.7018,0.0066,11.68 seg
20,0.7177,210,1.0000,0.9324,0.7177,0.5068,0.7030,0.0067,11.82 seg
21,0.7220,199,1.0000,0.9270,0.7180,0.5407,0.7048,0.0068,11.60 seg
22,0.7245,204,1.0000,0.9319,0.7165,0.5466,0.7064,0.0069,11.49 seg
23,0.7240,190,1.0000,0.9292,0.7241,0.5292,0.7078,0.0065,11.17 seg
24,0.7259,188,1.0000,0.9301,0.7203,0.5382,0.7094,0.0061,11.38 seg
25,0.7280,185,1.0000,0.9279,0.7173,0.5584,0.7110,0.0062,11.98 seg
26,0.7299,196,0.9997,0.9352,0.7220,0.5568,0.7130,0.0064,11.48 seg
27,0.7292,178,0.9998,0.9282,0.7213,0.5532,0.7147,0.0065,11.64 seg
28,0.7327,182,0.9998,0.9327,0.7257,0.5627,0.7170,0.0059,11.12 seg
29,0.7356,180,0.9998,0.9330,0.7232,0.5792,0.7187,0.0059,11.78 seg
30,0.7345,180,0.9998,0.9369,0.7196,0.5602,0.7206,0.0059,15.25 seg
31,0.7370,173,1.0000,0.9331,0.7333,0.5725,0.7223,0.0057,11.52 seg
32,0.7365,181,0.9998,0.9352,0.7317,0.5734,0.7238,0.0058,11.40 seg
33,0.7401,178,0.9998,0.9371,0.7277,0.5890,0.7258,0.0052,11.83 seg
34,0.7432,169,0.9998,0.9421,0.7269,0.5800,0.7269,0.0062,11.75 seg
35,0.7413,161,0.9998,0.9301,0.7300,0.5977,0.7288,0.0053,11.62 seg
36,0.7434,165,0.9998,0.9382,0.7235,0.5920,0.7300,0.0052,11.41 seg
37,0.7428,164,0.9998,0.9353,0.7276,0.5947,0.7315,0.0053,11.34 seg
38,0.7475,155,0.9998,0.9440,0.7302,0.5797,0.7336,0.0053,11.63 seg
39,0.7467,152,0.9998,0.9392,0.7288,0.5889,0.7352,0.0049,11.38 seg
40,0.7482,155,0.9998,0.9397,0.7255,0.6040,0.7365,0.0051,11.69 seg
41,0.7504,156,0.9998,0.9443,0.7256,0.6026,0.7386,0.0047,11.77 seg
42,0.7507,150,0.9998,0.9409,0.7310,0.6056,0.7408,0.0043,11.69 seg
43,0.7519,148,0.9998,0.9450,0.7289,0.5971,0.7422,0.0042,11.62 seg
44,0.7549,151,0.9998,0.9497,0.7322,0.6019,0.7441,0.0044,11.28 seg
45,0.7562,144,0.9998,0.9513,0.7328,0.5943,0.7463,0.0040,16.11 seg
46,0.7575,148,0.9998,0.9512,0.7357,0.6069,0.7478,0.0037,11.41 seg
47,0.7594,148,0.9998,0.9572,0.7291,0.6023,0.7492,0.0035,11.42 seg
48,0.7595,145,0.9998,0.9542,0.7312,0.6081,0.7506,0.0039,11.44 seg
49,0.7615,143,0.9998,0.9564,0.7279,0.6129,0.7521,0.0035,11.17 seg
50,0.7617,138,0.9998,0.9547,0.7279,0.6138,0.7530,0.0035,11.36 seg
