Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6811,265,1.0000,0.9010,0.7165,0.4650,0.6589,0.0112,21.16 seg
2,0.6821,279,1.0000,0.9126,0.7178,0.4475,0.6654,0.0076,23.39 seg
3,0.6842,260,1.0000,0.9033,0.7185,0.4683,0.6694,0.0059,21.01 seg
4,0.6862,260,1.0000,0.9080,0.7179,0.4649,0.6719,0.0050,21.53 seg
5,0.6862,260,1.0000,0.9080,0.7179,0.4649,0.6740,0.0045,21.62 seg
6,0.6875,273,1.0000,0.9147,0.7135,0.4700,0.6756,0.0041,21.81 seg
7,0.6915,278,1.0000,0.9204,0.7075,0.4867,0.6775,0.0038,24.17 seg
8,0.6915,278,1.0000,0.9204,0.7075,0.4867,0.6788,0.0036,21.52 seg
9,0.6915,278,1.0000,0.9204,0.7075,0.4867,0.6799,0.0034,22.26 seg
10,0.6915,278,1.0000,0.9204,0.7075,0.4867,0.6811,0.0032,21.91 seg
11,0.6921,277,1.0000,0.9213,0.7111,0.4835,0.6820,0.0032,22.12 seg
12,0.6940,266,1.0000,0.9176,0.7221,0.4875,0.6829,0.0031,24.18 seg
13,0.6940,266,1.0000,0.9176,0.7221,0.4875,0.6838,0.0032,21.61 seg
14,0.6942,274,1.0000,0.9268,0.7038,0.4783,0.6847,0.0032,21.65 seg
15,0.6942,274,1.0000,0.9268,0.7038,0.4783,0.6856,0.0031,21.65 seg
16,0.6955,268,1.0000,0.9217,0.7150,0.4896,0.6864,0.0031,21.60 seg
17,0.6961,262,1.0000,0.9218,0.7003,0.4947,0.6872,0.0029,24.16 seg
18,0.6967,252,1.0000,0.9185,0.7119,0.4892,0.6878,0.0029,22.07 seg
19,0.6976,267,1.0000,0.9270,0.7140,0.4834,0.6886,0.0028,21.75 seg
20,0.6976,247,1.0000,0.9186,0.7143,0.4862,0.6892,0.0027,22.20 seg
21,0.7015,260,1.0000,0.9280,0.7160,0.4950,0.6899,0.0028,22.06 seg
22,0.7015,260,1.0000,0.9280,0.7160,0.4950,0.6905,0.0027,24.71 seg
23,0.7015,260,1.0000,0.9280,0.7160,0.4950,0.6912,0.0027,21.69 seg
24,0.7015,260,1.0000,0.9280,0.7160,0.4950,0.6918,0.0025,20.77 seg
25,0.7028,245,1.0000,0.9229,0.7135,0.5026,0.6923,0.0025,20.66 seg
26,0.7028,245,1.0000,0.9229,0.7135,0.5026,0.6928,0.0025,20.19 seg
27,0.7028,245,1.0000,0.9229,0.7135,0.5026,0.6933,0.0026,20.05 seg
28,0.7028,245,1.0000,0.9229,0.7135,0.5026,0.6939,0.0025,22.69 seg
29,0.7028,245,1.0000,0.9229,0.7135,0.5026,0.6945,0.0024,19.67 seg
30,0.7060,243,1.0000,0.9256,0.7222,0.5056,0.6950,0.0025,19.58 seg
31,0.7060,243,1.0000,0.9256,0.7222,0.5056,0.6956,0.0025,19.86 seg
32,0.7060,243,1.0000,0.9256,0.7222,0.5056,0.6962,0.0026,19.84 seg
33,0.7060,243,1.0000,0.9256,0.7222,0.5056,0.6968,0.0027,19.75 seg
34,0.7060,243,1.0000,0.9256,0.7222,0.5056,0.6975,0.0026,22.70 seg
35,0.7060,249,0.9997,0.9276,0.7174,0.5103,0.6983,0.0026,20.07 seg
36,0.7060,249,0.9997,0.9276,0.7174,0.5103,0.6991,0.0026,20.00 seg
37,0.7062,249,0.9997,0.9278,0.7174,0.5106,0.6999,0.0025,19.73 seg
38,0.7106,240,1.0000,0.9328,0.7159,0.5098,0.7007,0.0024,19.18 seg
39,0.7106,240,1.0000,0.9328,0.7159,0.5098,0.7016,0.0024,19.16 seg
40,0.7128,240,1.0000,0.9368,0.7161,0.5098,0.7025,0.0023,22.46 seg
41,0.7128,240,1.0000,0.9368,0.7161,0.5098,0.7033,0.0022,19.56 seg
42,0.7128,240,1.0000,0.9368,0.7161,0.5098,0.7042,0.0023,18.45 seg
43,0.7128,240,1.0000,0.9368,0.7161,0.5098,0.7049,0.0022,18.89 seg
44,0.7133,240,1.0000,0.9376,0.7164,0.5099,0.7057,0.0022,19.32 seg
45,0.7136,243,1.0000,0.9374,0.7169,0.5168,0.7065,0.0023,18.78 seg
46,0.7136,243,1.0000,0.9374,0.7169,0.5168,0.7075,0.0023,21.28 seg
47,0.7142,247,1.0000,0.9413,0.7154,0.5131,0.7084,0.0022,18.96 seg
48,0.7150,247,1.0000,0.9427,0.7157,0.5130,0.7094,0.0022,19.22 seg
49,0.7151,237,1.0000,0.9391,0.7155,0.5128,0.7103,0.0021,18.27 seg
50,0.7157,238,1.0000,0.9395,0.7190,0.5141,0.7111,0.0019,18.36 seg
