Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6851,276,1.0000,0.9134,0.7158,0.4553,0.6607,0.0113,21.32 seg
2,0.6851,276,1.0000,0.9134,0.7158,0.4553,0.6616,0.0108,21.04 seg
3,0.6851,276,1.0000,0.9134,0.7158,0.4553,0.6613,0.0106,23.16 seg
4,0.6851,276,1.0000,0.9134,0.7158,0.4553,0.6616,0.0106,21.23 seg
5,0.6854,271,1.0000,0.9120,0.7075,0.4613,0.6618,0.0107,21.58 seg
6,0.6854,271,1.0000,0.9120,0.7075,0.4613,0.6618,0.0110,21.37 seg
7,0.6854,271,1.0000,0.9120,0.7075,0.4613,0.6616,0.0106,21.36 seg
8,0.6854,271,1.0000,0.9120,0.7075,0.4613,0.6617,0.0104,24.38 seg
9,0.6859,267,1.0000,0.9095,0.7050,0.4696,0.6614,0.0101,21.43 seg
10,0.6868,281,1.0000,0.9094,0.7108,0.4916,0.6612,0.0107,21.51 seg
11,0.6876,268,1.0000,0.9125,0.7050,0.4718,0.6608,0.0109,21.35 seg
12,0.6876,268,1.0000,0.9125,0.7050,0.4718,0.6606,0.0111,21.36 seg
13,0.6876,268,1.0000,0.9125,0.7050,0.4718,0.6613,0.0109,21.02 seg
14,0.6884,256,1.0000,0.9122,0.7099,0.4581,0.6608,0.0118,24.47 seg
15,0.6896,275,1.0000,0.9159,0.7167,0.4740,0.6614,0.0113,21.99 seg
16,0.6896,275,1.0000,0.9159,0.7167,0.4740,0.6608,0.0118,21.47 seg
17,0.6896,275,1.0000,0.9159,0.7167,0.4740,0.6602,0.0112,21.12 seg
18,0.6931,261,1.0000,0.9163,0.7076,0.4824,0.6610,0.0113,21.55 seg
19,0.6931,261,1.0000,0.9163,0.7076,0.4824,0.6604,0.0110,21.90 seg
20,0.6931,261,1.0000,0.9163,0.7076,0.4824,0.6611,0.0107,24.98 seg
21,0.6931,261,1.0000,0.9163,0.7076,0.4824,0.6615,0.0104,21.35 seg
22,0.6931,261,1.0000,0.9163,0.7076,0.4824,0.6614,0.0105,21.47 seg
23,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6612,0.0110,21.50 seg
24,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6620,0.0109,21.24 seg
25,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6623,0.0103,21.43 seg
26,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6618,0.0108,20.87 seg
27,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6611,0.0107,24.80 seg
28,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6613,0.0103,20.59 seg
29,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6611,0.0110,20.32 seg
30,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6616,0.0107,20.25 seg
31,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6615,0.0109,20.23 seg
32,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6617,0.0106,20.00 seg
33,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6614,0.0104,20.11 seg
34,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6604,0.0105,20.11 seg
35,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6610,0.0108,20.07 seg
36,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6612,0.0113,24.53 seg
37,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6616,0.0104,19.82 seg
38,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6614,0.0107,19.78 seg
39,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6614,0.0103,19.42 seg
40,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6615,0.0105,18.98 seg
41,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6614,0.0103,19.71 seg
42,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6608,0.0109,19.86 seg
43,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6622,0.0109,20.07 seg
44,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6623,0.0103,18.90 seg
45,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6637,0.0098,24.70 seg
46,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6634,0.0096,19.27 seg
47,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6639,0.0091,19.52 seg
48,0.6938,266,1.0000,0.9190,0.7050,0.4863,0.6640,0.0100,19.34 seg
49,0.6940,265,1.0000,0.9190,0.7053,0.4856,0.6639,0.0097,19.25 seg
50,0.6940,265,1.0000,0.9190,0.7053,0.4856,0.6640,0.0104,19.63 seg
