Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6826,287,1.0000,0.9127,0.7131,0.4716,0.6585,0.0111,21.96 seg
2,0.6836,263,1.0000,0.9019,0.7136,0.4834,0.6661,0.0070,20.53 seg
3,0.6850,271,1.0000,0.9131,0.7099,0.4656,0.6697,0.0059,20.47 seg
4,0.6888,250,1.0000,0.9073,0.7078,0.4837,0.6722,0.0054,20.71 seg
5,0.6913,274,1.0000,0.9190,0.7136,0.4874,0.6740,0.0051,22.75 seg
6,0.6913,274,1.0000,0.9190,0.7136,0.4874,0.6757,0.0046,20.41 seg
7,0.6921,268,1.0000,0.9174,0.7148,0.4897,0.6772,0.0045,20.31 seg
8,0.6921,268,1.0000,0.9174,0.7148,0.4897,0.6787,0.0041,20.66 seg
9,0.6949,268,1.0000,0.9237,0.7113,0.4873,0.6798,0.0039,21.04 seg
10,0.6949,268,1.0000,0.9237,0.7113,0.4873,0.6806,0.0039,22.84 seg
11,0.6949,268,1.0000,0.9237,0.7113,0.4873,0.6812,0.0039,20.80 seg
12,0.6949,268,1.0000,0.9237,0.7113,0.4873,0.6823,0.0038,20.47 seg
13,0.6949,268,1.0000,0.9237,0.7113,0.4873,0.6832,0.0037,20.33 seg
14,0.6966,260,1.0000,0.9229,0.7076,0.4927,0.6840,0.0037,20.36 seg
15,0.6985,240,0.9991,0.9170,0.7154,0.4939,0.6847,0.0038,23.01 seg
16,0.6985,240,0.9991,0.9170,0.7154,0.4939,0.6855,0.0038,20.47 seg
17,0.6985,240,0.9991,0.9170,0.7154,0.4939,0.6862,0.0037,20.29 seg
18,0.6985,240,0.9991,0.9170,0.7154,0.4939,0.6869,0.0037,20.49 seg
19,0.6985,240,0.9991,0.9170,0.7154,0.4939,0.6875,0.0036,20.51 seg
20,0.6990,245,1.0000,0.9140,0.7164,0.5143,0.6881,0.0036,22.76 seg
21,0.6990,245,1.0000,0.9140,0.7164,0.5143,0.6887,0.0034,19.23 seg
22,0.6995,259,1.0000,0.9273,0.7164,0.4885,0.6894,0.0034,20.19 seg
23,0.7002,230,1.0000,0.9158,0.7182,0.4931,0.6901,0.0034,19.83 seg
24,0.7004,236,1.0000,0.9256,0.7186,0.4671,0.6906,0.0033,20.46 seg
25,0.7054,253,1.0000,0.9297,0.7186,0.5095,0.6912,0.0033,22.40 seg
26,0.7054,253,1.0000,0.9297,0.7186,0.5095,0.6917,0.0033,19.44 seg
27,0.7054,253,1.0000,0.9297,0.7186,0.5095,0.6922,0.0032,19.78 seg
28,0.7054,253,1.0000,0.9297,0.7186,0.5095,0.6928,0.0031,19.06 seg
29,0.7054,253,1.0000,0.9297,0.7186,0.5095,0.6935,0.0032,20.01 seg
30,0.7063,244,1.0000,0.9288,0.7218,0.5035,0.6940,0.0032,19.61 seg
31,0.7063,244,1.0000,0.9288,0.7218,0.5035,0.6945,0.0032,21.83 seg
32,0.7063,244,1.0000,0.9288,0.7218,0.5035,0.6951,0.0034,19.75 seg
33,0.7063,244,1.0000,0.9288,0.7218,0.5035,0.6956,0.0034,16.93 seg
34,0.7084,227,1.0000,0.9205,0.7250,0.5213,0.6961,0.0035,19.07 seg
35,0.7084,227,1.0000,0.9205,0.7250,0.5213,0.6966,0.0034,19.64 seg
36,0.7084,227,1.0000,0.9205,0.7250,0.5213,0.6971,0.0033,19.85 seg
37,0.7084,227,1.0000,0.9205,0.7250,0.5213,0.6975,0.0034,22.12 seg
38,0.7089,214,1.0000,0.9200,0.7173,0.5136,0.6980,0.0034,19.21 seg
39,0.7098,211,1.0000,0.9201,0.7150,0.5164,0.6985,0.0033,17.65 seg
40,0.7122,205,1.0000,0.9191,0.7114,0.5301,0.6990,0.0033,17.33 seg
41,0.7122,205,1.0000,0.9191,0.7114,0.5301,0.6997,0.0034,15.49 seg
42,0.7122,205,1.0000,0.9191,0.7114,0.5301,0.7003,0.0033,17.38 seg
43,0.7122,205,1.0000,0.9191,0.7114,0.5301,0.7008,0.0034,18.63 seg
44,0.7122,205,1.0000,0.9191,0.7114,0.5301,0.7013,0.0034,18.70 seg
45,0.7122,205,1.0000,0.9191,0.7114,0.5301,0.7018,0.0033,17.63 seg
46,0.7160,210,1.0000,0.9287,0.7166,0.5233,0.7023,0.0033,11.47 seg
47,0.7160,210,1.0000,0.9287,0.7166,0.5233,0.7029,0.0032,11.04 seg
48,0.7160,210,1.0000,0.9287,0.7166,0.5233,0.7032,0.0032,13.03 seg
49,0.7160,210,1.0000,0.9287,0.7166,0.5233,0.7038,0.0032,11.06 seg
50,0.7160,210,1.0000,0.9287,0.7166,0.5233,0.7042,0.0031,11.11 seg
